,name,details
28,"株式会社　アイム
代表者: 新井　久世","〒420-0839
静岡市葵区鷹匠２丁目１－２
TEL: 054-653-4400"
29,"アイ　リアルエステート
代表者: 伊藤　正彦","〒410-0054
沼津市北高島町１２－２４
TEL: 055-921-0276"
30,"愛力技建
代表者: 酒井　力","〒433-8112
浜松市北区初生町１０６４－１
TEL: 053-528-7848
HP: http://airikigiken.web.fc2.com/
Mail: airiki-4181.11@lagoon.ocn.ne.jp"
31,"アイリス不動産
代表者: 和田野　みよ子","〒426-0088
藤枝市堀之内1７２６－１０
TEL: 054-646-8622"
32,"Ａｉｎｓ建築工房　株式会社
代表者: 松原　圭吾","〒431-1103
浜松市西区湖東町９９４－１、１０３
TEL: 053-482-7730"
33,"株式会社　アエル
代表者: 大森　隆明","〒438-0073
磐田市二之宮東６－６
TEL: 0538-39-3223"
34,"あおい住宅
代表者: 大石　政宏","〒422-8066
静岡市駿河区泉町２－２５
TEL: 054-280-1888"
35,"青木合板　株式会社
代表者: 青木　一博","〒422-8042
静岡市駿河区石田３丁目７－１２
TEL: 054-374-3098"
36,"青木事務所
代表者: 青木　寿文","〒420-0064
静岡市葵区本通１丁目３－２ひのきビル３Ｆ
TEL: 054-205-7654"
37,"有限会社　青砥工務店
代表者: 青砥　安正","〒410-0834
沼津市上香貫槇島町１３３６－５
TEL: 055-933-3324"
38,"あおばハウジング　有限会社
代表者: 土門　靖彦","〒420-0801
静岡市葵区東千代田１丁目２０－８
TEL: 054-267-6060"
39,"株式会社　あおばリゾート
代表者: 鷲田　俊一","〒414-0002
伊東市湯川１丁目９－１６
TEL: 0557-37-3331
HP: http://www.aoba-resort.com/
Mail: aoba@aoba-resort.com"
40,"株式会社　あおばリゾート
伊豆高原店
代表者: 鷲田　俊一","〒413-0231
伊東市富戸１３１７－４５７
TEL: 0557-52-3221"
41,"株式会社　縣建築設計事務所
代表者: 縣　浩一","〒431-3126
浜松市東区有玉台１丁目6－29
TEL: 053-434-8305"
42,"株式会社　アクアリビング
代表者: 寺本　昇","〒430-0929
浜松市中区中央１丁目３－３
TEL: 053-454-8123
HP: https://fudosan.ivory.ne.jp/
Mail: info@aqualiving.jp"
43,"有限会社　アクセス
代表者: 佐々木　ますみ","〒413-0504
賀茂郡河津町田中１２２
TEL: 0558-34-2222
HP: http://www.izu-access.com
Mail: info@izu-access.com"
44,"アクセスプラン　株式会社
代表者: 長谷川　幸弘","〒422-8044
静岡市駿河区西脇１１－１
TEL: 054-654-2861"
45,"有限会社　アクティブ・プランナー
代表者: 鈴木　薫","〒430-0856
浜松市中区中島３丁目１１－２４
TEL: 053-411-7555"
46,"有限会社　曙．不動産
代表者: 望月　和実","〒417-0045
富士市錦町１丁目１４－１３
TEL: 0545-53-1535
Mail: akebono@tx.thn.ne.jp"
47,"株式会社　ＡＫＥＲＵ不動産
代表者: 村木　伸策","〒424-0041
静岡市清水区高橋４丁目１７－１３立花ビル２階
TEL: 054-361-3502"
48,"旭建設　株式会社
代表者: 外山　豪昭","〒433-8111
浜松市中区葵西５丁目１０－７
TEL: 053-430-0555"
49,"株式会社　旭建設
代表者: 石川　哲也","〒418-0061
富士宮市北町１５－１
TEL: 0544-26-9125"
50,"株式会社　アサヒコーディアルデベロップメント
代表者: 外山　豪昭","〒433-8111
浜松市中区葵西５丁目１０－７
TEL: 053-430-0600"
51,"旭ハウジング
代表者: 豊増　祐史","〒412-0027
御殿場市西田中１７５－５
TEL: 0550-81-6789"
52,"朝日ハウジング　株式会社
代表者: 髙田　聡","〒410-2211
伊豆の国市長岡１２４－７
TEL: 055-948-6201"
53,"株式会社　アシスト
伊東支店
代表者: 永倉　裕久","〒414-0037
伊東市桜ガ丘２丁目４－８
TEL: 0557-38-6000
HP: http://www.assist-resort.com
Mail: info@assist-resort.com"
54,"株式会社　アシスト・ＫＫ
代表者: 岩下　和美","〒410-1127
裾野市平松３６８－４
TEL: 055-900-8919"
55,"株式会社　アスカ
代表者: 枝川　利幸","〒413-0231
伊東市富戸９０８－１４７セルティア城ケ崎１０２号
TEL: 0557-55-9572"
56,"あすか不動産　株式会社
代表者: 杉山　剛","〒420-0011
静岡市葵区安西５丁目５２
TEL: 054-275-2855
HP: http://asuka-e.com
Mail: info@asuka-e.com"
57,"株式会社　アステート
代表者: 長谷川　雄生","〒420-0922
静岡市葵区流通センター４－１
TEL: 054-264-3332"
58,"有限会社　アステム
代表者: 村松　千浩","〒416-0909
富士市松岡１５５０－３４
TEL: 0545-30-7568"
59,"アスノ不動産　株式会社
代表者: 島本　隆生","〒416-0909
富士市松岡１２７４
TEL: 0545-67-1181"
60,"株式会社　アセットコンサルティング
代表者: 相原　雄治","〒420-0857
静岡市葵区御幸町６静岡セントラルビル６Ｆ－Ｃ号室
TEL: 054-269-5557"
61,"アタミリゾートナビ　株式会社
代表者: 鎌田　とも子","〒413-0011
熱海市田原本町８－９
TEL: 0557-86-1193
HP: http://www.rizonavi.com/
Mail: info@rizonavi.com"
62,"足立不動産
代表者: 足立　正昭","〒431-0211
浜松市西区舞阪町舞阪１９１１－１
TEL: 053-592-2348"
63,"株式会社　渥美計画舎
代表者: 渥美　智也","〒430-0919
浜松市中区野口町２１０
TEL: 053-488-4586
HP: http://www.atumi-f.com/"
64,"合同会社　アトラス
代表者: 髙林　健太","〒432-8018
浜松市中区蜆塚２丁目１－３８グレース蜆塚３０２号
TEL: 053-555-4439"
65,"Ａｔｅｌｉｅｒ　ＳＡＫＵＲＡ　有限会社
代表者: 永島　俊宏","〒420-0843
静岡市葵区巴町７２－１１
TEL: 054-209-3800"
66,"株式会社　アドヴァンス
代表者: 杉本　慎次","〒411-0047
三島市佐野１０８５－１
TEL: 055-941-7831"
67,"株式会社　ａｄｖａｎｃｅＫ
代表者: 秋山　公彦","〒420-0046
静岡市葵区吉野町７－１２２Ｆ
TEL: 054-204-1366
HP: https://advancek1.com
Mail: info@advancek1.com"
68,"アドバンスライフ　有限会社
代表者: 前田　八重","〒413-0015
熱海市中央町１－３４
TEL: 0557-82-6373"
69,"あねすと
代表者: 髙木　輝孝","〒432-8005
浜松市西区神ケ谷町１５９６
TEL: 053-482-3150
Mail: terutaka.t@opal.plala.or.jp"
70,"株式会社　アネストプランニング
代表者: 望月　嘉人","〒422-8031
静岡市駿河区有明町８－１５
TEL: 054-202-7171"
71,"有限会社　アバンス
代表者: 大木　昭幸","〒418-0001
富士宮市万野原新田４０８０－３
TEL: 0544-22-3323"
72,"株式会社　ＡＶＡＮＴＩＡ
浜松営業所
代表者: 沢田　康成","〒430-0946
浜松市中区元城町２１６－４ノーススタービル浜松１０２号室
TEL: 053-413-3434"
73,"株式会社　アパランド
代表者: 岩清水　良浩","〒436-0342
掛川市上西郷２３７－１
TEL: 0537-62-6611
HP: http://www.apaland-shizuoka.com
Mail: apa@cy.tnc.ne.jp"
74,"株式会社　アプスホームズ
代表者: 杉山　郁男","〒420-0841
静岡市葵区上足洗２丁目８－４１
TEL: 054-246-8421"
75,"あやめ不動産
代表者: 渡辺　文香","〒413-0102
熱海市下多賀８４１－１６
TEL: 0557-68-0923"
76,"株式会社　ＡＬＩＶＥ
代表者: 大久保　篤","〒424-0844
静岡市清水区西高町１２－２９
TEL: 054-355-4001"
77,"株式会社　アルーアエステート
代表者: 白野　大作","〒432-8047
浜松市中区神田町６１－５
TEL: 053-581-7840"
78,"有限会社　アルカーサル不動産
代表者: 安田　多津美","〒420-0945
静岡市葵区桜町１丁目２－２５
TEL: 054-272-3109"
79,"アルファ
代表者: 牧内　慎介","〒434-0014
浜松市浜北区本沢合２４３
TEL: 053-584-5388"
80,"有限会社　アワーズ
代表者: 渡邉　雄二","〒410-1128
裾野市二ツ屋１５９－１
TEL: 055-992-3095"
81,"アンドーヒルズ
代表者: 尾入　正義","〒420-0915
静岡市葵区南瀬名町２３－３
TEL: 054-261-2010"
82,"株式会社　安東不動産
代表者: 塚本　城二","〒420-0882
静岡市葵区安東２丁目２６－１
TEL: 054-249-3737"
83,"一級建築士事務所　雅設計
代表者: 赤堀　研一","〒410-0056
沼津市高島町２３－１２プランシェ沼津高島町１０１
TEL: 055-922-2977"
84,"イーストピーク不動産
代表者: 足立　章好","〒425-0077
焼津市五ケ堀之内５７２－１サンハイツ後藤Ⅱ１０１号
TEL: 054-625-7314
HP: https://www.zennichi.net/m/eastpeak/index.asp"
85,"株式会社　イイタス
代表者: 袴田　晴久","〒435-0032
浜松市南区古川町３８０－２
TEL: 053-545-9776"
86,"株式会社　家塾
代表者: 岡田　歩","〒410-0312
沼津市原１４８４－２Ｃ－２０１
TEL: 055-956-6704"
87,"株式会社　イクト
代表者: 平井　辰憲","〒437-0066
袋井市山科２８８６－２
TEL: 0538-84-6327"
88,"池田建設　株式会社
代表者: 池田　淳二","〒424-0205
静岡市清水区興津本町１９２
TEL: 054-369-0188"
89,"池田建設　株式会社
静岡支店
代表者: 池田　淳二","〒422-8006
静岡市駿河区曲金２丁目３－８
TEL: 054-266-3511"
90,"石川瓦工業　有限会社
代表者: 石川　淳","〒432-8068
浜松市西区大平台４丁目３１－１５
TEL: 053-485-1707"
91,"イシプランニング
代表者: 石原　誠治","〒433-8119
浜松市中区高丘北２丁目５１－１８
TEL: 053-414-6161"
92,"五十鈴不動産　有限会社
代表者: 鈴川　伸雄","〒420-0913
静岡市葵区瀬名川２丁目１－１
TEL: 054-663-6480"
93,"株式会社　イスト
代表者: 滝　典代","〒422-8034
静岡市駿河区高松１丁目１４－１６
TEL: 054-270-7380"
94,"株式会社　伊豆あたみハウジング
代表者: 斉藤　忠勝","〒414-0011
伊東市松川町４－２０
TEL: 0557-37-5252"
95,"有限会社　イズクラフト
代表者: 伊澤　卓也","〒419-0114
田方郡函南町仁田１８５－３
TEL: 055-970-1323"
96,"株式会社　伊豆の郷
代表者: 藤井　久明","〒411-0857
三島市芝本町６－２４
TEL: 055-991-1199"
97,"株式会社　伊豆の不動産屋さん
代表者: 飯田　ひかる","〒410-3514
賀茂郡西伊豆町仁科５２１－１６６
TEL: 0558-52-2111"
98,"株式会社　伊豆ほほえみリゾート
代表者: 佐野　栄美","〒413-0232
伊東市八幡野１２５１－２
TEL: 0557-51-1661"
99,"株式会社　イズミ企画
代表者: 小澤　正彦","〒410-0106
沼津市志下３３４－４
TEL: 055-900-8263"
100,"株式会社　いそがや不動産
代表者: 磯谷　達也","〒420-0847
静岡市葵区西千代田町７－５
TEL: 054-247-5960"
101,"亥太郎建設　株式会社
代表者: 三輪　彰男","〒412-0005
御殿場市仁杉１１６－１
TEL: 0550-89-0786"
102,"株式会社　市川不動産ホーム
代表者: 市川　光浩","〒421-1215
静岡市葵区羽鳥６丁目２２－１１
TEL: 054-395-5752
HP: https://www.ichikawa-f-home.com/
Mail: info@ichikawa-f-home.com"
103,"有限会社　イチカワプランニング
代表者: 市川　恵一","〒411-0918
駿東郡清水町湯川１５３－２０
TEL: 055-983-6210"
104,"株式会社　田舎暮らし情報館
代表者: 佐々木　弘","〒410-3515
賀茂郡西伊豆町田子３２０－１
TEL: 0558-53-3331"
105,"株式会社　イナダプランニング
代表者: 稲田　正幸","〒418-0005
富士宮市宮原１８８－３
TEL: 0544-28-4107"
106,"イフスジャパン　株式会社
代表者: 松井　康行","〒436-0019
掛川市青葉台１－７
TEL: 0537-61-2210"
107,"株式会社　入月総業
代表者: 入月　慎一郎","〒424-0883
静岡市清水区草薙北１－１９
TEL: 054-908-9683"
108,"株式会社　ｉｌｌ企画
代表者: 長嶋　一壽","〒435-0014
浜松市東区大蒲町８４－２０、１Ｆ
TEL: 053-544-6868"
109,"株式会社　ｉｌｌ企画
菊川支店
代表者: 長嶋　一壽","〒437-1524
菊川市大石９７－１
TEL: 0537-28-8604"
110,"株式会社　イロファースト
浜松支店
代表者: 橋本　一郎","〒430-0916
浜松市中区早馬町２－７早馬ビル３階
TEL: 053-413-0316"
111,"株式会社　岩崎工務店
代表者: 岩崎　祐史","〒430-0807
浜松市中区佐藤２丁目５－１
TEL: 053-461-6067"
112,"磐田中央不動産　株式会社
代表者: 宮地　善光","〒438-0078
磐田市中泉２８６－３
TEL: 0538-30-6616
HP: http://iwatafudousan.com/
Mail: m-yamaoka@iwatafudousan.com"
113,"株式会社　インスパイア
代表者: 高野　美紀","〒435-0047
浜松市東区原島町３６５－１
TEL: 053-466-9988"
114,"有限会社　インターコラボデザイン
代表者: 伊藤　久哉","〒430-0946
浜松市中区元城町１０６－９
TEL: 053-452-1102
HP: http://ic-d.co.jp/
Mail: ic-d@ic-d.co.jp"
115,"インディゴブループロダクツ　株式会社
代表者: 佐藤　守","〒430-0801
浜松市東区神立町１０４－１４神立マンション２０５号
TEL: 053-545-3228"
116,"有限会社　インフォメーションミックス
代表者: 安藤　勝義","〒432-8003
浜松市中区和地山１丁目７－１８－２０１
TEL: 053-473-7121"
117,"ウィングス
代表者: 鷲巣　厚子","〒420-0831
静岡市葵区水落町１４－１８
TEL: 054-246-1800"
118,"有限会社　ウェイブ・ロード
代表者: 神谷　今江","〒420-0882
静岡市葵区安東２丁目２０－３２
TEL: 054-248-5963"
119,"株式会社　ウェリントン・ホームズ
代表者: 朝倉　康允","〒425-0036
焼津市西小川２丁目２－９
TEL: 054-626-1211"
120,"ウイングホーム　株式会社
代表者: 斎藤　元志","〒439-0018
菊川市本所１１９３－２
TEL: 0537-36-3425
HP: http://winghome.jp
Mail: info@winghome.jp"
121,"ウイングライフ　株式会社
代表者: 斎藤　元志","〒439-0018
菊川市本所１１７１－４
TEL: 0537-35-8701"
122,"上杉総合事務所
代表者: 上杉　房代","〒421-0133
静岡市駿河区鎌田６２－６
TEL: 054-258-0089
Mail: uesugi@s.email.ne.jp"
123,"株式会社　ＷＥＳＴ　ＣＯＡＳＴ
代表者: バストン　デレック","〒422-8002
静岡市駿河区谷田３２－５
TEL: 054-208-5955"
124,"株式会社　ＷＥＳＴ－ＳＴＹＬＥ
代表者: 山本　槙司","〒431-0404
湖西市太田３８５－１０
TEL: 053-578-1760"
125,"植田事務所
代表者: 植田　守","〒421-0534
牧之原市堀野新田２１２０－１
TEL: 0548-58-2007"
126,"株式会社　うみまち不動産
代表者: 岩嵜　哲也","〒414-0001
伊東市宇佐美１６１１－６
TEL: 0557-55-7950"
127,"株式会社　宇山五三郎商店
代表者: 宇山　隆之","〒419-0107
田方郡函南町平井１７４０－１９９６
TEL: 055-974-2153"
128,"株式会社　エーアイ不動産
代表者: 秋山　高宏","〒433-8122
浜松市中区上島４丁目６－２４-２階
TEL: 053-424-7377"
129,"合同会社　ＡＦＥ
代表者: 佐野　正幸","〒411-0907
駿東郡清水町伏見７８３－１２
TEL: 055-939-7567"
130,"株式会社　エーエフシー不動産
代表者: 浅山　忠彦","〒422-8006
静岡市駿河区曲金２丁目５－３８
TEL: 054-201-9188"
131,"株式会社　ＡＴＭ１７
代表者: 髙村　武秀","〒413-0005
熱海市春日町２－９
TEL: 03-3363-8011"
132,"Ａ　ＳＰＡＣＥ
代表者: 佐藤　晋一","〒430-0917
浜松市中区常盤町１４３－２４
TEL: 053-453-5371
Mail: aspace@ebony.plala.or.jp"
133,"株式会社　ＨＴＴ
代表者: 江川　晴喜","〒437-1522
菊川市嶺田１３１１
TEL: 0537-25-6212"
134,"有限会社　エイト
代表者: 金谷　峰吉","〒414-0021
伊東市松原本町１０－１２
TEL: 0557-38-8088
Mail: info@eight-estate.co.jp"
135,"エイトインダストリー　株式会社
代表者: 吉村　昭彦","〒416-0952
富士市青葉町５４２
TEL: 0545-65-1567"
136,"栄和ハウジング
代表者: 佐野　正彦","〒437-0052
袋井市太田１１８ー１
TEL: 0538-43-0821
HP: https://www.eiwa-ha.com/
Mail: eiwa-ha@kkf.biglobe.ne.jp"
137,"株式会社　えがお企画
代表者: 山本　浩康","〒410-0022
沼津市大岡１５５８－６栄ビル２０２
TEL: 055-946-6880"
138,"株式会社　エクステージ
代表者: 大崎　豊繁","〒413-0011
熱海市田原本町９－１
TEL: 0557-83-0133"
139,"株式会社　エコハウジング
代表者: 平沼　龍三郎","〒420-0804
静岡市葵区竜南２丁目３－３５
TEL: 054-270-3611"
140,"エコフィールド　株式会社
代表者: 強矢　到","〒417-0826
富士市中里２５９１－１０
TEL: 0545-32-1185
HP: http://www.emunoie.com
Mail: info@emunoie.com"
141,"エスケード　株式会社
代表者: 佐藤　元宏","〒435-0051
浜松市東区市野町６７１
TEL: 053-433-2335"
142,"有限会社　エス・ケー不動産本舗
代表者: 近藤　行敏","〒422-8032
静岡市駿河区有東２丁目２－２７
TEL: 054-283-8945
HP: https://www.skfudousan.jp/
Mail: info@skfudousan.jp"
143,"有限会社　エステート大村
代表者: 大村　幸宏","〒410-0865
沼津市東間門２４３－２３
TEL: 055-951-3033"
144,"エステートカドル
代表者: 宮本　哲","〒433-8118
浜松市中区高丘西３丁目３１－７
TEL: 053-489-5537"
145,"株式会社　エステート・パートナーズ
代表者: 岩本　直之","〒421-0113
静岡市駿河区下川原５丁目２９－１１B
TEL: 054-270-7835"
146,"株式会社　エス・プランナー
代表者: 清水　啓史","〒422-8043
静岡市駿河区中田本町１８－２１
TEL: 054-260-7960"
147,"株式会社　エスマコーポレィション
代表者: 杉浦　啓隆","〒432-8068
浜松市西区大平台２丁目１０－１２
TEL: 053-415-9739"
148,"エヌエステート　株式会社
代表者: 内藤　友仁","〒416-0932
富士市柳島２４２－２
TEL: 0545-75-5353"
149,"エヌエスワン　株式会社
代表者: 木原　直也","〒418-0022
富士宮市小泉２３３－１Ｎビル２階
TEL: 0544-27-7081"
150,"株式会社　Ｎ．Ｆ．Ｃ
浜名湖レークサイド
代表者: 條　勇二郎","〒431-1424
浜松市北区三ヶ日町下尾奈２００
TEL: 053-524-1750"
151,"株式会社　縁恩
代表者: 田中　和美","〒410-1231
裾野市須山２２５５－３７０９
TEL: 055-921-1919"
152,"株式会社　エフアイシー
代表者: 新井　和美","〒432-8045
浜松市中区西浅田２丁目１－１１
TEL: 053-482-8663"
153,"エフシーサポート
代表者: 遠藤　勲","〒417-0852
富士市原田１０５６－８
TEL: 0545-52-5415"
154,"株式会社　ＦＪネクスト
伊豆高原支店
代表者: 肥田　幸春","〒413-0232
伊東市八幡野５７６－２
TEL: 0557-53-4778"
155,"株式会社　ＦＪネクストホールディングス
伊豆高原支店
代表者: 永井　敦","〒413-0232
伊東市八幡野５７６－２
TEL: 0557-53-4771"
156,"エフディー　プランナー
代表者: 福田　新二","〒416-0948
富士市森島１２０
TEL: 0545-61-7209"
157,"株式会社　ＦＢＪコンサルタント
代表者: 福島　吉衞","〒427-0011
島田市東町６３６
TEL: 0547-35-5081"
158,"ＦＰ・マンション管理士事務所　あんず
代表者: 鈴木　章伯","〒430-0803
浜松市東区植松町２５６－９ｂ－ｓｐａｃｅ２　２０３
TEL: 053-545-6500"
159,"有限会社　エム・エイ・シーモチヅキ産業
代表者: 望月　満","〒420-0801
静岡市葵区東千代田１丁目１－１６
TEL: 054-262-9804"
160,"株式会社　ＭＳレンタル
代表者: 佐藤　圭司","〒430-0906
浜松市中区住吉４丁目１４－１
TEL: 053-478-0808"
161,"株式会社　ＭＳレンタル
浜松駅前店
代表者: 佐藤　圭司","〒430-0926
浜松市中区砂山町３２５－１２
TEL: 053-488-4108"
162,"株式会社　ＭＳレンタル
磐田店
代表者: 佐藤　圭司","〒438-0086
磐田市見付４３１７－４
TEL: 0538-37-3808"
163,"株式会社　ＭＳレンタル
掛川店
代表者: 佐藤　圭司","〒436-0043
掛川市大池３０２９－１
TEL: 0537-29-5008"
164,"株式会社　ＭＳレンタル
藤枝店
代表者: 佐藤　圭司","〒426-0041
藤枝市高柳１丁目２０－４８
TEL: 054-637-3707"
165,"株式会社　ＭＳレンタル
浜松三方原店
代表者: 佐藤　圭司","〒433-8112
浜松市北区初生町６３６
TEL: 053-414-0808"
166,"株式会社　ＭＳレンタル
浜松入野店
代表者: 佐藤　圭司","〒432-8061
浜松市西区入野町９７０６－２
TEL: 053-440-0855"
167,"株式会社　ＭＳレンタル
浜松東店
代表者: 佐藤　圭司","〒435-0047
浜松市東区原島町１６４
TEL: 053-466-0808"
168,"株式会社　ＭＳレンタル
藤枝駅北店
代表者: 佐藤　圭司","〒426-0037
藤枝市青木３丁目１－１
TEL: 054-625-8883"
169,"株式会社　ＭＳレンタル
浜松柳通り店
代表者: 佐藤　圭司","〒430-0913
浜松市中区船越町５１－２
TEL: 053-467-5508"
170,"株式会社　Ｍ’ｓアセットマネジメント
代表者: 平野　正欣","〒433-8112
浜松市北区初生町１３０４－４保田屋ビル２階
TEL: 053-438-1130"
171,"Ｍｓエンタープライズ　株式会社
伊豆高原店
代表者: 伊藤　知子","〒413-0231
伊東市富戸１３１７－２５９９
TEL: 0557-27-1478"
172,"株式会社　ＭＴＣ
代表者: 髙橋　昌幸","〒416-0922
富士市水戸島元町１９－１０ピーコックマンション２０７号室
TEL: 0545-62-3339"
173,"株式会社　エルフロント
代表者: 前田　忠浩","〒422-8034
静岡市駿河区高松１８５０－６
TEL: 054-238-1002"
174,"エルムエステート
代表者: 酒井　紀行","〒420-0042
静岡市葵区駒形通５丁目１－９
TEL: 054-291-6177"
175,"遠藤建設　株式会社
代表者: 遠藤　夏美","〒416-0931
富士市蓼原５４－７
TEL: 0545-61-6573"
176,"有限会社　オークラハウジング
代表者: 八谷　秀利","〒413-0232
伊東市八幡野１２５０－２２
TEL: 0557-33-1212"
177,"ＯＣＳ　株式会社
住宅情報センター静岡三島店
代表者: 黒田　雅倫","〒411-0831
三島市東本町２丁目１－１４
TEL: 055-946-6622"
178,"ＯＣＳ　株式会社
住宅情報センター静岡沼津店
代表者: 黒田　雅倫","〒410-0022
沼津市大岡２４４０－１ドリーム高橋１０２号室
TEL: 055-928-6290"
179,"株式会社　Ｏ’ｓプランニング
代表者: 小澤　俊明","〒420-0061
静岡市葵区新富町２丁目２６－１９
TEL: 054-204-5210"
180,"有限会社　オー・ピー・エル
代表者: 大石　大成","〒424-0002
静岡市清水区山原２２８－１
TEL: 054-340-1470"
181,"オーミネ
代表者: 鈴木　恒勝","〒417-0851
富士市富士見台５丁目９－１２
TEL: 0545-22-0611"
182,"有限会社　オール・アクター
代表者: 野口　基宏","〒414-0032
伊東市音無町１－３８サンキュービル３階
TEL: 0557-32-3737"
183,"株式会社　ＡＬＬ不動産
代表者: 中村　昌弘","〒422-8058
静岡市駿河区中原５２０
TEL: 054-269-4081
HP: http://all-fdsn.com/
Mail: naka@all-fdsn.com"
184,"大川測量設計　株式会社
代表者: 大川　潤一","〒420-0876
静岡市葵区平和１丁目１－３５
TEL: 054-205-6888"
185,"大垣不動産
代表者: 大垣　牧人","〒439-0005
菊川市潮海寺４９３
TEL: 0537-64-4015"
186,"株式会社　大黒崎開発
代表者: 久家　基嗣","〒413-0001
熱海市泉２４９－５９
TEL: 0557-88-7501"
187,"株式会社　大隅土地建物
代表者: 大隅　賢","〒430-0807
浜松市中区佐藤１丁目３１－３ＫＩメダリストⅡ　１Ａ号室
TEL: 053-443-8443"
188,"大住不動産
代表者: 加藤　明","〒425-0072
焼津市大住１３５－５
TEL: 054-626-0772
HP: https://oz-fudousan.com
Mail: oz.fudousan@gmail.com"
189,"有限会社　大橋建工
代表者: 大橋　賢作","〒435-0048
浜松市東区上西町１００９
TEL: 053-464-1186"
190,"大柳不動産
代表者: 大柳　悦子","〒422-8066
静岡市駿河区泉町４－１３
TEL: 054-285-4848"
191,"岡野住宅
代表者: 岡野　雅好","〒421-0101
静岡市駿河区向敷地１７２３
TEL: 054-257-0187"
192,"有限会社　オカベ
代表者: 岡部　靖彦","〒430-0805
浜松市中区相生町５－７
TEL: 053-545-7062"
193,"小笠都市開発　株式会社
代表者: 小原　光司","〒439-0006
菊川市堀之内１５４５
TEL: 0537-35-0232"
194,"有限会社　オキ・プランニング
代表者: 沖　義和","〒439-0023
菊川市三沢１１９
TEL: 0537-36-5335"
