,name,details
41,"株式会社　アイキョーホーム
代表者: 重見　康浩","〒264-0025
千葉市若葉区都賀３丁目２－２ライブリー都賀
TEL: 043-253-3333"
42,"株式会社　アイキョーホーム
千葉駅前支店
代表者: 重見　康浩","〒260-0045
千葉市中央区弁天１丁目１６－６第３ライブリービル
TEL: 043-207-3333"
43,"株式会社　アイキョーホーム
蘇我支店
代表者: 重見　康浩","〒260-0834
千葉市中央区今井１丁目２１－１１第６ライブリービル
TEL: 043-265-3333"
44,"株式会社　愛郷ハウジング
代表者: 板橋　一也","〒272-0805
市川市大野町３丁目１７９０番地
TEL: 047-339-3321"
45,"株式会社　アイザック
代表者: 椎名　伸治","〒277-0021
柏市中央町５－２１穂高第１ブラザーズ柏６０３号
TEL: 04-7192-7819"
46,"アイシン不動産販売　株式会社
代表者: 小池　真一","〒272-0823
市川市東菅野２丁目１－１
TEL: 047-320-0302"
47,"有限会社　あい住宅販売
代表者: 北原　孝一","〒273-0002
船橋市東船橋３丁目１－１１
TEL: 047-460-8088"
48,"あいだ事務所　有限会社
代表者: 本間　宏","〒272-0021
市川市八幡２丁目５－８－１０５ ガレリア・サーラ
TEL: 047-336-0399"
49,"株式会社　愛知建設
イオンモール津田沼店
代表者: 豊藏　恵美","〒275-0016
習志野市津田沼１丁目２３－１イオンモール津田沼１階
TEL: 047-473-6700"
50,"有限会社　アイティユー
代表者: 北見　知美","〒292-0055
木更津市朝日１丁目６－２７
TEL: 0438-25-5006"
51,"株式会社　アイ・テック
代表者: 田代　純一郎","〒272-0814
市川市高石神２２－７
TEL: 047-302-8100"
52,"株式会社　アイ・デザインアーキテクト
代表者: 井本　智史","〒273-0031
船橋市西船５丁目１１－５R－ONE１階
TEL: 047-302-7515"
53,"相都建設　株式会社
代表者: 五十嵐　信之","〒274-0065
船橋市高根台１丁目８－１
TEL: 047-496-1080"
54,"株式会社　アイプラン
代表者: 亀田　健司","〒273-0042
船橋市前貝塚町５６８－５
TEL: 047-439-0920
HP: http://www.iplan-inc.jp/
Mail: info@iplan-inc.jp"
55,"有限会社　アイホーム
代表者: 加藤　信夫","〒260-0013
千葉市中央区中央３丁目１３－１０高梨ビル１階
TEL: 043-223-7166"
56,"株式会社　アイ・ユニットコーポレーション
代表者: 石橋　直和","〒273-0031
船橋市西船５丁目２６－２１
TEL: 047-302-2221"
57,"株式会社　アイ・ユニットコーポレーション
西船橋北口店
代表者: 石橋　直和","〒273-0031
船橋市西船５丁目１－８
TEL: 047-410-1355"
58,"株式会社　アイ・ユニットコーポレーション
市川北口店
代表者: 石橋　直和","〒272-0034
市川市市川１丁目１１－８ルミノッソ市川１階
TEL: 047-329-2880"
59,"株式会社　アイ・ユニットコーポレーション
下総中山店
代表者: 石橋　直和","〒273-0035
船橋市本中山２丁目１８－５
TEL: 047-333-6608"
60,"株式会社　アイ・ユニットコーポレーション・ディベロップメント
代表者: 藤木　美穂","〒273-0031
船橋市西船５丁目１１－５
TEL: 047-333-0455"
61,"株式会社　アイラブホーム
代表者: 佐藤　千絵美","〒270-0031
松戸市横須賀２丁目７－１８
TEL: 047-711-6001"
62,"アイランド　株式会社
代表者: 馬越　浩樹","〒266-0026
千葉市緑区古市場町９１０－３
TEL: 043-308-9880"
63,"株式会社　アイランド商会
代表者: 小川　秀夫","〒272-0111
市川市妙典６丁目４－２５
TEL: 047-358-1042"
64,"株式会社　アイル
代表者: 門上　英樹","〒292-0045
木更津市清見台３丁目１０－１８２号室
TEL: 0438-22-3460
HP: https://www.i-will-f.com/
Mail: i-will-kadogami@road.ocn.ne.jp"
65,"有限会社　愛和住宅
代表者: 羽田　晴久","〒270-2231
松戸市稔台７丁目２－１７スプリングハイツ２１０号
TEL: 047-701-8937"
66,"株式会社　アエラス
船橋店
代表者: 小野満　洋","〒273-0005
船橋市本町５丁目３－３大野ビル３階Ａ室
TEL: 047-411-0090"
67,"株式会社　アエラス
市川店
代表者: 小野満　洋","〒272-0033
市川市市川南１丁目８－３０市川セレストビル２階
TEL: 047-325-6262"
68,"株式会社　アエラス
柏店
代表者: 小野満　洋","〒277-0852
柏市旭町１丁目１－１Ｋ＆Ｋビル５階
TEL: 047-141-8131"
69,"株式会社　アエラス
松戸店
代表者: 小野満　洋","〒271-0092
松戸市松戸１２８６－２Ｍ．Ｃｒｅｓｔａ１階
TEL: 047-362-8811"
70,"株式会社　アエラス
津田沼店
代表者: 小野満　洋","〒274-0825
船橋市前原西２丁目１４－８津田沼パスタビル６階Ｃ区画
TEL: 047-478-5611"
71,"株式会社　葵エステート
代表者: 田口　武志","〒286-0045
成田市並木町６６－４
TEL: 0476-20-2245"
72,"あおぞら不動産　株式会社
代表者: 鴇田　晴夫","〒260-0014
千葉市中央区本千葉町４－１４内海ビル１階
TEL: 043-307-5911
HP: http://www.azf.co.jp/
Mail: info@azf.co.jp"
73,"有限会社　あおば都市開発
代表者: 吉田　哲朗","〒272-0023
市川市南八幡４丁目８－９ニューグリーンビル３０２号
TEL: 047-379-6422"
74,"青葉ハウジング
代表者: 石橋　好江","〒283-0802
東金市東金９８７番地青葉ビル１階
TEL: 0475-54-1921"
75,"青山不動産　合同会社
代表者: 佐藤　菜奈","〒289-0112
成田市青山３８７－５
TEL: 0476-96-3133"
76,"株式会社　アカシバ
代表者: 上田　かおり","〒270-0164
流山市流山５丁目１－１
TEL: 04-7158-9412"
77,"Ａｋａｂｅｋｏ　株式会社
代表者: 土肥　伸一","〒270-1432
白井市冨士５７－１４
TEL: 047-404-6235"
78,"赤松産業　有限会社
代表者: 横尾　正登志","〒272-0034
市川市市川１丁目２－８阿部ビル２階
TEL: 047-326-1433"
79,"株式会社　秋本住宅販売
代表者: 青柳　るみ子","〒271-0086
松戸市二十世紀が丘萩町８３番地
TEL: 047-361-4107"
80,"秋山木材産業　株式会社
代表者: 福田　奈穂子","〒275-0001
習志野市東習志野６丁目１６－３１
TEL: 047-476-5521"
81,"秋山木材産業　株式会社
リファイン習志野
代表者: 福田　奈穂子","〒275-0001
習志野市東習志野６丁目１２－３
TEL: 047-493-1133"
82,"株式会社　アクアエステート木更津
代表者: 榎本　利夫","〒292-0822
木更津市桜井１５－１
TEL: 0438-37-1200"
83,"アクアオーラ　有限会社
代表者: 林　卓男","〒295-0104
南房総市白浜町根本１１４８－３８
TEL: 0470-38-4768"
84,"株式会社　アクシスライフ
代表者: 越　透","〒272-0034
市川市市川１丁目２２－６
TEL: 047-712-5235
HP: https://axislife.jp/
Mail: info@axislife.jp"
85,"株式会社　アクセス
代表者: 寺本　裕二","〒299-1142
君津市坂田１２６８－１
TEL: 0439-54-8883
Mail: access@nethome.ne.jp"
86,"アクティブ住まいる　有限会社
代表者: 髙木　春美","〒260-0001
千葉市中央区都町５丁目２６－４６
TEL: 043-214-8001
Mail: info@active-smile.com"
87,"有限会社　アクティブワン
代表者: 石井　秀一","〒271-0091
松戸市本町１２－１２中山ビル６０２号
TEL: 047-308-2650"
88,"株式会社　アクティブワン
代表者: 土田　一利","〒271-0064
松戸市上本郷４０６９
TEL: 047-712-2911"
89,"株式会社　アクトシティ
代表者: 鬼澤　勇","〒263-0031
千葉市稲毛区稲毛東５丁目１７－２
TEL: 043-203-8856"
90,"株式会社　アクトホーム
代表者: 阿部　勝","〒272-0024
市川市稲荷木１丁目２７－３
TEL: 047-376-3435
Mail: acthome@w3.dion.ne.jp"
91,"株式会社　あけぼの地所
代表者: 長田　健示","〒273-0035
船橋市本中山６丁目６－１４
TEL: 047-333-6010"
92,"旭建設工業　株式会社
代表者: 神成　剛","〒264-0025
千葉市若葉区都賀３丁目２２－１
TEL: 043-308-3023"
93,"旭ハウジング　株式会社
南流山営業所
代表者: 加藤　吉廣","〒270-0163
流山市南流山１丁目７－２サンハイツ南流山１０４号
TEL: 04-7178-6035"
94,"有限会社　アサヒハウジング
代表者: 加藤　明夫","〒299-1164
君津市北久保１丁目４－１１
TEL: 0439-55-0068"
95,"株式会社　旭日不動産
代表者: 高橋　恵","〒263-0015
千葉市稲毛区作草部１丁目１６－１７
TEL: 043-441-3165"
96,"朝日リビング　株式会社
柏営業所
代表者: 田代　雅司","〒277-0852
柏市旭町１丁目５－１２末広インビル１階
TEL: 04-7143-0011"
97,"朝日リビング　株式会社
千葉ニュータウン営業所
代表者: 田代　雅司","〒270-1471
船橋市小室町３３１８－６－１０２
TEL: 047-457-8621"
98,"株式会社　アザレアハウジング
代表者: 中井　大介","〒271-0062
松戸市栄町２丁目９１－６
TEL: 047-710-8277"
99,"株式会社　アシスト
代表者: 佐藤　明彦","〒292-0814
木更津市八幡台３丁目２５－６
TEL: 0438-30-2777"
100,"株式会社　アシストハウス
代表者: 板倉　勝浩","〒275-0016
習志野市津田沼４丁目５番１１－２号
TEL: 047-408-0444"
101,"株式会社　アジア開発興業
代表者: 増田　明","〒270-1327
印西市大森３２２６－１
TEL: 0476-42-5533"
102,"有限会社　飛鳥住宅販売
代表者: 伊藤　好一","〒260-0843
千葉市中央区末広１丁目１８－６スズキコーポ１０３号
TEL: 043-224-5681"
103,"株式会社　Ａｓｆｒｅｅ
代表者: 竹之内　誠","〒260-0842
千葉市中央区南町２丁目６－１８金澤ビル２０４号
TEL: 043-235-7908"
104,"株式会社　あすまちホールディングス
代表者: 上田　かおり","〒270-2214
松戸市松飛台４０３－２
TEL: 047-383-2000"
105,"Ａｔｈｌｅｔｉｃ　株式会社
木更津支店
代表者: 清沢　祥平","〒292-0057
木更津市東中央２丁目３－２４イーストアベニュー２階Ｃ号室
TEL: 0438-23-5532"
106,"アスワンホーム　株式会社
代表者: 小嶺　和敏","〒270-0163
流山市南流山２丁目２２－８
TEL: 04-7150-6688"
107,"株式会社　アズ・ブリック
千葉妙典支店
代表者: 遠藤　克憲","〒272-0115
市川市富浜１丁目２－１８ラフィネ妙典１階
TEL: 047-306-7822"
108,"株式会社　ＡＺ　Ｌｉｎｋｓ
代表者: 伊藤　聡一郎","〒284-0003
四街道市鹿渡９３３－２９６
TEL: 043-290-9500
HP: https://azlinks.jp
Mail: info@azlinks.jp"
109,"株式会社　アセットホーム
代表者: 小泉　雅彦","〒290-0062
市原市八幡４８９－１
TEL: 0436-42-6300"
110,"株式会社　Ａｓｓｏｃｉｅ
代表者: 腰越　隆","〒289-1115
八街市八街ほ３１６－１８
TEL: 043-440-3335"
111,"アチーブホーム　株式会社
代表者: 石川　祐介","〒286-0221
富里市七栄２９８－６２
TEL: 0476-90-2200"
112,"株式会社　東商興
代表者: 篠田　宏一郎","〒277-0021
柏市中央町６－３－２０１
TEL: 04-7163-5045"
113,"株式会社　アトラクト
代表者: 福原　哲也","〒290-0066
市原市五所１６６１番地
TEL: 0436-40-8800
HP: http://www.attract-web.co.jp/
Mail: attract@movie.ocn.ne.jp"
114,"株式会社　アトラス
代表者: 廣瀬　章子","〒262-0018
千葉市花見川区畑町７５９番地
TEL: 043-215-7117"
115,"株式会社　アドヴァンス
代表者: 諏訪　純一","〒292-0807
木更津市請西南３丁目１－３
TEL: 0438-38-0146"
116,"株式会社　アドヴァンス
君津支店
代表者: 諏訪　純一","〒299-1152
君津市久保２丁目１－２
TEL: 0439-55-0146"
117,"株式会社　アドバンス
代表者: 渡邊　勝実","〒266-0005
千葉市緑区誉田町１丁目７８６－１０
TEL: 043-300-4671"
118,"株式会社　アドバンス
代表者: 平野　知彦","〒283-0821
東金市小野１６－１
TEL: 0475-71-2325"
119,"有限会社　アドバンスティ
代表者: 髙橋　正規","〒273-0111
鎌ケ谷市北中沢２丁目１１－３９
TEL: 047-443-3113"
120,"合同会社　アドバンスプラウド
代表者: 岡崎　大天","〒272-0137
市川市福栄１丁目１８－１５
TEL: 047-381-1677"
121,"株式会社　アドバンスプロパティ
代表者: 山崎　裕之","〒277-0841
柏市あけぼの４丁目３－９宮正ビル１０１号
TEL: 04-7141-7881"
122,"株式会社　アドレスエステート
代表者: 加藤　良司","〒287-0003
香取市佐原イ８０４番地たがわビル１階１－２号室
TEL: 0478-55-8802
HP: http://add-ss.com
Mail: info@add-ss.com"
123,"有限会社　アネストホーム
代表者: 鈴木　一雄","〒272-0143
市川市相之川３丁目８－１２
TEL: 047-398-0038"
124,"株式会社　ＡＶＡＮＴＩＡ
市川支店
代表者: 沢田　康成","〒272-0021
市川市八幡２丁目４－７本八幡クロスサイド２０１号
TEL: 047-332-1355"
125,"株式会社　ＡＶＡＮＴＩＡ
千葉営業所
代表者: 沢田　康成","〒260-0016
千葉市中央区栄町３２－１０日企栄町ビルディング１階
TEL: 043-331-6340"
126,"アバンティオ　株式会社
代表者: 野瀬　由美子","〒274-0814
船橋市新高根１丁目１２－１５
TEL: 047-456-6050"
127,"アパートマンション館　株式会社
柏支店
代表者: 宮内　清美","〒277-0005
柏市柏１丁目１－１０
TEL: 04-7167-1222
HP: http://www.kasiwa-apa-to.jp/
Mail: kasiwa@apa-to.co.jp"
128,"アパマン管理サービス　株式会社
代表者: 今野　司郎","〒277-0023
柏市中央２丁目１０－５
TEL: 04-7168-7701
HP: http://apamankanri.co.jp
Mail: info@apamankanri.co.jp"
129,"株式会社　あびた不動産
代表者: 泉水　亜弓","〒289-2255
香取郡多古町南並木６７２－１
TEL: 0479-85-5503"
130,"株式会社　ＡＢＩＲＵ
代表者: 畔蒜　輝子","〒289-1732
山武郡横芝光町横芝１１７０番地
TEL: 0479-82-0171"
131,"株式会社　アフィオ
代表者: 小川　高利","〒264-0036
千葉市若葉区殿台町３９２－１
TEL: 043-309-7350"
132,"株式会社　アフィオ
千葉南店
代表者: 小川　高利","〒292-0009
木更津市金田東６丁目１８－１０
TEL: 0438-38-6150"
133,"合同会社　ＡＰＲＩＣＯＴＨＯＵＳＥ
代表者: 山村　太","〒299-3234
大網白里市みずほ台２丁目１１－１モール伊藤１０５号
TEL: 0475-77-7500"
134,"株式会社　アプレイザルコンサルタント
代表者: 宮尾　一憲","〒270-0017
松戸市幸谷６１４－９
TEL: 047-348-7197"
135,"アミューズホーム
代表者: 山本　寛勝","〒270-2261
松戸市常盤平５丁目１４－２８山本ビル２０３号
TEL: 047-394-5566"
136,"有限会社　あ文字屋本舗
代表者: 山本　直美","〒260-0001
千葉市中央区都町５３－１２
TEL: 043-234-0520"
137,"アユーダ
代表者: 寺田　米子","〒277-0852
柏市旭町３丁目１－４-102
TEL: 04-7136-7225"
138,"株式会社　歩建設
代表者: 岡田　鉄也","〒289-1115
八街市八街ほ６６７番地８
TEL: 043-444-5888"
139,"株式会社　荒井建設
代表者: 荒井　憲一","〒270-1152
我孫子市寿２丁目１－１３
TEL: 0471-85-2211"
140,"有限会社　あらせ屋建設
代表者: 荒瀬　和之","〒263-0024
千葉市稲毛区穴川２丁目９－２０
TEL: 043-207-7626"
141,"株式会社　アルコ
代表者: 石塚　直人","〒276-0033
八千代市八千代台南１丁目１２－５スタービル１階
TEL: 047-409-7884
HP: https://www.arco-s.jp/
Mail: info@arco-sd.co.jp"
142,"株式会社　ＡｌｂａＬｉｎｋ
千葉支店
代表者: 河田　憲二","〒260-0028
千葉市中央区新町２２－１８イトイビル６階
TEL: 043-307-9501"
143,"アルビオン都市開発　株式会社
アパタワー店
代表者: 井上　一夫","〒276-0049
八千代市緑が丘１丁目２－２アパタワーズ八千代緑が丘１６１６号
TEL: 047-455-8783"
144,"株式会社　あるまど
代表者: 福田　貫行","〒273-0002
船橋市東船橋４丁目２９－７
TEL: 047-460-3811"
145,"株式会社　アルモ
代表者: 入澤　伸二","〒277-0841
柏市あけぼの４丁目３－２２
TEL: 04-7142-3260"
146,"株式会社　アレグレホーム
代表者: 井上　幸治","〒260-0824
千葉市中央区浜野町７５１番地浜野インタープラザ１階
TEL: 043-268-5000
HP: http://www.alegrehome.com/
Mail: info@alegre.co.jp"
147,"ＡＲＥＳレジデンシャル　株式会社
代表者: 植月　哲史","〒260-0015
千葉市中央区富士見２丁目２２－１５星野ビル４階
TEL: 043-202-7840"
148,"ＡＲＥＳレジデンシャル　株式会社
ＡＲＥＳ鎌取店
代表者: 植月　哲史","〒266-0031
千葉市緑区おゆみ野３丁目２３－５
TEL: 043-293-7840"
149,"ＡＲＥＳレジデンシャル　株式会社
ＡＲＥＳ都賀店
代表者: 植月　哲史","〒264-0020
千葉市若葉区貝塚２丁目２１－１９
TEL: 043-214-7840"
150,"ＡＲＥＳレジデンシャル　株式会社
ＡＲＥＳ成田店
代表者: 植月　哲史","〒286-0029
成田市ウイング土屋２６７番地メゾンドプロヴァンス１階
TEL: 0476-24-7840"
151,"ＡＲＥＳレジデンシャル　株式会社
ＡＲＥＳ市原店
代表者: 植月　哲史","〒290-0054
市原市五井中央東１丁目１８－２
TEL: 0436-20-7840"
152,"株式会社　安房リゾート
代表者: 雪縄　真緯","〒294-0036
館山市館山８５２
TEL: 0470-29-3730"
153,"安沢不動産コンサルティング　株式会社
代表者: 安沢　斉","〒273-0864
船橋市北本町２丁目４０－１－７０４
TEL: 0474-94-4728
HP: http://property-consul.com
Mail: anzawa@property-consul.com"
154,"有限会社　あんしん住宅
代表者: 田久保　藤造","〒262-0033
千葉市花見川区幕張本郷６丁目２４－２８
TEL: 043-276-8080"
155,"株式会社　あんど
代表者: 西澤　希和子","〒273-0011
船橋市湊町２丁目５－４藤代ビル３０２号
TEL: 047-404-1940"
156,"株式会社　Ａｎｄ　Ｄｏホールディングス
千葉東口店
代表者: 安藤　正弘","〒260-0028
千葉市中央区新町1番地17JPR千葉ビル12階
TEL: 043-203-8038"
157,"株式会社　ＥＸ不動産
代表者: 原　伸行","〒284-0005
四街道市四街道１丁目４－９－１０１
TEL: 043-308-9945
HP: https://www.zennichi.net/m/exre/
Mail: h.kinoshita@exre.jp"
158,"ＥＭプランツ　株式会社
代表者: 舟橋　健介","〒266-0023
千葉市緑区茂呂町６３８－４
TEL: 043-312-7004"
159,"株式会社　Ｅ－Ｓｔｙｌｅ　Ｔｒａｄｉｎｇ　Ｃｏｍｐａｎｙ
代表者: 桑田　東","〒279-0023
浦安市高洲３丁目１－３７
TEL: 047-723-2103"
160,"合同会社　イースト
代表者: 伊東　任","〒270-1164
我孫子市つくし野２丁目２５－５
TEL: 04-7185-2047"
161,"株式会社　イーストリーフ
市川妙典支店
代表者: 福山　潤","〒272-0115
市川市富浜１丁目８－２２
TEL: 047-390-3330"
162,"イートラスト　株式会社
代表者: 金山　一彦","〒276-0023
八千代市勝田台１丁目２２－４ナカムラハイツ１０４号
TEL: 047-406-4913
HP: http://www.e-trust.jp.net/
Mail: kanayama-k@e-trust.jp.net"
163,"株式会社　イーハウス
代表者: 阿部　哲也","〒270-0121
流山市西初石３丁目１０３－２ＧＳビル１０２号
TEL: 04-7156-2305"
164,"株式会社　ｅ－ｈｏｍｅ
代表者: 金本　真","〒260-0017
千葉市中央区要町２－１
TEL: 043-441-4525"
165,"株式会社　イーホーム
代表者: 花里　真人","〒270-2251
松戸市金ケ作４１９－４０
TEL: 047-727-3520
HP: http://e-home5.wixsite.com/e-home
Mail: e-home@jcom.zaq.ne.jp"
166,"イーライフ　株式会社
代表者: 高原　一哲","〒274-0825
船橋市前原西２丁目２１－９津田沼第一ビル１階
TEL: 047-403-1880"
167,"株式会社　ＹＥＳ
代表者: 志村　大輔","〒278-0021
野田市堤根１１４－１０
TEL: 04-7126-3151"
168,"株式会社　ｉｅｎｉｃｏ
代表者: 菊池　亮次","〒272-0021
市川市八幡１丁目１１－１３-103
TEL: 047-302-1825"
169,"有限会社　五十嵐工務店
代表者: 五十嵐　満吉","〒274-0801
船橋市高野台２丁目４－１６
TEL: 047-448-3094"
170,"株式会社　育栄
代表者: 石田　栄","〒286-0201
富里市日吉台５丁目１６－１サンファイブビル１０３号
TEL: 0476-92-4410"
171,"株式会社　石井企画
代表者: 石井　京子","〒272-0031
市川市平田１丁目１１－２
TEL: 047-326-0739"
172,"有限会社　石川工務店
代表者: 石川　浩次","〒277-0044
柏市新逆井１丁目２４－１７
TEL: 04-7173-6060
Mail: ishi-k@itg.bcj.ne.jp"
173,"株式会社　いちかわ
代表者: 市川　重一","〒271-0062
松戸市栄町６丁目４３２
TEL: 047-361-1048"
174,"市川総業　株式会社
代表者: 伊佐　幸治","〒272-0023
市川市南八幡３丁目３－１３
TEL: 047-316-2037"
175,"市川総業　株式会社
新松戸営業所
代表者: 伊佐　幸治","〒270-0034
松戸市新松戸１丁目４９８コンフォート新松戸５階
TEL: 047-712-2811"
176,"一樹建設　株式会社
代表者: 沼端　悠介","〒264-0021
千葉市若葉区若松町４７０－１若葉ウォードマンション１－Ｂ
TEL: 043-310-7002"
177,"有限会社　イチケイ
代表者: 根本　敏行","〒290-0056
市原市五井２５３６－３
TEL: 0436-23-8411"
178,"有限会社　市光建設
代表者: 髙田　富元","〒270-0014
松戸市小金３４９－２
TEL: 047-343-7730
HP: http://www.ichikou-kensetsu.com/"
179,"市野産業　有限会社
代表者: 大野　和則","〒279-0001
浦安市当代島１丁目２２－１９
TEL: 047-352-9718"
180,"樹商事　株式会社
代表者: 鈴木　夏樹","〒277-0005
柏市柏６丁目７－７
TEL: 047-705-9553"
181,"株式会社　いづみ住建
代表者: 市川　行廣","〒273-0123
鎌ケ谷市南初富３丁目１５－４７
TEL: 047-442-1235"
182,"株式会社　稲毛土地
代表者: 淺井　仁","〒260-0042
千葉市中央区椿森２丁目３－３
TEL: 043-285-0211
HP: http://inage-tochi.jp
Mail: info@inage-tochi.jp"
