,name,details
32,"株式会社　アルテ・ライフ
代表者: 白波瀬　陽二","〒389-0102
北佐久郡軽井沢町大字軽井沢３８６－５
TEL: 0267-42-1121
HP: http://www.altelife.jp
Mail: alte558@altelife.jp"
33,"アルピコリゾート＆ライフ　株式会社
代表者: 三輪　裕彦","〒391-0301
茅野市北山４０３５－１７０
TEL: 0266-67-2100"
34,"アルピコリゾート＆ライフ　株式会社
四季の森販売センター
代表者: 三輪　裕彦","〒391-0115
諏訪郡原村字原山１７２１７
TEL: 0266-74-2100"
35,"株式会社　イーストエッジ・パートナーズ
代表者: ｼﾞｪｰｿﾝ・ﾎﾙﾄ","〒389-2502
下高井郡野沢温泉村大字豊郷7896-5
TEL: 0269-67-0388"
36,"株式会社　イースト不動産
代表者: 奥原　健次郎","〒390-0847
松本市笹部２丁目２-１５
TEL: 0263-24-2736
HP: http://east-fudousan.com
Mail: east-fudousan@za.wakwak.com"
37,"有限会社　イー・リゾート
代表者: 大工原　巧","〒389-0104
北佐久郡軽井沢町軽井沢東１１－１４
TEL: 0267-42-2811"
38,"有限会社　五十嵐木材
代表者: 五十嵐　孝","〒398-0004
大町市常盤6851-76
TEL: 0261-22-3544"
39,"株式会社　石井商事
代表者: 石井　吉正","〒384-0701
南佐久郡佐久穂町大字畑３５７８－１
TEL: 0267-88-4488"
40,"株式会社　イズミダ
代表者: 五島　幸典","〒386-1105
上田市吉田２６６－１２
TEL: 0268-22-5015
HP: http://izumida.jp
Mail: home@izumida.jp"
41,"株式会社　市川保工務店
代表者: 市川　保雄","〒389-0111
北佐久郡軽井沢町大字長倉２９１３－５
TEL: 0267-46-3130"
42,"有限会社　井坪工務店
代表者: 井坪　寿晴","〒395-0004
飯田市上郷黒田６９３番地
TEL: 0265-22-5262"
43,"今コーポレーション　株式会社
代表者: 今　信人","〒389-0102
北佐久郡軽井沢町大字軽井沢１３２３－１３３３
TEL: 0267-41-1245"
44,"有限会社　岩村商事
代表者: 春原　明","〒380-0911
長野市大字稲葉１７６５番地２メゾンフレグランス１０２号
TEL: 026-221-2907"
45,"株式会社　ウェーブリゾート
代表者: 松本　茂","〒389-0206
北佐久郡御代田町大字御代田2592-25
TEL: 0267-31-6623"
46,"有限会社　エール葦原
代表者: 矢口　俊樹","〒399-8501
北安曇郡松川村６６２３
TEL: 0261-62-3327"
47,"株式会社　エアフォルク
代表者: 関　秀希","〒390-0863
松本市白板２丁目４－９
TEL: 0263-37-1787"
48,"株式会社　エアフォルク
２号店
代表者: 関　秀希","〒399-0014
松本市平田東２丁目１４－３クレールＡ１階
TEL: 0263-59-7837"
49,"株式会社　エアフォルク
３号店
代表者: 関　秀希","〒399-8205
安曇野市豊科４７７９－１
TEL: 0263-88-7741"
50,"株式会社　エアフォルク
４号店
代表者: 関　秀希","〒382-0000
須坂市大字須坂１６０７－７
TEL: 026-214-2711"
51,"株式会社　エアフォルク
５号店
代表者: 関　秀希","〒390-0811
松本市中央１丁目4-14
TEL: 0263-87-6866"
52,"株式会社　エアフォルク
６号店
代表者: 関　秀希","〒381-0043
長野市吉田２丁目６－１５
TEL: 026-217-1525"
53,"株式会社Ｈ．Ｉ．Ｃ不動産
代表者: 堀川　力也","〒390-0852
松本市大字島立1080-6ｻﾝﾃｯｸｲﾝﾀｰﾅｼｮﾅﾙ松本ﾋﾞﾙ102
TEL: 0263-87-1366
HP: https://hic-fudousan.com/
Mail: info＠hic-fudousan.com"
54,"株式会社　エクスプロイド
代表者: 小口　美知子","〒390-1243
松本市大字神林２６６２－１０クリエすがの１－Ｂ号
TEL: 0263-86-6608"
55,"有限会社　エス・ケー・ケー
代表者: 山崎　まどか","〒390-0874
松本市大手１丁目6-20ビルヂングサン1階
TEL: 0263-36-5440"
56,"株式会社　エムエフケー
軽井沢駅前ゲストサロン店
代表者: 木下　岩男","〒389-0104
北佐久郡軽井沢町軽井沢東8-2
TEL: 0267-42-0892"
57,"ＭＪＴアセットマネジメント　株式会社
代表者: 加藤　喜光","〒390-0833
松本市双葉21-1
TEL: 0263-31-3260"
58,"株式会社　エル・よしかわ
代表者: 萩野　紀美代","〒390-0831
松本市井川城２丁目１６-８-２
TEL: 0263-25-0199
HP: Lnett.jp
Mail: l-inter@bz01.plala.co.jp"
59,"おおくぼ不動産
代表者: 大久保　庸夫","〒390-0813
松本市埋橋１丁目１１－3
TEL: 0263-88-5592"
60,"太田ＦＰ不動産事務所
代表者: 太田　慎太郎","〒399-0706
塩尻市大字広丘原新田551-5フルール太田B106
TEL: 0263-55-3937"
61,"有限会社　太田不動産
代表者: 太田　和興","〒390-0807
松本市城東２丁目３－５
TEL: 0263-32-9883"
62,"株式会社　岡谷中部建設
代表者: 今井　洋一郎","〒394-0028
岡谷市本町４丁目１１－４０
TEL: 0266-22-6347"
63,"オグチ土地建物
代表者: 小口　留子","〒390-0811
松本市中央２丁目２－８
TEL: 0263-35-5010"
64,"オフィスサン住マイル
代表者: 矢澤　敬正","〒392-0131
諏訪市大字湖南4449-1
TEL: 0266-58-1262"
65,"株式会社　オメガ
代表者: 志熊　恭輔","〒389-0112
北佐久郡軽井沢町中軽井沢５－１８
TEL: 0267-31-5385"
66,"開智不動産
代表者: 髙橋　幸男","〒390-0861
松本市蟻ケ崎１丁目１－４４
TEL: 0263-34-1187"
67,"開道不動産
代表者: 二村　康悟","〒390-0803
松本市元町２丁目６－３５
TEL: 0263-39-7750"
68,"有限会社　カタギリ開発
代表者: 片桐　素秀","〒399-0705
塩尻市大字広丘堅石２１４６-２４６
TEL: 0263-53-6422
HP: http://katagiri-k.jp/
Mail: info@katagiri-k.jp"
69,"金子ＦＰ・不動産事務所
代表者: 金子　亮太郎","〒392-0027
諏訪市湖岸通り２丁目11-13
TEL: 0266-58-5362
HP: http://www.kanekofp-fudousan.com/
Mail: info@kanekofp-fudousan.com"
70,"株式会社　カリス
代表者: 西尾　仁志","〒399-2222
飯田市千代1188-1
TEL: 0265-59-2131"
71,"軽井沢Ａ＆Ｔリゾート　株式会社
代表者: 小宮山　正","〒389-0111
北佐久郡軽井沢町大字長倉４５３３－２２３
TEL: 0267-45-7607"
72,"有限会社　軽井沢コンサル
代表者: 金山　城太郎","〒389-0112
北佐久郡軽井沢町中軽井沢１７－１１
TEL: 0267-45-8715
HP: http://www.zennichi.net/m/karuizawaconsul/
Mail: karuizawa-consul@eos.ocn.ne.jp"
73,"軽井沢スタイルハウス　株式会社
代表者: 千葉　俊治","〒389-0104
北佐久郡軽井沢町軽井沢東２３－５
TEL: 0267-41-0310"
74,"株式会社　軽井沢別荘ドットコム
代表者: 内田　清人","〒389-0115
北佐久郡軽井沢町大字追分1053-2
TEL: 0267-46-8831"
75,"株式会社　軽井沢ランドスケープリサーチ
代表者: 牧内　建二郎","〒389-0111
北佐久郡軽井沢町大字長倉1891-34
TEL: 0267-31-5245"
76,"有限会社　軽井沢リード商会
代表者: 市村　賢一","〒389-0111
北佐久郡軽井沢町大字長倉１９９３－１
TEL: 0267-41-1851"
77,"有限会社　川上土建
代表者: 川上　政志","〒399-0033
松本市大字笹賀３４７５－６
TEL: 0263-58-2545"
78,"有限会社　川上不動産事務所
代表者: 川上　穰","〒399-0021
松本市大字寿豊丘５０８－１４
TEL: 0263-58-4053
HP: https://www.kawakami-fudousan.co.jp
Mail: kawakami.fudousan@gmail.com"
79,"川窪建設　株式会社
代表者: 川窪　勇起男","〒390-0871
松本市桐３丁目１－１４
TEL: 0263-34-1010"
80,"合同会社　神田不動産開発
代表者: 神田　雅也","〒381-0014
長野市大字北尾張部710-1KSYビル405
TEL: 026-217-2475"
81,"一般財団法人　旧軽井沢倶楽部
代表者: 才門　辰史","〒389-0104
北佐久郡軽井沢町軽井沢東8-2
TEL: 0267-42-0891"
82,"株式会社　桔梗不動産
代表者: 米山　とき子","〒399-0706
塩尻市大字広丘原新田２１５－４
TEL: 0263-88-7720
Mail: yoneyama@kikyo-fudosan.com"
83,"株式会社　クボタ
代表者: 窪田　陽夫","〒389-0207
北佐久郡御代田町大字馬瀬口1856-9
TEL: 0267-46-8015"
84,"有限会社　クリエイト
代表者: 向山　清人","〒399-0745
塩尻市大字大門桔梗町１－２２
TEL: 0263-54-3791"
85,"株式会社　クリエイト軽井沢不動産
代表者: 大石　成人","〒389-0111
北佐久郡軽井沢町大字長倉９－１０８
TEL: 0267-42-1561"
86,"株式会社　クリエイト軽井沢不動産
軽井沢駅前店
代表者: 大石　成人","〒389-0104
北佐久郡軽井沢町軽井沢東１２－３
TEL: 0267-41-3381
HP: http://www.createkaru-fds.com/
Mail: ck-info@createkaruizawa.com"
87,"黒崎不動産
代表者: 黒崎　美博","〒399-8301
安曇野市穂高有明2178-21
TEL: 0263-87-0075
HP: https://kurosaki-estate.com
Mail: bluebell@seagreen.ocn.ne.jp"
88,"株式会社　クロスフィールド
代表者: 瀧澤　敏博","〒399-8303
安曇野市穂高４３１０－１
TEL: 0263-82-1255"
89,"くろひめ観光・不動産エージェンシー
代表者: 柏原　昭弘","〒389-1315
上水内郡信濃町大字平岡645-2
TEL: 026-254-8070"
90,"株式会社　グッドライフ
代表者: 小泉　翔建","〒394-0083
岡谷市長地柴宮２丁目１２－６
TEL: 0266-78-6018
HP: https://good-lifejp.com/
Mail: info@good-lifejp.com"
91,"株式会社　グランドホームジャパン
代表者: 犬飼　金男","〒390-0875
松本市城西１丁目４－１５K&Kビル１階
TEL: 0263-38-1222"
92,"有限会社　グリーン開発
代表者: 小松　清二","〒399-0706
塩尻市大字広丘原新田５６１－８０
TEL: 0263-53-3250"
93,"有限会社　グリーン商事
代表者: 小松　元子","〒399-0706
塩尻市大字広丘原新田５６１－８１
TEL: 0263-53-3204"
94,"グリーンリゾート　合同会社
代表者: 井村　賢悟","〒389-0112
北佐久郡軽井沢町中軽井沢２４－１１－３０２
TEL: 0267-46-8790"
95,"株式会社　ケーアンドエム
代表者: 堀越　美恵子","〒384-0808
小諸市大字御影新田４４７番地１
TEL: 0267-23-4031"
96,"有限会社　ケーサム
代表者: 金山　貞教","〒399-8205
安曇野市豊科4667-7
TEL: 0263-73-6470"
97,"Ｋ－スタイル　株式会社
代表者: 木村　攝子","〒389-0111
北佐久郡軽井沢町大字長倉６０１－７
TEL: 0267-41-0993"
98,"株式会社　経理代行
代表者: 安塚　孝子","〒390-0816
松本市中条２－２０
TEL: 0263-38-7300"
99,"有限会社　ケルン
代表者: 下條　英理子","〒399-8205
安曇野市豊科５８０７－１番地
TEL: 0263-72-3532
HP: http://www.1kerun.jp
Mail: info@1kerun.jp"
100,"株式会社　建築空間軽井沢
代表者: 遠山　恒輔","〒389-0111
北佐久郡軽井沢町大字長倉4881-17
TEL: 0267-46-1149"
101,"有限会社　国建
代表者: 荻原　章","〒399-0014
松本市平田東１丁目29-23
TEL: 0263-88-8872
HP: http://kokken-f.com
Mail: kokken@sky.plala.or.jp"
102,"株式会社　巧建
代表者: 荒井　功","〒389-0111
北佐久郡軽井沢町大字長倉５７３２番地１
TEL: 0267-45-2515"
103,"有限会社　興和開発
代表者: 土井　松一郎","〒389-0111
北佐久郡軽井沢町大字長倉２１１５
TEL: 0267-45-5631"
104,"有限会社　寿不動産
代表者: 上條　貢","〒390-0841
松本市渚１丁目２－６
TEL: 0263-24-2320
Mail: kotobki-mk@r5.dion.ne.jp"
105,"株式会社　こもれび不動産
代表者: 須澤　亮人","〒390-0862
松本市宮渕１丁目１－２２
TEL: 0263-31-0408"
106,"株式会社　御所不動産
代表者: 近藤　雅渡","〒381-2247
長野市青木島１丁目３－２
TEL: 0262-83-0016"
107,"株式会社　ＸＸＸＩＸ（サーティーナイン）
代表者: 尾沼　和男","〒389-0111
北佐久郡軽井沢町大字長倉2146番地13セトル軽井沢303号室
TEL: 0267-31-6139
HP: https://www.xxxix.co.jp/
Mail: karuizawa@xxxix.co.jp"
108,"サカイエフキューブ　株式会社
代表者: 酒井　隆義","〒387-0007
千曲市大字屋代１６５０番地
TEL: 026-273-5115"
109,"佐藤不動産　株式会社
代表者: 佐藤　健志","〒389-0115
北佐久郡軽井沢町大字追分967-140
TEL: 0267-46-9212"
110,"有限会社　里山
代表者: 山本　幸哲","〒386-1603
小県郡青木村大字当郷１１６
TEL: 0268-37-3188"
111,"株式会社　サポート
代表者: 山田　武雄","〒390-0834
松本市高宮中4-10
TEL: 0263-50-8099"
112,"有限会社　山栄建設
代表者: 山田　英登","〒394-0085
岡谷市長地小萩２丁目5-2
TEL: 0266-27-6210"
113,"三共管理
代表者: 大槻　俊文","〒399-6461
塩尻市大字宗賀２８６１
TEL: 0263-31-5875"
114,"株式会社　サンテ・アン
代表者: 林　孝","〒385-0027
佐久市佐久平駅北27-6CWAビル2階-B
TEL: 0267-88-8878"
115,"株式会社　サンファインド
代表者: 中山　智史","〒389-0206
北佐久郡御代田町大字御代田1855-1ピコ6号
TEL: 0267-31-0158"
116,"株式会社　三和開発
代表者: 中嶋　勝","〒399-0732
塩尻市大門五番町１１番３号KDマンションB101号
TEL: 0263-53-4800"
117,"三和地所　株式会社
軽井沢支店
代表者: 小林　弘","〒389-0104
北佐久郡軽井沢町軽井沢東7-22
TEL: 0267-42-4111"
118,"システムプラン・ドゥー　株式会社
代表者: 市川　浩久","〒385-0021
佐久市長土呂５３４－１
TEL: 0267-68-6202"
119,"株式会社　志藤カンパニー
代表者: 加藤　敦","〒383-0021
中野市西１丁目３－５
TEL: 0269-38-0645"
120,"シナノ開発　株式会社
代表者: 小林　常子","〒389-0505
東御市和１６４７－５
TEL: 0268-64-2400"
121,"有限会社　しなの総合開発
代表者: 岩佐　俊樹","〒399-0746
塩尻市大門並木町６番１号
TEL: 0263-52-5882
HP: http://shinano-sk.net
Mail: t-iwasa@shinano-sk.net"
122,"有限会社　新栄開発
代表者: 工藤　勝彦","〒385-0007
佐久市新子田１９７３－２
TEL: 0267-68-0828
HP: http://sinei-kaihatsu.com/
Mail: sinei@avis.ne.jp"
123,"新栄工業　株式会社
代表者: 高塚　源一郎","〒386-2203
上田市真田町傍陽８８９番地
TEL: 0268-75-3121"
124,"有限会社　新栄住宅
代表者: 工藤　末弘","〒385-0007
佐久市新子田１９７３－２
TEL: 0267-68-8818"
125,"有限会社　信越地所
代表者: 勝見　耕一","〒390-0877
松本市沢村２丁目９－１６
TEL: 0263-36-2634"
126,"株式会社　真心堂
代表者: 工藤　真也","〒390-0807
松本市城東２丁目６－１５
TEL: 0263-87-8398"
127,"真大不動産
代表者: 早川　守","〒381-0006
長野市大字富竹３８－２３
TEL: 026-295-0626"
128,"株式会社　ジェイ・エス・ビー・ネットワーク
信州松本店
代表者: 今井　寛","〒390-0815
松本市深志１丁目２－３０アルピコ交通バスターミナルビル７階
TEL: 0263-38-5201"
129,"寿あん　株式会社
代表者: 栗林　芳江","〒398-0002
大町市大町7631
TEL: 0261-74-0169"
130,"有限会社　住空間リンデン
代表者: 柴　芳子","〒390-0851
松本市大字島内３７１７－３
TEL: 0263-40-0150"
131,"株式会社　自由工房
代表者: 三崎　滋","〒389-0111
北佐久郡軽井沢町大字長倉２０２３－２アーク旧軽井沢ヴィレッジⅡ１階
TEL: 0267-31-5341"
132,"株式会社　スタイルテック総合計画
代表者: 浅沼　和義","〒385-0053
佐久市野沢261番地3
TEL: 0267-88-5211"
133,"ＳＴＡＧＥ　ＷＯＲＫＳ　株式会社
代表者: 瀬下　優一","〒384-0041
小諸市大字菱平644-2
TEL: 0267-46-9290
HP: https://www.stageworks.co.jp
Mail: yuichi.seshimo@stageworks.co.jp"
134,"株式会社　スペースウェアハウス
代表者: 小島　正則","〒399-0015
松本市平田西１丁目２－１６
TEL: 0263-29-1890"
135,"株式会社　住まい工房
代表者: 中島　崇伸","〒385-0011
佐久市猿久保22-9
TEL: 0267-54-8170"
136,"セイケンハウス　株式会社
代表者: 大森　豊也","〒384-0801
小諸市甲５４９－２
TEL: 0267-22-6868"
137,"有限会社　関所の町不動産
代表者: 中村　京子","〒397-0001
木曽郡木曽町福島６２００－１３
TEL: 0264-22-3979"
138,"有限会社　セス・コーポレーション
代表者: 中島　恭徳","〒399-8102
安曇野市三郷温１８６９－２
TEL: 0263-87-7313"
139,"セリス不動産　株式会社
代表者: 柏木　厚子","〒384-0801
小諸市甲4653-18
TEL: 0267-41-6955"
140,"株式会社　ＣＥＮＴＵＲＹ　ＭＡＸＩＭ
代表者: 金原　優貴","〒390-0867
松本市蟻ケ崎台5-2
TEL: 0263-50-6628"
141,"株式会社　センデン
代表者: 犬飼　香代","〒390-0875
松本市城西１丁目４－１５K&Kビル
TEL: 0263-31-8188"
142,"株式会社　センデン
長野支店
代表者: 犬飼　香代","〒381-0024
長野市大字南長池５７６－９
TEL: 026-252-5005"
143,"株式会社　センデン
南長野支店
代表者: 犬飼　香代","〒381-2215
長野市稲里町中氷鉋字中川原６０７－４
TEL: 026-286-6001"
144,"株式会社　センデン
松本駅前支店
代表者: 犬飼　香代","〒390-0811
松本市中央１丁目６-１
TEL: 0263-37-6155"
145,"株式会社　センデン
塩尻支店
代表者: 犬飼　香代","〒399-0701
塩尻市大字広丘吉田１００３－１
TEL: 0263-85-3600"
146,"株式会社　センデン
長野駅前支店
代表者: 犬飼　香代","〒380-0855
長野市大字南長野末広町１３５５－５ウエストプラザ長野１階
TEL: 026-267-7117"
147,"株式会社　センデン
安曇野支店
代表者: 犬飼　香代","〒399-8205
安曇野市豊科４４８７－１
TEL: 0263-71-2250"
148,"株式会社　センデン
諏訪支店
代表者: 犬飼　香代","〒392-0012
諏訪市大字四賀字赤沼１８１７
TEL: 0266-54-5007"
149,"株式会社　センデン
上田支店
代表者: 犬飼　香代","〒386-0014
上田市材木町２丁目１番１号
TEL: 0268-28-5228"
150,"株式会社　センデン
長野駅東口支店
代表者: 犬飼　香代","〒380-0921
長野市大字栗田２１５２番地ステラビルＡ棟２階
TEL: 026-229-0550"
151,"株式会社　センデン
飯田支店
代表者: 犬飼　香代","〒395-0003
飯田市上郷別府3321-5
TEL: 0265-52-5700"
152,"株式会社　センデン
佐久支店
代表者: 犬飼　香代","〒385-0021
佐久市長土呂１８２－１
TEL: 0267-66-0515"
153,"株式会社　センデン
須坂支店
代表者: 犬飼　香代","〒382-0099
須坂市墨坂２丁目８－１９
TEL: 026-242-5211"
154,"株式会社　センデン
松本支店
代表者: 犬飼　香代","〒390-0827
松本市出川２丁目１９－３
TEL: 0263-29-1717"
155,"株式会社　センデン
伊那支店
代表者: 犬飼　香代","〒396-0014
伊那市狐島４２４６－２
TEL: 0265-71-7710"
156,"株式会社　センデン
松本インター支店
代表者: 犬飼　香代","〒390-0852
松本市大字島立８６１－１イズミ２１ビル
TEL: 0263-40-2050"
157,"創和住工　株式会社
代表者: 中村　史和","〒386-0407
上田市長瀬３３６３－１１
TEL: 0268-71-6984"
158,"有限会社　太建
代表者: 太田　嘉幸","〒399-0701
塩尻市大字広丘吉田１１４９番地３
TEL: 0263-57-4720"
159,"合同会社　タイセイ企画
代表者: 大西　千明","〒390-0816
松本市中条6-1ミレーニア宮澤501
TEL: 0263-50-9222
HP: http://taiseigroup.com
Mail: info@taiseigroup.com"
160,"太陽光不動産　有限会社
代表者: 若月　美智子","〒386-0405
上田市中丸子1430-2
TEL: 0268-71-5736"
161,"タイラ不動産　株式会社
代表者: 廉　羅允","〒399-8205
安曇野市豊科4724番地1
TEL: 0263-72-8484
HP: https://www.taira-f.com
Mail: info@taira-f.com"
162,"髙原不動産　株式会社
代表者: 伊藤　かおり","〒399-0033
松本市大字笹賀５９２９－７
TEL: 0263-28-2883"
163,"株式会社　竹工
代表者: 松澤　明彦","〒386-0001
上田市上田１３５３－１
TEL: 0268-28-5511"
164,"株式会社　多聞開発
代表者: 三溝　哲也","〒390-1242
松本市大字和田1759-4
TEL: 0263-88-1031"
165,"有限会社　ダイエー開発
代表者: 大久保　安子","〒390-0832
松本市南松本１丁目10-2ハピネス南松101
TEL: 0263-28-2082"
166,"株式会社　ダイオーシティーリゾート
代表者: 栁原　尚也","〒389-0104
北佐久郡軽井沢町軽井沢東246-1
TEL: 0267-31-0495"
167,"有限会社　大黒開発
代表者: 遠藤　豊博","〒399-8204
安曇野市豊科高家1137-119
TEL: 0263-31-6712
HP: http://daikoku-kaihatsu.jp/
Mail: info@daikoku-kaihatsu.jp"
168,"大北工業　株式会社
代表者: 逸見　惣一郎","〒399-8205
安曇野市豊科１８２３－２
TEL: 0263-71-2172"
169,"中央地所　株式会社
代表者: 小穴　衛","〒399-0011
松本市寿北５丁目３３－３
TEL: 0263-57-7000"
170,"株式会社　中信地所
代表者: 道元　憲一郎","〒390-0827
松本市出川１丁目１２－１１オフィス庄内
TEL: 0263-27-2663
HP: http://www.chushin-jisho.jp
Mail: info@chushin-jisho.jp"
171,"株式会社　中部住研
代表者: 大竹　真千子","〒399-8203
安曇野市豊科田沢４９７０－４
TEL: 0263-72-9321
HP: http:www.c-juken.co.jp
Mail: c-juken@bridge.ocn.ne.jp"
172,"株式会社　地研
代表者: 宮島　知春","〒386-1211
上田市下之郷３１１－１０
TEL: 0268-39-8228
Mail: miya33@jasmine.ocn.ne.jp"
173,"ツチヤ企画
代表者: 土屋　正俊","〒389-0111
北佐久郡軽井沢町大字長倉4154
TEL: 0267-46-8180"
174,"株式会社　つなぐ不動産
代表者: 高橋　國英","〒384-0044
小諸市大字西原5-5小諸ハイタウン304
TEL: 0267-26-1223"
175,"株式会社　ティーアーク
代表者: 高橋　陽介","〒399-0038
松本市小屋南１丁目１８－３９
TEL: 0263-88-8305
HP: https://t-ark.co.jp/"
176,"有限会社　ティー・アール・エム
代表者: 渡部　甲司","〒395-0803
飯田市鼎下山489
TEL: 0265-59-7712"
177,"有限会社　ティエラ
代表者: 阿部　憲二朗","〒390-0813
松本市埋橋１丁目１２－８
TEL: 0263-36-5395"
178,"株式会社　天神商事
代表者: 清水　恵士","〒394-0027
岡谷市中央町３丁目５－５清水ビル
TEL: 0266-24-4129"
179,"株式会社　ＤＡＣ
代表者: 小林　慎哉","〒389-0207
北佐久郡御代田町大字馬瀬口1889-21
TEL: 0267-31-0961"
180,"株式会社　デイコレイト
代表者: 塩原　久和","〒399-0033
松本市大字笹賀5652-56
TEL: 0263-31-5234"
181,"トータルエステート　株式会社
代表者: 酒井　隆広","〒399-0001
松本市宮田18－21
TEL: 0263-31-6432
HP: https://total-estate.net
Mail: info@total-estate.net"
182,"株式会社　東京真和エンタープライズ
長野支店
代表者: 原川　久司","〒380-0921
長野市大字栗田２１６１番地大成第一ビル３０４号
TEL: 026-267-7840"
183,"東建コーポレーション　株式会社
松本店
代表者: 左右田　稔","〒399-0014
松本市平田東２丁目２０－１２エル・ヒラタ１階
TEL: 0263-85-4900"
184,"東建コーポレーション　株式会社
長野店
代表者: 左右田　稔","〒380-0803
長野市大字三輪1301-2
TEL: 026-238-6500"
185,"有限会社　東信プロデュース
代表者: 倉内　宏","〒389-0104
北佐久郡軽井沢町大字軽井沢東２５３マイアミビル１階
TEL: 0267-41-2525"
