,name,details
14,"Ａエム企画
代表者: 浅川　美由紀","〒400-0862
甲府市朝気２丁目1-20
TEL: 055-227-5177"
15,"有限会社　エイト・アイ
代表者: 小田切　才","〒408-0021
北杜市長坂町長坂上条２５３３－２４長坂ステーションビル３３１
TEL: 0551-32-8268
Mail: 8i-8i@office.email.ne.jp"
16,"駅前サービス
代表者: 河野　一男","〒400-0861
甲府市城東５丁目１－１１
TEL: 055-226-7220
HP: http://www.zennichi.net/m/ekimae/kaisha.asp
Mail: ekimae@soleil.ocn.ne.jp"
17,"エステート雅晶
代表者: 今井　政明","〒408-0033
北杜市長坂町白井沢２９４５
TEL: 0551-32-2881"
18,"エステート・シン
代表者: 三神　申","〒400-0053
甲府市大里町1905
TEL: 055-243-8222"
19,"エヌケイ企画
代表者: 野島　智恵","〒409-3866
中巨摩郡昭和町西条５１８８ハッピーコートＢ－１
TEL: 055-269-8866"
20,"株式会社　エフピージャパン
代表者: 辻　晃生","〒400-0034
甲府市宝１丁目２１－２０農業共済会館３階
TEL: 055-226-6466"
21,"小川不動産
代表者: 小川　峰夫","〒408-0031
北杜市長坂町小荒間１１６３－２
TEL: 0551-32-7384"
22,"おざわ不動産
代表者: 小澤　明","〒408-0021
北杜市長坂町長坂上条２５３４－２７
TEL: 0551-32-2711
HP: http://ozawa-fudosan.com
Mail: info@ozawa-fudosan.com"
23,"オフィス　クールライフ
代表者: 西山　ひろ子","〒408-0041
北杜市小淵沢町上笹尾３２９０－８３
TEL: 0551-36-5764"
24,"株式会社　角屋物産
代表者: 秦　孝延","〒409-0112
上野原市上野原３０３７－１
TEL: 0554-62-3153"
25,"合同会社　金子商会
代表者: 金子　佳弘","〒408-0044
北杜市小淵沢町10149番地11
TEL: 0551-45-8195"
26,"株式会社　川崎建設
代表者: 川崎　亨","〒400-0306
南アルプス市小笠原５１０－１１
TEL: 055-282-0433"
27,"株式会社　環財
代表者: 中村　浩一","〒406-0801
笛吹市御坂町成田１８３６
TEL: 055-263-0020
HP: http://www.home-s.jp/
Mail: box.homes@gmail.com"
28,"株式会社　環財
ホームズ
代表者: 中村　浩一","〒406-0032
笛吹市石和町四日市場1786-1
TEL: 055-263-0044"
29,"株式会社　岳杜不動産
代表者: 瀧澤　真","〒408-0021
北杜市長坂町長坂上条２５３１－１４
TEL: 0551-32-2219"
30,"有限会社　協栄商事
代表者: 平本　宗洋","〒409-0112
上野原市上野原１００１
TEL: 0554-63-2228
HP: http://www.kyoei-1001.com
Mail: info@kyoei-1001.com"
31,"ＫＩＩ株式会社
代表者: 金澤　希易","〒400-0046
甲府市下石田２丁目16-20
TEL: 055-225-6000"
32,"有限会社　ＣｒｅａｍＬａｎｄＡｇｅｎｔ
代表者: 河西　真","〒400-0043
甲府市国母４丁目２２－６レジデンスカサイ１０２号
TEL: 055-221-0320"
33,"株式会社　クローバー
代表者: 丸山　奈津子","〒400-0049
甲府市富竹１丁目9-13
TEL: 055-267-9680
HP: http://www.clover725.com/"
34,"黒澤工務店　株式会社
代表者: 黒澤喜明","〒401-0021
大月市初狩町下初狩２７４６－１
TEL: 0554-25-6744
HP: http://kurosawa-koumuten.com
Mail: kurosawa-koumuten@email.plala.or.jp"
35,"グリーンプランニング　株式会社
代表者: 梶原　久明","〒401-0301
南都留郡富士河口湖町船津３８５１
TEL: 0555-72-2318"
36,"株式会社　Ｇｒｅｐ　Ｐｌｕｓ
代表者: 中島　本幸","〒400-0048
甲府市貢川本町8番38号
TEL: 055-269-7516
Mail: estate@grepplus.co.jp"
37,"グローバルハウス不動産株式会社
代表者: 森川　清","〒409-3866
中巨摩郡昭和町西条１４－１
TEL: 055-268-6655
HP: http://ie-tochi.net/"
38,"甲府あさひ不動産
代表者: 小林　龍二","〒400-0025
甲府市朝日２丁目１１－１
TEL: 055-267-9770
HP: http://www.zennichi.net/m/kofuasahi/index.asp
Mail: koala.r@silk.plala.or.jp"
39,"甲府南不動産　株式会社
代表者: 佐藤　敏幸","〒400-0856
甲府市伊勢３丁目８－３８
TEL: 055-235-9500
HP: http://kofuminami.com/fudousan/
Mail: fudousan@kofuminami.com"
40,"甲陽不動産　合同会社
代表者: 滝口　暢子","〒409-1501
北杜市大泉町西井出３３８６－３
TEL: 0551-38-1562"
41,"合同企画
代表者: 鶴田　久仁夫","〒408-0031
北杜市長坂町小荒間１３２６－１
TEL: 0551-45-7345"
42,"坂本建設　株式会社
代表者: 坂本　英正","〒405-0005
山梨市小原東３６０－２
TEL: 0553-20-1133"
43,"株式会社　山旺
代表者: 渡邊　義弘","〒403-0007
富士吉田市中曽根３丁目１０－８
TEL: 0555-22-1271"
44,"株式会社　サンホーム
代表者: 鳥田　洋樹","〒401-0012
大月市御太刀１丁目10番16号
TEL: 0554-23-4104"
45,"正直不動産
代表者: 吉武　秀雄","〒400-0061
甲府市荒川１丁目8-36
TEL: 055-244-5477"
46,"有限会社　昭和ハウジング
代表者: 平山　八州男","〒400-0048
甲府市貢川本町１－３
TEL: 055-228-3714
HP: http://www.showa-housing.com/
Mail: showa-housing@mocha.ocn.ne.jp"
47,"シラキ企画　株式会社
代表者: 白木　良雄","〒409-0115
上野原市松留369番地1ピュアプリンスⅢ103号
TEL: 0554-63-1107"
48,"株式会社　住建
代表者: 渡邉　勝博","〒400-0104
甲斐市龍地２５７１－２
TEL: 0551-28-4490
HP: http://www.reform-jyuken.com/
Mail: info@kk-jyuken.com"
49,"スカイエステート
代表者: 小林　洋樹","〒400-0128
甲斐市大久保１４００－１１
TEL: 055-225-6511
HP: http://www.s-k-y-estate.com/"
50,"合同会社ステップホーム
代表者: 新海　智","〒400-0865
甲府市太田町18-11
TEL: 055-288-1830"
51,"住まいるエステート　株式会社
代表者: 村田　修一","〒407-0014
韮崎市富士見１丁目５－５
TEL: 0551-45-7854"
52,"有限会社　スミ新建材
代表者: 伊藤　正敏","〒400-0044
甲府市上小河原町１０５０
TEL: 055-241-5617
HP: https://www.instagram.com/sumishinkenzai/"
53,"株式会社　セカンドベース
代表者: 小林　寛和","〒409-1501
北杜市大泉町西井出8240番地1787
TEL: 0551-45-6405"
54,"有限会社　セ・ランド
代表者: 中島　正登","〒409-0112
上野原市上野原４３９９
TEL: 0554-62-3307"
55,"双信エステート
代表者: 上村　正充","〒400-0124
甲斐市中下条５０－５
TEL: 055-298-4680
HP: http://www.soshin505.com/
Mail: info@soshin505.com"
56,"株式会社　泰栄企画
代表者: 丸山　泰章","〒400-0049
甲府市富竹１丁目9-13
TEL: 055-267-8788
HP: http://www.taieikikaku.com
Mail: taiei@office.email.ne.jp"
57,"有限会社　辻工務店
代表者: 辻　重孝","〒400-0043
甲府市国母７丁目１０－３３
TEL: 055-226-6147"
58,"翼アセットコンサルタント
代表者: 小野　幸弥","〒400-0034
甲府市宝１丁目１０－９
TEL: 055-268-3016"
59,"ＴＡマネジメント
代表者: 秋山　照彦","〒400-0075
甲府市山宮町1950番地20
TEL: 055-207-9115"
60,"天惠不動産　株式会社
代表者: 森岡　保紀","〒408-0315
北杜市白州町白須1601-19
TEL: 050-5326-8753
HP: tenkeifudousan.net
Mail: tenekinosato@gmail.com"
61,"株式会社　東栄住宅
甲府営業所
代表者: 佐藤　千尋","〒400-0005
甲府市北口１丁目２－１５甲府レジデンス１０２
TEL: 055-255-1238"
62,"株式会社　桃華
代表者: 一瀬　敦","〒409-3841
中央市布施1974-2
TEL: 055-287-8898"
63,"東建コーポレーション　株式会社
ホームメイト甲府店
代表者: 左右田　稔","〒400-0043
甲府市国母５丁目４－1２
TEL: 055-230-2600"
64,"有限会社　土地マップス
代表者: 福嶋　仁","〒400-0049
甲府市富竹２丁目3-38
TEL: 055-224-1133
HP: http://www.tmaps.jp/
Mail: info@tmaps.jp"
65,"株式会社　土地ナビゲーション
代表者: 柳本　一","〒409-3867
中巨摩郡昭和町清水新居１５０３ＮＫビル２０１
TEL: 055-221-6600
HP: http://www.tochinavi.info
Mail: mail@tochinavi.info"
66,"株式会社　ドミール
代表者: 今福　敏樹","〒409-3866
中巨摩郡昭和町西条4309-1
TEL: 055-287-8666
HP: http://domi-ru.co.jp/
Mail: info@domi-ru.co.jp"
67,"有限会社　長坂不動産
代表者: 小尾　浩二","〒408-0021
北杜市長坂町長坂上条２５７５－２２５
TEL: 0551-32-5841"
68,"ナガセキトーヨー住器　株式会社
代表者: 永関　英文","〒408-0021
北杜市長坂町長坂上条２４６５－１
TEL: 0551-32-3511
HP: http://www.nagaseki.jp/"
69,"株式会社　ハッピーコーポレーション
代表者: 吉田　拓生","〒402-0225
南都留郡道志村板橋11155-1
TEL: 0120-347-162"
70,"株式会社　ハウジング建都
代表者: 保坂　真弘","〒400-0502
南巨摩郡富士川町最勝寺１６５０－１
TEL: 0556-20-1177
HP: http://www.kento-home.com/
Mail: housing-kento@pop16.odn.ne.jp"
71,"有限会社　ハウスサービス・サンアイ
代表者: 岩間　靖典","〒400-0001
甲府市和田町２８８４
TEL: 055-253-4567"
72,"有限会社　ハウスネット匠
代表者: 堀水　朗","〒400-0032
甲府市中央３丁目１１－５
TEL: 055-236-5175"
73,"株式会社　万和ホームズ大月
代表者: 原　万弘","〒401-0012
大月市御太刀１丁目３－３
TEL: 0554-23-2227"
74,"光不動産
代表者: 深沢　德","〒407-0261
韮崎市中田町小田川字馬場８１４－１
TEL: 0551-25-2733"
75,"株式会社　ヒガシ
代表者: 横内　裕","〒400-0202
南アルプス市下高砂３３２－８
TEL: 055-280-5133
HP: http://higasi.org/"
76,"株式会社　ビーバーハウジング
代表者: 岡　成禎","〒404-0042
甲州市塩山上於曽1824番地9
TEL: 0553-33-7531"
77,"株式会社　ビルドトラスト
山梨支店
代表者: 大西　武史","〒400-0851
甲府市住吉３丁目２２－２
TEL: 055-288-0085"
78,"ＰＨメンテナンス　株式会社
代表者: 大柴　一美","〒407-0024
韮崎市本町１丁目９番１０号
TEL: 0551-23-3635"
79,"ＰＨメンテナンス　株式会社
PHメンテナンス　不動産部
代表者: 大柴　一美","〒400-0047
甲府市徳行３丁目１３－９
TEL: 055-269-8000"
80,"株式会社　フォレスト
代表者: 藤原　由重","〒408-0044
北杜市小淵沢町３０７２
TEL: 0551-36-5385"
81,"富士山麓開発　株式会社
代表者: 志村　せつ子","〒401-0502
南都留郡山中湖村平野２１９７－２
TEL: 0555-65-8333"
82,"株式会社　富士土地管理
代表者: 川上　光紀男","〒400-0105
甲斐市下今井２６６４－８
TEL: 0551-28-6110"
83,"フジプラット株式会社
代表者: 平井　孝二","〒403-0013
富士吉田市緑ケ丘２丁目4番27号田幸ビル103
TEL: 0555-28-7332"
84,"不動産マーケット　株式会社
代表者: 小林　士朗","〒400-0031
甲府市丸の内２丁目３２－５ラ・レジダンス・ド・グロワール１０２号
TEL: 055-222-0503
HP: https://www.f-market.co.jp
Mail: kobayashi@ninus.ocn.ne.jp"
85,"不動産Ｅｄｇｅ　株式会社
代表者: 原　宗一郎","〒403-0016
富士吉田市松山２丁目2番9号
TEL: 0555-72-8927"
86,"不動産売却アシスト　株式会社
代表者: 金丸　玲菜","〒400-0856
甲府市伊勢４丁目21-8
TEL: 055-209-0533
HP: https://b-a.jp
Mail: info@b-a.jp"
87,"株式会社　不動産マルシェ
代表者: 塩田　玉夫","〒400-0306
南アルプス市小笠原307-5
TEL: 055-284-4318"
88,"株式会社　フルーツ山梨
代表者: 西島　隆","〒404-0045
甲州市塩山上塩後１１００
TEL: 0553-32-6506"
89,"一般社団法人　ふるさと創造協議会
代表者: 古屋　祥子","〒401-0304
南都留郡富士河口湖町河口2719番地63
TEL: 0555-25-6705
Mail: t_furuya@aq.wakwak.com"
90,"有限会社　ブリッジ
代表者: 中川　俊彦","〒409-3866
中巨摩郡昭和町西条４３０７－５
TEL: 055-268-1008"
91,"有限会社　ベストホーム
代表者: 田中　康弘","〒409-0112
上野原市上野原１００１
TEL: 0554-63-6101
HP: http://www.best-home.co.jp/
Mail: best-6101@best-home.co.jp"
92,"有限会社　ホームタウン八ヶ岳
代表者: 小池　次郎","〒409-1502
北杜市大泉町谷戸１８７７
TEL: 0551-38-3817"
93,"北杜不動産
代表者: 高橋　敦","〒409-1501
北杜市大泉町西井出８２４０－６９５９
TEL: 0551-38-8152"
94,"保坂不動産
代表者: 保坂　竹壽","〒400-0304
南アルプス市吉田146
TEL: 055-284-5014"
95,"ほりかわ不動産　株式会社
代表者: 堀川　淳","〒400-0064
甲府市下飯田１丁目11番地21号コンフォート池田102
TEL: 055-268-2816"
96,"株式会社　マークス
代表者: 村松　良二","〒400-0805
甲府市酒折１丁目５－２６
TEL: 055-298-6990
HP: www.markth.com
Mail: office@markth.com"
97,"まきや不動産　合同会社
代表者: 古屋　富士雄","〒401-0301
南都留郡富士河口湖町船津3580-20
TEL: 0555-83-2795
HP: https;//www.zennichi.net/m/makiyafudousangoudou/index.asp
Mail: fujio-f1@oregano.ocn.ne.jp"
98,"まちほくラボ株式会社
代表者: 小林　伸一","〒408-0044
北杜市小淵沢町１０３９番地６
TEL: 0551-45-7036"
99,"松ノ前停留所株式会社
代表者: 藤井　健之","〒408-0044
北杜市小淵沢町7729番地
TEL: 080-5383-5085"
100,"有限会社　丸市
代表者: 依田　純市","〒409-3606
西八代郡市川三郷町高田２９６６－８
TEL: 055-278-8880"
101,"株式会社　丸正渡邊工務所
代表者: 渡邊　正博","〒400-0828
甲府市青葉町１０－１３
TEL: 055-232-3100"
102,"未来予想図株式会社
代表者: 保坂　かおり","〒400-0108
甲斐市宇津谷185-1
TEL: 0551-30-7272"
103,"株式会社　八ヶ岳不動産
代表者: 林　則孝","〒409-1501
北杜市大泉町西井出６０４０－２
TEL: 0551-45-6093
HP: http://www.yatsugatakefudosan.com
Mail: yatsugatake.fudosan@gmail.com"
104,"八ヶ岳ベストライフ
代表者: 廣田　誠","〒408-0034
北杜市長坂町大八田６２２４－１
TEL: 0551-32-1170"
105,"八ヶ岳ＢＯＸ　株式会社
代表者: 児島　敏男","〒408-0001
北杜市高根町長澤２４４１－１
TEL: 0551-45-9033"
106,"やつは　株式会社
代表者: 滝沢　泰平","〒409-1501
北杜市大泉町西井出６３３８－１
TEL: 0551-45-9322
HP: http://yatsunavi.com/
Mail: support@yatsuha.com"
107,"株式会社　山一ハウスプランニング
代表者: 芦澤　文彦","〒400-0041
甲府市上石田４丁目１番地６
TEL: 090-7719-1777"
108,"やまか不動産
代表者: 勝村　一郎","〒405-0016
山梨市大野1119
TEL: 0553-23-1799
Mail: ichirow1799@ybb.ne.jp"
109,"山梨総合ビジネス　株式会社
代表者: 渡邊　菊夫","〒400-0043
甲府市国母８丁目13-40丸藤ビル
TEL: 055-228-5458
HP: https://www.zennichi.net/m/y-sb/
Mail: fdsn1@y-sb.net"
110,"山梨相続サポートセンター
代表者: 松本　響乃介","〒400-0851
甲府市住吉４丁目10番39号
TEL: 055-215-1540
HP: https://www.zennichi.net/m/kofu/index.asp"
111,"合同会社Ｙａｍａｂｉｃｏ
代表者: 金澤　太郎","〒408-0033
北杜市長坂町白井沢3030-4
TEL: 0551-45-6530
HP: https://www.yamabico-est.com/
Mail: info＠yamabico-est.com"
112,"ユーアイ企画
代表者: 宮堀　昭夫","〒400-0117
甲斐市西八幡１３１８－４
TEL: 055-276-5432
Mail: miyahori@kpe.biglobe.ne.jp"
113,"株式会社　ユアプロフィット・ドリーム
代表者: 加賀美　聖","〒400-0866
甲府市若松町６－２９
TEL: 055-288-8418
HP: http://www.yourprofit-dream.co.jp
Mail: info@yourprofit-dream.co.jp"
114,"株式会社　ラヴィアンローズ
代表者: 高野　摩美","〒400-0304
南アルプス市吉田３３４－５
TEL: 055-280-8111"
115,"ラコホーム
代表者: 白壁　靖眞","〒400-0861
甲府市城東５丁目5-5シエモア城東203
TEL: 070-4337-4241"
116,"ランドトラスト　株式会社
代表者: 清水　智夫","〒403-0032
富士吉田市上吉田東７丁目9番11号
TEL: 0555-28-7031"
117,"有限会社　ランドロード
代表者: 大野　美智子","〒401-0511
南都留郡忍野村忍草３３８６－２４
TEL: 0555-84-3580"
118,"有限会社　リアライズ
代表者: 秋山　明彦","〒407-0042
韮崎市神山町北宮地４８２－２
TEL: 0551-21-2225"
119,"リオ．不動産コンサル　株式会社
代表者: 長谷川　一也","〒400-0858
甲府市相生１丁目１－１
TEL: 055-220-1234"
120,"有限会社　リゾート企画
代表者: 栗本　早苗","〒409-1502
北杜市大泉町谷戸５７５４－８
TEL: 0551-38-1159"
121,"株式会社　リビング・ゲート
代表者: 木村　徳男","〒400-0032
甲府市中央４丁目10-4第2二栄ビル1階
TEL: 055-236-6203"
122,"レビックスジャパン　株式会社
代表者: 渡邉　武文","〒400-0045
甲府市後屋町９２－４コンフォート渡辺１０２号室
TEL: 055-268-2266"
123,"合同会社六軒屋
代表者: 赤池　千代美","〒406-0853
笛吹市境川町藤垈2634-1
TEL: 055-244-2314"
124,"ワールドホーム
代表者: 佐藤　裕美","〒402-0053
都留市上谷６丁目２－１０
TEL: 0554-43-0600"
