,name,details
15,"株式会社　イソラ
代表者: 中畑　雄太","〒879-0471
宇佐市大字四日市１２８番２
TEL: 0978-25-6773
HP: http://isola-fudosan.com
Mail: isola@vega.ocn.ne.jp"
16,"イデアリスクマネジメント　株式会社
代表者: 南　徳行","〒870-0005
大分市王子北町５番８号
TEL: 097-529-5757"
17,"株式会社　稲葉機工
代表者: 片伯部　公吉","〒870-0108
大分市三佐５丁目９－２０
TEL: 097-527-6179"
18,"株式会社　いろは建築技巧
代表者: 植山　拓也","〒879-0112
中津市大字福島２３７２－１
TEL: 0979-64-7070
HP: https://iroha-construction.com/
Mail: info@iroha-construction.com"
19,"有限会社　インテリアしが
代表者: 志賀　恭祐","〒870-0164
大分市明野西２丁目２０番５号
TEL: 097-553-0722"
20,"上村不動産　株式会社
代表者: 上村　耕司","〒870-0919
大分市新栄町1-7パレスＨｉｒｏ1
TEL: 097-574-9221"
21,"ウメサン　株式会社
代表者: 相原　剛","〒870-0044
大分市舞鶴町１丁目３番１８号大分梅林三井ビル8F
TEL: 097-578-7812"
22,"株式会社ＡＩＣホールディングス
代表者: 奈須　敬司","〒870-0035
大分市中央町１丁目１－２２AIC中央ビル
TEL: 097-535-7575"
23,"英光不動産
代表者: 柳井　英男","〒876-0823
佐伯市女島１０４０２－２－６
TEL: 0972-28-6510"
24,"株式会社　瑛大不動産
代表者: 猪原　吉美","〒870-0042
大分市豊町２丁目１－２４－２０２
TEL: 097-537-7344"
25,"有限会社　栄楽不動産
代表者: 安藤　新","〒879-0628
豊後高田市新町９２８－１
TEL: 0978-23-0600"
26,"永和不動産　株式会社
代表者: 宮崎　一朗","〒870-0271
大分市大字角子原８７４－２
TEL: 097-594-3020"
27,"株式会社　エコプラン
代表者: 岩田　次正","〒870-0930
大分市大字津留１９４８番地の２
TEL: 097-560-3704"
28,"株式会社エスケーワイリアルティ
代表者: 佐藤　幸子","〒870-0134
大分市大字猪野３９３番地の17
TEL: 097-574-8111"
29,"有限会社　エステート協和
代表者: 後藤　みと子","〒879-7111
豊後大野市三重町赤嶺１１５３－３４
TEL: 0974-22-0033"
30,"エスリンク
代表者: 原野　聖也","〒871-0006
中津市大字東浜563-1
TEL: 0979-64-7203"
31,"江藤産業　株式会社
代表者: 染矢　安博","〒870-0145
大分市乙津町１番１８号
TEL: 097-558-7570"
32,"有限会社　エトウホーム
代表者: 衛藤　二郎","〒873-0006
杵築市大字大内4539番地8
TEL: 0978-63-0933
HP: http://eto-home.net/
Mail: eto-home@crocus.ocn.ne.jp"
33,"株式会社　ＮＲｅ
代表者: 仲道　雄一","〒870-0134
大分市大字猪野７７番地８
TEL: 097-529-5100"
34,"株式会社　ＮＲｅ
ハウスドゥ大分敷戸店
代表者: 仲道　雄一","〒870-1124
大分市大字旦野原908番地6
TEL: 097-567-6660"
35,"株式会社　Ｎ２Ｃｏｍｐａｎｙ
代表者: 西村　尚之","〒870-0829
大分市大字三芳椎迫1－1ドエールオオキ２０１
TEL: 097-578-7880"
36,"Ｆ・Ｋ・Ｓカンパニー　株式会社
代表者: 金子　久美","〒879-0302
宇佐市大字下乙女４４９番地の９
TEL: 0978-32-5800"
37,"ＦＤＭアセットマネジメント株式会社
代表者: 髙倉　潤","〒870-0823
大分市東大道１丁目１１－１
TEL: 097-546-1980"
38,"株式会社　ＭＫプランニング
代表者: 松掛　陽市","〒870-0007
大分市王子南町５番２７号ユナイテッドビル２０２号
TEL: 097-509-0379"
39,"株式会社　エリアプラニング
代表者: 奈良　啓司","〒871-0030
中津市中殿町３丁目２０－１
TEL: 0979-22-5383
HP: http://www.area-p.co.jp/
Mail: info@area-p.co.jp"
40,"株式会社　大分県セキュリティセンター
代表者: 園田　哲史","〒870-0856
大分市大字畑中字大津留346番4
TEL: 097-546-1933"
41,"大分県不動産事業協同組合
代表者: 白石　正","〒870-0028
大分市新町１９－１
TEL: 097-534-3839
HP: http://www.zennichi.net/m/jikyo/index.asp"
42,"大分財産コンサル　株式会社
代表者: 宮本　和明","〒870-0938
大分市今津留３丁目１３－１７　　　　大分綜合会計ビル１階
TEL: 097-578-8970"
43,"大分シティネット不動産
代表者: 工藤　美香","〒870-0023
大分市長浜町１丁目７－３
TEL: 097-538-1113"
44,"大分地所株式会社
代表者: 早田　愛一郎","〒870-0022
大分市大手町１丁目２-５三和コーポ１０３号
TEL: 097-547-7272"
45,"大分バス　株式会社
代表者: 高寄　和弘","〒870-0026
大分市金池町２丁目１２－１
TEL: 097-534-6161"
46,"株式会社　大分ビルダー
代表者: 古宮　純一","〒873-0005
杵築市大字猪尾７０２番地
TEL: 0978-63-1111"
47,"大分不動産
代表者: 園田　裕彦","〒870-0872
大分市高崎４丁目２番１０号
TEL: 097-507-2400
Mail: oita-f@oct-net.ne.jp"
48,"大分やはたの杜不動産
代表者: 森田　信之","〒870-0100
大分市大字駄原２４６１番地の３０
TEL: 097-536-1701"
49,"大貞木材工業株式会社
代表者: 石井　和男","〒871-0153
中津市大字大貞371番地
TEL: 0979-22-2430"
50,"おの不動産
代表者: 小野　照行","〒871-0008
中津市大字大塚４４７番地５
TEL: 0979-23-6323
Mail: ono_hudousan_gyousei@yahoo.co.jp"
51,"株式会社オフィスベル
代表者: 高野　哲義","〒871-0025
中津市大字万田６４０番地１
TEL: 0979-24-9301"
52,"オンリー不動産
代表者: 藤原　豊史","〒870-1161
大分市大字木上３８７－３
TEL: 097-576-9890"
53,"有限会社　かいどう
代表者: 海原　晴美","〒870-0023
大分市長浜町１丁目２番８号ー1Ｆ
TEL: 097-538-0909
Mail: kaydo-immovable.h15@snow.ocn.ne.jp"
54,"合同会社　川奈
代表者: 志賀　敦史","〒870-0935
大分市古ケ鶴１丁目７－１３
TEL: 097-560-0770"
55,"かわの不動産
代表者: 川野　公治","〒871-0014
中津市大字一ツ松４４番地６
TEL: 0979-24-9132"
56,"九大開発　株式会社
代表者: 小島　忠志","〒870-0905
大分市向原西２丁目６番２５号
TEL: 097-551-3838"
57,"九工建設　株式会社
代表者: 佐藤　敬輔","〒870-0823
大分市東大道２丁目５番４７号
TEL: 097-514-9595"
58,"株式会社　九州グリーンサービス
代表者: 神田　貴之","〒870-0142
大分市三川下１丁目６－６
TEL: 097-574-4476"
59,"九州探泉株式会社
代表者: 中島　正治","〒871-0025
中津市大字万田字加中732番地1
TEL: 0979-24-9931"
60,"九州リース販売　株式会社
代表者: 清水　利男","〒870-0113
大分市大字家島1686番地の2
TEL: 097-522-2234"
61,"京大不動産　株式会社
代表者: 都　剛","〒870-0124
大分市大字毛井853番地の１
TEL: 097-574-9147"
62,"Ｋｉｔ－Ｃｏｒｐｏｒａｔｉｏｎ　株式会社
代表者: 金苗　弘年","〒879-0472
宇佐市大字上元重254番地の13
TEL: 0978-32-7500"
63,"株式会社　北オフィス
代表者: 大塚　孝司","〒871-0024
中津市中央町１丁目６－６９
TEL: 0979-22-9880"
64,"北村住建　有限会社
代表者: 北村　一美","〒871-0404
中津市耶馬溪町大字戸原１１０９番地１
TEL: 0979-54-3327"
65,"株式会社　桐テクニカルコンサルタント
代表者: 津髙　公正","〒870-0954
大分市下郡中央３丁目12番7号
TEL: 097-554-6333"
66,"有限会社　くじゅう倶楽部
代表者: 髙司　公典","〒870-0026
大分市金池町２丁目１３－１０　ベルデイン金池７０１
TEL: 097-532-6292"
67,"海月不動産株式会社
代表者: 川村　涼太","〒870-0023
大分市長浜町３丁目１５番４０号安部ビル2Ｆ
TEL: 097-574-9831"
68,"株式会社　クラシカ
代表者: 森岡　絋司","〒879-5506
由布市挾間町挾間５７２-３
TEL: 097-511-0131"
69,"株式会社クリエイド
代表者: 近藤洋俊","〒870-0046
大分市荷揚町10番13号大分法曹ビル201
TEL: 097-529-7100
HP: www.creaid2017.jp
Mail: kondo@creaid2017.jp"
70,"株式会社　クレア・ドール
大分支店
代表者: 清藤　寿幸","〒870-0939
大分市中津留１丁目２－３エクセル中津留１０２号
TEL: 097-576-9188"
71,"株式会社　グッドアローズ
代表者: 彌吉　繁","〒870-0026
大分市金池町５丁目９番１２号
TEL: 097-537-1300"
72,"グリーンリーフ
代表者: 興梠　貴寛","〒870-0875
大分市青葉台２丁目１２番地の１５
TEL: 097-507-5474"
73,"株式会社　ＫＯＳ
代表者: 木下　郁也","〒870-0036
大分市寿町10番10号
TEL: 097-578-8866"
74,"有限会社　けやき不動産
代表者: 平川　昭司","〒870-0821
大分市大字三芳２００６番地の３
TEL: 097-543-8700"
75,"光陽商事有限会社
代表者: 松浪　剛喜","〒870-0021
大分市府内町３丁目3番13号-301
TEL: 097-540-6177"
76,"株式会社　コスモスサ－ビス
代表者: 安藤　和明","〒870-0013
大分市大字勢家１０５３－１
TEL: 097-538-1100"
77,"是永商事　有限会社
代表者: 是永　邦博","〒870-0822
大分市大道町３丁目４番４８号　第２是永ビル２０１号
TEL: 097-546-0891"
78,"株式会社　コントス
代表者: 幸　壮一郎","〒870-0025
大分市顕徳町１丁目１３番１７号
TEL: 097-547-8866
HP: https://contos.co.jp
Mail: info@contos.co.jp"
79,"伍洋地研　株式会社
代表者: 河野　陽一郎","〒870-0954
大分市下郡中央２丁目１０番３５ー１０３号
TEL: 097-567-7272"
80,"ＧＯＥＮ　株式会社
代表者: 三浦康司","〒870-0942
大分市大字羽田１９９番地の１コミュニティ羽田８番館３階
TEL: 097-574-5064"
81,"ＧＯＥＮ　株式会社
下郡支店
代表者: 三浦康司","〒870-0952
大分市下郡北１丁目１番６号大八ビル１階
TEL: 097-574-5084"
82,"有限会社後藤企画
代表者: 後藤　文生","〒879-5511
由布市挾間町古野６２５番地１
TEL: 097-594-0009"
83,"ＳＡＫＡＩ株式会社
代表者: 臼井　栄仁","〒879-7761
大分市大字中戸次５８９０番地1
TEL: 097-597-1953"
84,"ＳＡＫＡＩ株式会社
わさだタウン店
代表者: 臼井　栄仁","〒870-1155
大分市大字玉沢字楠本７５５－１トキハわさだタウン２街区３Ｆ
TEL: 097-585-5836"
85,"有限会社　三和コミュニティー
代表者: 高﨑　俊一","〒870-0022
大分市大手町１丁目２－５
TEL: 097-537-3331"
86,"有限会社　三洋興産
代表者: 加藤　実香","〒870-0848
大分市賀来北２丁目１番２４号
TEL: 097-529-8080"
87,"株式会社三協
代表者: 内藤　勇夫","〒871-0003
中津市大字是則１０８１番地の１２
TEL: 0979-33-0035"
88,"株式会社　サンクス
代表者: 佐藤　保方","〒870-0919
大分市新栄町２－６
TEL: 097-558-2488"
89,"株式会社　三慶建設
代表者: 加藤　三幸","〒874-0022
別府市亀川東町３番２１号
TEL: 0977-67-4296"
90,"株式会社　三恵興産
代表者: 伊南　博喜","〒874-0021
別府市亀川中央町２３－２
TEL: 0977-76-9898"
91,"株式会社　サンライト不動産
代表者: 二宮　朝望","〒870-0850
大分市賀来西１丁目３番４号
TEL: 097-549-7650"
92,"有限会社　シャーロックハウス
代表者: 山田　純輝","〒870-1112
大分市大字下判田５８０番地の54
TEL: 097-511-2725"
93,"株式会社シャインーアライヴ
代表者: 中尾　光生","〒871-0007
中津市大字蛎瀬８１７番地１
TEL: 0979-27-1229"
94,"株式会社　シャルヴィ
代表者: 内藤　威德","〒870-0921
大分市萩原２丁目4番7ＡＭＫビル104
TEL: 097-535-8811
HP: https://www.chalvie.co.jp/
Mail: office@chalvie.co.jp"
95,"有限会社　翔栄技建
代表者: 中村　博信","〒873-0006
杵築市大字大内４５５９番地４
TEL: 0978-63-0120"
96,"株式会社　シックスフォー
代表者: 河野　章","〒874-0840
別府市大字鶴見２６６９番地の３
TEL: 0977-26-1962"
97,"シーシーアイ　株式会社
代表者: 石田　信一","〒870-0804
大分市大字神崎14番地の9
TEL: 097-574-9737"
98,"シコウライフデザイン
代表者: 岸　靖博","〒870-0021
大分市府内町２丁目６－１４　　　　　金剛ビル１階
TEL: 097-513-5503"
99,"株式会社　柴田産業
代表者: 柴田　雅信","〒870-0889
大分市大字荏隈７５４番地の５４
TEL: 097-549-3322"
100,"新大分土地　株式会社
代表者: 阿南　勝啓","〒870-0035
大分市中央町１丁目５－２５
TEL: 097-534-3371"
101,"新大分土地　株式会社
府内営業所
代表者: 阿南　勝啓","〒870-0021
大分市府内町１丁目６－１９　三浦ビル１Ｆ
TEL: 097-536-2002"
102,"株式会社　新日本不動産
代表者: 阿部　訓","〒874-0025
別府市大字亀川１１６９番地の１６
TEL: 0977-70-9440"
103,"株式会社　ジェイ・エステート
代表者: 谷川　立","〒870-0951
大分市下郡東１丁目６－３０　ＳＣＰビル１Ｆ
TEL: 097-503-9433"
104,"株式会社　ジェイ・エス・ビー・ネットワーク
大分店
代表者: 今井　寛","〒870-0027
大分市末広町１丁目１－３３square YS bld 4階
TEL: 097-538-1201"
105,"株式会社　住研
代表者: 是永　叔宏","〒870-0848
大分市賀来北１丁目16-6メイゾン植木102号
TEL: 097-547-8070"
106,"有限会社　住宅企画
代表者: 佐藤　幸一","〒870-0935
大分市古ケ鶴２丁目１２－８
TEL: 097-552-8815"
107,"ＧＩＪ　株式会社
代表者: 倉橋　敬一郎","〒870-0039
大分市中春日町４番２５号
TEL: 097-574-5699"
108,"有限会社　ジパング
大分店
代表者: 野﨑　元則","〒870-0029
大分市高砂町３ー３４橋本ビル１０２
TEL: 097-536-2550"
109,"株式会社Ｓｋｙ九州
代表者: 濱田　拓也","〒874-0842
別府市大字鶴見１３５６－６
TEL: 0977-67-0100"
110,"有限会社　鈴木商事
代表者: 鈴木　英弘","〒870-0033
大分市千代町４丁目３－２４
TEL: 097-538-0518"
111,"住まいる不動産　株式会社
代表者: 小松　幹伸","〒870-0924
大分市牧１丁目２－１５（ＳＡＴＯ　ＢＬＤ）
TEL: 097-594-3232"
112,"株式会社　スマイリーホーム
別府支店
代表者: 竹口　悦史","〒874-0909
別府市田の湯町１２－２５－１Ｆ
TEL: 0977-27-5595"
113,"株式会社　すまいる
代表者: 白井　剛","〒870-0951
大分市大字下郡３６５９－２５　　　ピ－スコ－ト２１－１2
TEL: 097-599-8111
HP: https://oita-smile.net/
Mail: info@oita-smile.co.jp"
114,"株式会社　スマイル不動産
代表者: 永松　理一","〒871-0012
中津市大字宮夫１９６－３グリーンハイツ橋本Ａ－２
TEL: 0979-22-0214
HP: http://smile-real-estate.net/
Mail: smile-mail@smile-real-estate.net"
115,"有限会社　スミ不動産
代表者: 角　和年","〒879-0113
中津市大字北原２７０番地
TEL: 0979-83-3342"
116,"株式会社　すみれ不動産
代表者: 石田　恭子","〒879-0465
宇佐市大字下拝田1578番地の5
TEL: 0978-32-3676"
117,"株式会社　セルアイズ
代表者: 岩本　昌樹","〒870-0147
大分市大字小池原６４番１
TEL: 097-552-6080"
118,"有限会社　千豊
代表者: 糸永　勝昭","〒870-0952
大分市下郡北３丁目１４－１０　メゾンド－ルⅢ
TEL: 097-567-5527"
119,"有限会社　大洋開発
代表者: 金田　昭二","〒876-0835
佐伯市鶴岡町３丁目９－８
TEL: 0972-22-0515
HP: http://taiyo-development.com/
Mail: hiro-y@saiki.tv"
120,"泰和ホーム
代表者: 松尾　泰宏","〒874-0909
別府市田の湯町１０番３１号トラスト別府駅前１３０２号
TEL: 0977-26-5756"
121,"株式会社　タカラ不動産
代表者: 矢野　宏一","〒870-0022
大分市大手町１丁目１－３
TEL: 097-532-8834"
122,"株式会社　大基興産
代表者: 大久保　祐行","〒874-0920
別府市北浜１丁目１４番１号ー３０２号
TEL: 0977-26-4946"
123,"大茎不動産　株式会社
代表者: 佐藤　敬輔","〒870-0823
大分市東大道２丁目5番47号
TEL: 097-544-7777"
124,"大茎不動産　株式会社
別府営業所
代表者: 佐藤　敬輔","〒874-0014
別府市亀川浜田町１６－５
TEL: 0977-27-8080"
125,"大茎不動産　株式会社
下郡営業所
代表者: 佐藤　敬輔","〒870-0955
大分市下郡南５丁目１番１号
TEL: 097-554-3339"
126,"大茎不動産　株式会社
南大分わさだ営業所
代表者: 佐藤　敬輔","〒870-1143
大分市大字田尻143-1
TEL: 097-542-8080"
127,"株式会社　ダイケンホーム
代表者: 渡邊　廣明","〒879-7761
大分市大字中戸次１２６１－６６
TEL: 097-547-7355"
128,"有限会社　大幸住研
代表者: 中間　清武","〒870-0924
大分市牧３丁目１２－４
TEL: 097-553-0590
HP: https://www.zennichi.net/m/daiko_juken/index.asp
Mail: daiko_Juken@yahoo.co.jp"
129,"有限会社大明
代表者: 石田　克浩","〒870-0126
大分市大字横尾３９３７番地６第２コーポ石田　１０３号
TEL: 097-520-1135"
130,"有限会社　大和建機
代表者: 友岡　誠一","〒879-6433
豊後大野市大野町大原１１７２－２
TEL: 0974-34-2323"
131,"大和興産　株式会社
代表者: 佐藤　和清","〒870-0913
大分市松原町３丁目２－１９
TEL: 097-573-2200"
132,"ツインズ不動産
代表者: 末廣　亮二","〒871-0024
中津市中央町１丁目８-４０
TEL: 0979-24-8370"
133,"司商事　有限会社
代表者: 柚津　武司","〒871-0033
中津市大字島田２１７番地の９
TEL: 0979-22-5647"
134,"株式会社　つかさ興産
代表者: 野崎　浩郁","〒870-0026
大分市金池町２丁目１３－１０ベルディン金池
TEL: 097-538-5050
HP: https://www.tucasa.jp"
135,"株式会社　ティーオーシー
代表者: 小石　直","〒870-0003
大分市生石４丁目1番20号大鉱ビル3Ｆ
TEL: 097-574-8880"
136,"株式会社　ティー不動産
代表者: 月木　重伸","〒871-0027
中津市大字上宮永７４番地１６
TEL: 0979-31-0889
Mail: t.fudousans@gmail.com"
137,"株式会社ティティエヌ
代表者: 大内　直樹","〒871-0162
中津市大字永添１３６１番地の７
TEL: 0979-22-2668"
138,"株式会社　Ｄｉｃ．Ｓ
代表者: 後藤　知文","〒870-0114
大分市徳島１丁目８－２９
TEL: 097-522-0099"
139,"有限会社　トップケアシステム
代表者: 古道　壽子","〒871-0015
中津市大字牛神１０５番地の２
TEL: 0979-25-3569"
140,"株式会社　トップインターナショナル
代表者: 林　誠司","〒871-0058
中津市豊田町７－２
TEL: 0979-22-8136"
141,"東建コーポレーション　株式会社
大分店
代表者: 左右田　稔","〒870-0850
大分市賀来西１丁目１４番８号
TEL: 097-549-7600"
142,"東建コーポレーション　株式会社
ホームメイト中津店
代表者: 左右田　稔","〒871-0015
中津市大字牛神３７番１
TEL: 0979-85-0500"
143,"株式会社　東部開発
代表者: 首藤　聖司","〒870-0272
大分市大字迫字丸山６５８番地の１
TEL: 097-522-3111"
144,"徳田産業　株式会社
代表者: 徳田　鉱","〒872-0033
宇佐市住吉町１丁目37番地5
TEL: 0978-25-4525"
145,"ともなが不動産
代表者: 友永　孝洋","〒874-0906
別府市天満町１１番２４号
TEL: 0977-80-1523"
146,"株式会社　トライズ
代表者: 元永　千保","〒870-0127
大分市大字森町３０５番地２７
TEL: 097-574-5765"
147,"株式会社Ｄｏサポート九州
代表者: 生山　俊典","〒870-0015
大分市大字勢家１２４２番地
TEL: 097-533-5001"
148,"なかはら不動産合同会社
代表者: 中原　昭太郎","〒870-0171
大分市法勝台１丁目６番２０号
TEL: 097-535-8345"
149,"有限会社なつめ不動産
代表者: 生野　夢亜","〒870-0930
大分市大字津留字六本松１９１１番２１
TEL: 097-560-3975"
150,"菜花企画
代表者: 玉田　由美子","〒879-1504
速見郡日出町大字大神４２５８-７
TEL: 0977-85-8538"
151,"株式会社　日商富士
代表者: 岩﨑　真希子","〒870-0855
大分市豊饒２丁目２番３０２０６号
TEL: 097-545-7915"
152,"有限会社西日本地所
代表者: 岩田　一由","〒871-0031
中津市大字中殿５０６番地５
TEL: 0979-24-0288"
153,"西日本ホーム株式会社
代表者: 髙倉　健一","〒879-0627
豊後高田市新地１７１９番地２
TEL: 0978-23-1414"
154,"株式会社　ネクサス都市開発
代表者: 田村　清高","〒870-0108
大分市三佐３丁目１－３－３０１号
TEL: 097-527-4717"
155,"株式会社　ネクストコミュニケーションズ
代表者: 松田直毅","〒870-0044
大分市舞鶴町１丁目3番28号ネクスト舞鶴ビル5Ｆ
TEL: 097-578-6818"
156,"株式会社ネクスト．フィールド
代表者: 黒土　奈美","〒871-0152
中津市大字加来1067-4
TEL: 0979-64-7277"
157,"株式会社　林興産アイズホーム
代表者: 林　勲","〒874-0910
別府市石垣西１０丁目10番４号
TEL: 0977-22-3884"
158,"バリアフリーホーム
代表者: 吉川　幸男","〒874-0021
別府市大字亀川４６１－６
TEL: 0977-76-5730"
159,"ぱんだ不動産株式会社
代表者: 鹿島　薫","〒870-1123
大分市大字寒田565番地の２
TEL: 097-585-5188"
160,"株式会社　日田淡水魚センター
代表者: 石井　嘉英","〒877-0074
日田市大字庄手６４７番地
TEL: 0973-23-6111"
161,"ビー・アイ・ジー・キャピタル株式会社
代表者: 阿南　圭一郎","〒870-0048
大分市碩田町２丁目２番３０号
TEL: 097-532-6262"
162,"株式会社ビンクーロ
代表者: 岡村　泰岳","〒870-0307
大分市坂ノ市中央３丁目３番５号
TEL: 097-593-3456"
163,"株式会社ファイン
代表者: 茶屋元　秀一","〒870-1113
大分市大字中判田１５８９番地の３
TEL: 097-597-1357"
164,"株式会社フーガ
代表者: 宮本　真徳","〒874-0031
別府市照波園町２－４２
TEL: 0977-85-7105"
165,"株式会社　風雅
代表者: 姫野　英二郎","〒870-0945
大分市大字津守１７４番地の６
TEL: 097-574-5351"
166,"有限会社　藤﨑建築デザインオフィス
代表者: 藤﨑　孝生","〒870-0849
大分市賀来南１丁目９番１号
TEL: 097-586-6677"
167,"府内開発　株式会社
代表者: 石川　博文","〒870-0904
大分市向原東２丁目９番２０号
TEL: 097-551-8887"
168,"府内産業　株式会社
代表者: 上金　靖幸","〒870-0021
大分市府内町２丁目２－１
TEL: 097-535-1494"
169,"株式会社　フリア
代表者: 梅木　志保","〒874-0828
別府市山の手町１０番２９号
TEL: 0977-77-1024"
170,"合同会社　ｂｌｏｓｓｏｍ
代表者: 中野　美和","〒871-0031
中津市大字中殿５７０－２風水園ビル２F
TEL: 0979-62-9449"
171,"ブリスホーム　株式会社
代表者: 志村　寛和","〒870-0126
大分市大字横尾４２１０番地の１
TEL: 097-574-6572"
172,"株式会社　豊後不動産
代表者: 赤嶺　隆一","〒879-7104
豊後大野市三重町小坂３７６４番地３
TEL: 0974-22-0266"
173,"株式会社　ＰＲＯＮＥＸＵＳ
代表者: 柴田　雅信","〒870-0889
大分市大字荏隈７５４番地の５４
TEL: 097-549-5148"
174,"プロパティワコー　株式会社
代表者: 齋藤　正浩","〒870-0955
大分市下郡南５丁目２－１５
TEL: 097-585-5305"
175,"プロパティワコー　株式会社
南店
代表者: 齋藤　正浩","〒870-0857
大分市大字荏隈明磧3-１組リルームス奥田1F
TEL: 097-543-8844"
176,"プロパティワコー　株式会社
東店
代表者: 齋藤　正浩","〒870-0917
大分市高松２丁目６－５
TEL: 097-556-6606"
177,"プロパティワコー　株式会社
大分大道店
代表者: 齋藤　正浩","〒870-0820
大分市西大道２丁目３－５
TEL: 097-543-2525"
178,"有限会社　平成興産
代表者: 松尾　昌洋","〒871-0001
中津市大字大新田５８４
TEL: 0979-22-0240"
179,"平成地所　有限会社
代表者: 柳井　長栄","〒876-0814
佐伯市東町１４番１号　東町ビル
TEL: 0972-22-7813"
180,"株式会社別府ホーム
代表者: ＮＩＣＨＯＬＡＳ　ＲＹＡＮ　ＡＮＤＲＥＷ","〒874-0021
別府市亀川中央町５番４５号
TEL: 0977-75-8528"
181,"株式会社　ベツダイ
代表者: 矢邉　弘","〒870-0023
大分市長浜町３丁目１６－３
TEL: 097-574-6333"
182,"株式会社　ベツダイ
向原オフィス
代表者: 矢邉　弘","〒870-0904
大分市向原東２丁目２－３０
TEL: 097-574-6332"
183,"株式会社　ベツダイ
萩原支店
代表者: 矢邉　弘","〒870-0919
大分市新栄町１-３１
TEL: 097-574-6337"
184,"株式会社　ベツダイ
猪野支店
代表者: 矢邉　弘","〒870-0134
大分市大字猪野字實操７２３番１
TEL: 097-574-6390"
185,"有限会社ベネッツ
代表者: 伊東　哲也","〒878-0011
竹田市大字会々字平２７９３番１７
TEL: 0974-63-9595"
186,"株式会社　ベンチャーインベストメント
代表者: 下村　晃弘","〒870-0917
大分市高松１丁目７番地１２号
TEL: 097-552-3116"
187,"有限会社　ホームセンター
代表者: 岩坂　浩行","〒870-0045
大分市城崎町２丁目２番１８号　城崎スミダビル１００号
TEL: 097-532-4600"
188,"合同会社ホウチク
代表者: 荒巻　洋","〒870-0143
大分市三川上４丁目４番地７号
TEL: 097-551-5868"
189,"法友建設株式会社
代表者: 岩崎　辰男","〒870-0109
大分市徳島１丁目３１８５番地の２
TEL: 097-523-5927
HP: http://www.hoyu-kk.com
Mail: hoyu-kssk@nifty.com"
190,"株式会社ホリデイズ
代表者: 長谷川　慎介","〒879-5102
由布市湯布院町川上３０１９の１番地
TEL: 0977-84-3352"
191,"有限会社　ホワイト・ハウス
代表者: 白石　正","〒870-0047
大分市中島西２丁目５－１４
TEL: 097-533-2111"
192,"株式会社　マークス
代表者: 馬　淑英","〒871-0058
中津市豊田町７－２
TEL: 0979-25-0760"
193,"丸寿産業　株式会社
代表者: 帆秋　慎太郎","〒870-0026
大分市金池町５丁目８-１２
TEL: 097-532-7290"
194,"有限会社　美喜興産
代表者: 佐藤　茂","〒870-0924
大分市牧１丁目２３－１０
TEL: 097-558-5849"
195,"有限会社　みたか不動産
代表者: 榊原　孝真","〒870-0035
大分市中央町２丁目１－２５もとき商事ビル2Ｆ・3Ｆ
TEL: 097-538-1756"
196,"ＭＩＬＡＩＥ　株式会社
大分事業所
代表者: 佐藤　緑","〒874-0934
別府市駅前本町９－７高崎ビル１階Ｂ号
TEL: 050-5329-8856"
197,"株式会社　明生不動産
代表者: 川島　圭司","〒871-0035
中津市島田仲町７９７番地
TEL: 0979-22-5131"
