,name,details
63,"株式会社　井上組
代表者: 井上　量","〒710-1314
倉敷市真備町下二万３１９
TEL: 0866-98-6531"
64,"株式会社　井原工務店
代表者: 片山　辰彦","〒715-0021
井原市上出部町６２８－２
TEL: 0866-62-3417"
65,"株式会社　いろどりカンパニー
代表者: 大森　大祐","〒701-1152
岡山市北区津高275番地8
TEL: 086-363-1178"
66,"彩颯　株式会社
代表者: 岡　教子","〒710-0055
倉敷市阿知３丁目21-38　1Ｆ
TEL: 086-427-1133
HP: https://www.iroha-est.co.jp/
Mail: smile@iroha-est.co.jp"
67,"株式会社　ウィズホーム
代表者: 林　康宏","〒710-0803
倉敷市中島２３７０－２０
TEL: 086-486-0024"
68,"株式会社　ウイルアドバンス
代表者: 神﨑　長勇","〒700-0055
岡山市北区西崎１丁目1番5号
TEL: 086-251-0251
Mail: info@willadvance.com"
69,"株式会社　ウッディワールドのざき
代表者: 野﨑　健太郎","〒704-8122
岡山市東区西大寺新地１６６－１
TEL: 086-941-8806"
70,"株式会社　ウイ
代表者: 古城　興宣","〒700-0985
岡山市北区厚生町１丁目２－１３
TEL: 086-223-1419
HP: www.wehome.co.jp
Mail: we@wehome.co.jp"
71,"有限会社　ウイーク
代表者: 佐藤　敏子","〒703-8232
岡山市中区関４８３－１
TEL: 086-278-3760"
72,"株式会社　ウエスコ
代表者: 北村　彰秀","〒700-0033
岡山市北区島田本町２丁目５－３５
TEL: 086-254-4770"
73,"ウエストジャパン　株式会社
代表者: 伊井　美貴","〒710-0803
倉敷市中島２３７０－１２７
TEL: 086-460-3135"
74,"有限会社　ウエストハウス
代表者: 西家　理","〒700-0941
岡山市北区青江１丁目１６－２
TEL: 086-223-8081"
75,"有限会社　上西建設
代表者: 上西　良和","〒702-8033
岡山市南区福富東２丁目５－１６
TEL: 086-265-7465
HP: www.ueken.co.jp
Mail: info@ueken.co.jp"
76,"株式会社　上神食糧
代表者: 上神　健治","〒703-8205
岡山市中区中井４丁目12-10
TEL: 086-275-7411"
77,"株式会社　ヴィータ・デザイン
代表者: 赤松　治","〒701-0153
岡山市北区庭瀬487-2
TEL: 086-206-6767"
78,"ヴォール企画設計
代表者: 飯田　哲哉","〒700-0915
岡山市北区鹿田本町７－２５
TEL: 086-223-7848
Mail: wohl@royal.ocn.ne.jp"
79,"株式会社　ＡＣＥ　ＨＯＵＳＩＮＧ
代表者: 木村　進作","〒700-0826
岡山市北区磨屋町9番30号SDビル505号
TEL: 086-206-6686"
80,"有限会社　エール
代表者: 松田　洋子","〒702-8005
岡山市中区江崎４９９－２５
TEL: 086-276-8906
HP: http://www.y-yell.co.jp/
Mail: info@y-yell.co.jp"
81,"株式会社　栄宏
代表者: 福市　吉男","〒719-0104
浅口市金光町占見新田７４９
TEL: 0865-42-5561"
82,"株式会社　エイシンホーム
代表者: 丸山　亜希","〒703-8267
岡山市中区山崎257-9
TEL: 086-206-2890
Mail: eishinhome@gmail.com"
83,"ＨＲＥ　株式会社
代表者: 砂古　和宏","〒710-0056
倉敷市鶴形１丁目３－１井上ビル１階西
TEL: 086-435-0429
Mail: komori@hre8.co.jp"
84,"有限会社　駅前不動産センタ－
代表者: 富坂　真樹","〒708-0862
津山市横山１４
TEL: 0868-23-5404"
85,"有限会社　エステートイノウエ
代表者: 井上　正樹","〒710-0005
倉敷市西岡２７７－３
TEL: 086-430-6301
HP: https://www.2103navi.co.jp
Mail: info@2103navi.co.jp"
86,"株式会社　エステート小林
代表者: 小林　閑五","〒710-0051
倉敷市幸町５－３８
TEL: 086-421-6058"
87,"有限会社　エステート七福
代表者: 福島　純一","〒710-1312
倉敷市真備町辻田573-7
TEL: 086-697-1116"
88,"エステートプランニング　株式会社
代表者: 永山　弘之","〒701-4221
瀬戸内市邑久町尾張２８８番地２
TEL: 0869-24-0333"
89,"有限会社　エステート・マエタニ
代表者: 前谷　昭典","〒700-0944
岡山市南区泉田４丁目１４－２１
TEL: 086-261-0880"
90,"有限会社　エステート守屋
代表者: 守屋　美由紀","〒710-0253
倉敷市新倉敷駅前４丁目３２
TEL: 086-523-6611"
91,"エステート・やまもと
代表者: 山本　恭介","〒700-0821
岡山市北区中山下１丁目１０－１０新田ビル７階
TEL: 086-221-6688"
92,"合同会社　エステイトフォーチュナ
代表者: 石川　道佳","〒700-0942
岡山市南区豊成２丁目９－２２パークヒルズ豊成202号室
TEL: 086-282-9401"
93,"Ｓ・Ｄコンサルタンツ　株式会社
代表者: 山田　藏","〒700-0016
岡山市北区伊島町２丁目11番19-2号
TEL: 086-897-6043"
94,"有限会社　エス・ピー・シー
代表者: 白髭　宏道","〒703-8246
岡山市中区藤原光町３丁目２－１
TEL: 086-272-5067"
95,"株式会社　Ｓ．Ｙ．Ｕ．
代表者: 新谷　真司","〒700-0923
岡山市北区大元駅前7-6サンフォレスト大元駅前102
TEL: 086-231-8200"
96,"株式会社　エヌケイプランニング
代表者: 中永　貴士","〒700-0936
岡山市北区富田８９－５
TEL: 086-201-4666"
97,"Ｎ２コンサル　合同会社
代表者: 野田　良彦","〒713-8122
倉敷市玉島中央町１丁目17番6号　2Ｆ
TEL: 086-454-6850"
98,"株式会社　ＦＫＭ
代表者: 髙木　政志","〒710-0805
倉敷市片島町６４－３
TEL: 086-466-7217"
99,"株式会社　ＦＫＭ
岡山支店
代表者: 髙木　政志","〒700-0941
岡山市北区青江５丁目13-20
TEL: 086-259-1811"
100,"株式会社　ＭＢＣ
代表者: 山本　裕史","〒700-0977
岡山市北区問屋町9-101タイルビル3階6号室
TEL: 086-236-6125"
101,"株式会社　ＭＵ不動産コンサルティング
代表者: 日笠　真由美","〒708-0881
津山市南町１丁目110番地1F
TEL: 0868-28-2525
Mail: mufc358r@gmail.com"
102,"エモ不動産
代表者: 江本　年男","〒700-0807
岡山市北区南方４丁目6-16梓コーポ1-1
TEL: 086-206-4522"
103,"株式会社　ＬＳＴ
代表者: 大田　弘美","〒700-0822
岡山市北区表町３丁目１７－１５
TEL: 086-238-4022"
104,"有限会社　エルフ
代表者: 田窪　亮治","〒700-0964
岡山市北区中仙道１丁目４番１８号グレースマンションエルフ７０１号
TEL: 086-243-9330"
105,"有限会社　エルム・ワン
代表者: 加藤　順子","〒702-8031
岡山市南区福富西１丁目５番２９号
TEL: 086-262-2918"
106,"エンタック不動産
代表者: 遠藤　八重子","〒713-8113
倉敷市玉島八島８９７－１　　　　　エンタツクビル１階
TEL: 086-525-5382"
107,"株式会社　えん不動産
代表者: 堀田　直哉","〒710-0846
倉敷市上富井248番地1　A－101号
TEL: 086-454-5174"
108,"エンヤ交舎　株式会社
代表者: 久山　香","〒700-0824
岡山市北区内山下２丁目6番11号GRACE21内山下303
TEL: 050-8881-4884"
109,"株式会社　オーエム総合開発
代表者: 尾﨑　渉","〒707-0014
美作市北山９６－２
TEL: 0868-72-1066
HP: www.zennichi.net/m/om
Mail: om-sougou@mx32.tiki.ne.jp"
110,"岡山パルカ技研　株式会社
代表者: 厩橋　好輝","〒708-0843
津山市国分寺６５－１
TEL: 0868-26-3190"
111,"岡﨑共同　株式会社
代表者: 岡﨑　彬","〒703-8237
岡山市中区森下町１－１４
TEL: 086-272-0006"
112,"岡﨑共同　株式会社
エステートやわらぎ
代表者: 岡﨑　彬","〒700-0824
岡山市北区内山下１丁目１２－２
TEL: 086-212-0211"
113,"岡山あんしん不動産　株式会社
代表者: 松本　かおり","〒700-0081
岡山市北区津島東２丁目3番5-1号
TEL: 086-259-5901"
114,"株式会社　おかやま工房舎
代表者: 鎌坂　隆之","〒700-0825
岡山市北区田町２丁目6-19HANAビル1階
TEL: 086-230-0725"
115,"岡山コンクリート工業　株式会社
代表者: 永山　修","〒703-8213
岡山市東区藤井２８８－１
TEL: 086-279-0551"
116,"岡山債権回収　株式会社
代表者: 池田　彰","〒700-0818
岡山市北区蕃山町３番３０号　吉備システムビル３Ｆ
TEL: 086-803-5100"
117,"岡山不動産　株式会社
代表者: 三宅　敏文","〒712-8061
倉敷市神田２丁目２番２６号
TEL: 0864-46-1541"
118,"株式会社　オガタ不動産
代表者: 緒方　智","〒700-0976
岡山市北区辰巳44番地101
TEL: 086-241-6411"
119,"奥山建設　株式会社
代表者: 谷口　淳介","〒701-4222
瀬戸内市邑久町豊安４１７
TEL: 08692-2-0090"
120,"有限会社　奥田不動産事務所
代表者: 奥田　大介","〒710-0043
倉敷市羽島1000番地101
TEL: 086-425-0123"
121,"有限会社　小椋創建
代表者: 小椋　多","〒708-0825
津山市志戸部649番地1
TEL: 0868-32-0888"
122,"有限会社　尾崎建工
代表者: 尾崎　国男","〒702-8044
岡山市南区福島２丁目８－５
TEL: 0862-63-5716"
123,"有限会社　オノコウ
代表者: 小野　寛治","〒710-0014
倉敷市黒崎３２－１
TEL: 086-461-0023
HP: https://www.onokou.co.jp/
Mail: info@onokou.co.jp"
124,"株式会社　小野幸建設
代表者: 小野　久美子","〒710-0014
倉敷市黒崎３２－１
TEL: 086-461-0515"
125,"株式会社　オハナ不動産
代表者: 山部　真一","〒710-0824
倉敷市白楽町249-5　4階
TEL: 086-435-0010"
126,"オフィス・ゾイ
代表者: 田宮　靖彦","〒700-0827
岡山市北区平和町３－９（２階）
TEL: 086-234-2222
HP: http://www.zennichi.net/m/office-zoe/
Mail: office-zoe@isis.ocn.ne.jp"
127,"ＯｆｆｉｃｅＦｒｏｇ株式会社
代表者: 鮫島　浩","〒711-0906
倉敷市児島下の町１０丁目３８９－１４　１０１号
TEL: 086-527-7437"
128,"おまち不動産
代表者: 服部　久志","〒703-8204
岡山市中区雄町５２－５
TEL: 086-279-1071"
129,"おもてちょう不動産　株式会社
代表者: 河本　裕子","〒700-0822
岡山市北区表町１丁目9番49号オランダビル4階
TEL: 086-201-3456"
130,"オレンジ不動産　株式会社
代表者: 黒住　輝久","〒700-0973
岡山市中区下中野３４３－１０２
TEL: 086-245-2662
HP: http://www.estate-orange.co.jp/
Mail: info@estate-orange.co.jp"
131,"有限会社　カイゼサンコー
代表者: 大森　登","〒709-0816
赤磐市下市１１５－２
TEL: 086-956-2455
HP: http://kaize-s.main.jp
Mail: kaisesanko@dolphin.ocn.ne.jp"
132,"株式会社　カイタック不動産
代表者: 貝畑　雅二","〒700-0031
岡山市北区富町２丁目７－１
TEL: 086-805-3838"
133,"株式会社　快適工房すまい
代表者: 金澤　憲","〒701-1152
岡山市北区津高1444-187
TEL: 086-236-8067"
134,"有限会社　柿木不動産
代表者: 藤井　將士","〒719-1176
総社市清音柿木１９０－１
TEL: 0866-94-1106"
135,"株式会社　かしはら不動産
代表者: 柏原　淳","〒719-0244
浅口市鴨方町深田９２４－１
TEL: 0865-44-7791"
136,"有限会社　カツミ産業
代表者: 田邉　寿美子","〒700-0972
岡山市北区上中野１丁目４－１１
TEL: 086-244-8682"
137,"株式会社　加独
代表者: 黒田　義栄","〒710-0834
倉敷市笹沖1226番地7
TEL: 086-454-9877"
138,"株式会社　金平エステート
代表者: 金平　誠","〒719-3214
真庭市鍋屋２８番地１３
TEL: 0867-44-1139
HP: http://www.kanehira-estate.co.jp/
Mail: info@kanehira-estate.co.jp"
139,"カノエ不動産　株式会社
代表者: 榊原　秀正","〒714-0084
笠岡市三番町4番地24
TEL: 0865-61-4122"
140,"株式会社　エイブ
代表者: 武田　忠男","〒700-0972
岡山市北区上中野１丁目１９－２１
TEL: 0862-44-3011"
141,"株式会社Ｍ・Ｋトラスト
代表者: 森　勝己","〒709-0414
和気郡和気町大田原316
TEL: 0869-92-4375"
142,"株式会社　エム・プランニング
代表者: 黒田　幸弘","〒700-0814
岡山市北区天神町５番５号１０１
TEL: 086-238-5551"
143,"株式会社　Ｒｏｏｍｉｅ
代表者: 橋本　千春","〒708-0004
津山市山北560-4ムサシノビル1F
TEL: 0868-35-3425"
144,"株式会社　Ｒｏｏｍｉｅ
岡山支店
代表者: 橋本　千春","〒700-0083
岡山市北区津島新野１丁目１－１
TEL: 086-250-7207"
145,"有限会社　鴨正
代表者: 鴨東　正雄","〒701-1152
岡山市北区津高１４４４－１８９
TEL: 086-256-1230"
146,"株式会社　カワダ建設
代表者: 川田　晴康","〒709-0802
赤磐市桜が丘西２丁目７－１５
TEL: 086-958-3530"
147,"カントリーホーム星のふる里
代表者: 平井　一惠","〒701-2621
美作市下山112-1
TEL: 0868-74-7051
Mail: chacha-nene@poplar.ocn.ne.jp"
148,"株式会社　ガーブ
代表者: 大西　基之","〒700-0026
岡山市北区奉還町１丁目２－８スミダビル１階
TEL: 086-259-2401"
149,"有限会社　ガミ不動産
代表者: 白神　洋平","〒700-0845
岡山市南区浜野４丁目３－２
TEL: 086-261-0666"
150,"キャンパス住研
代表者: 戸田　紀美子","〒700-0081
岡山市北区津島東２丁目２－１０－１
TEL: 086-254-8860"
151,"木乃崎屋
代表者: 木下　八千代","〒708-0841
津山市川崎４２４
TEL: 0868-20-1273"
152,"有限会社　キヨハラエステート
代表者: 清原　三郎","〒708-0854
津山市中原６５－１
TEL: 0868-21-9123"
153,"木楽建築　株式会社
代表者: 小河原　健一","〒700-0972
岡山市北区上中野１丁目１６－５
TEL: 086-238-1551
Mail: itou@kiraku-k.co.jp"
154,"株式会社　クオリティライフ
代表者: 平野　剛誠","〒712-8043
倉敷市広江２丁目2-13-36
TEL: 086-454-4555"
155,"クミカハウス　株式会社
代表者: 新井　典子","〒700-0961
岡山市北区北長瀬本町7-12
TEL: 086-214-5722"
156,"有限会社　倉敷建工
代表者: 池田　裕明","〒710-0816
倉敷市八王寺町１７０－１
TEL: 086-434-6339"
157,"倉敷南不動産
代表者: 植田　健介","〒710-0037
倉敷市八軒屋４９－１
TEL: 086-435-0525"
158,"合同会社　暮らしラボ
代表者: 川谷　大地","〒700-0904
岡山市北区柳町２丁目10-4-1005
TEL: 086-289-5554"
159,"有限会社　クリエイトハウス
代表者: 新谷　広志","〒700-0838
岡山市北区京町１－２５　ダイアパレス京町Ⅱ１０１
TEL: 086-224-0700
HP: https://www.createhouse.co.jp/
Mail: info@createhouse.co.jp"
160,"株式会社　クリスタル・エステート
代表者: 岡村　亮子","〒703-8276
岡山市中区門田屋敷本町5番3の6
TEL: 086-959-4680"
161,"株式会社　クロセ
代表者: 黒瀬　敦美","〒703-8214
岡山市東区鉄３１６
TEL: 086-279-2924"
162,"株式会社　グッドカンパニー
代表者: 出宮　稔久","〒712-8006
倉敷市連島町鶴新田890-7
TEL: 086-444-8336"
163,"株式会社　グラビティ
代表者: 岸川　幸美","〒708-0871
津山市中島412-7
TEL: 0868-48-9056"
164,"株式会社　グリーンベルト
代表者: 畝岡　昭一","〒708-0013
津山市二宮1116番地11階
TEL: 0868-28-9111"
165,"グリーンマネジメント　株式会社
代表者: 羽納　大輔","〒700-0834
岡山市北区天瀬南町７－１
TEL: 086-230-1382"
166,"有限会社　グレープハウス
代表者: 中野　義博","〒713-8103
倉敷市玉島乙島５９９０
TEL: 086-522-5025"
167,"グレイストラスト　株式会社
代表者: 秋山　淳子","〒710-0142
倉敷市林2104-5
TEL: 086-454-4818"
168,"グローイングアプラス　株式会社
代表者: 山本　一人","〒703-8221
岡山市中区長岡３７３－３
TEL: 086-206-2296"
169,"Ｋ．Ｙプランニング　株式会社
代表者: 松浦　悠治","〒700-0981
岡山市北区西島田町４－１４
TEL: 086-250-2635
HP: http://ky-planning.jp
Mail: k.yplanning@energy.ocn.ne.jp"
170,"Ｋ＆Ｔ　株式会社
代表者: 平田　啓郎","〒719-1137
総社市駅南２丁目３１番地５コテージセントリバーⅡ－１０１号室
TEL: 0866-31-7670
Mail: k,t12250630k.t@gmail.com"
171,"株式会社　ＫＪコーポレーション
代表者: 森宗　康寿","〒700-0905
岡山市北区春日町4番18号
TEL: 086-250-1347"
172,"恵プランニング　株式会社
代表者: 東原　博之","〒700-0901
岡山市北区本町１０－２２　本町ビル５０８号
TEL: 086-221-0576
Mail: k.planning@herb.ocn.ne.jp"
173,"株式会社　建友舎
代表者: 樋口　芳紀","〒700-0975
岡山市北区今７丁目２４－３３
TEL: 086-805-1132"
174,"株式会社　建友地所
代表者: 川上　宗一","〒700-0921
岡山市北区東古松２丁目１番５号
TEL: 086-238-8807"
175,"株式会社　コーチ
代表者: 河内　利明","〒701-0205
岡山市南区妹尾１４５４－２
TEL: 086-282-9550"
176,"コウエイランド
代表者: 本山　浩治","〒701-0304
都窪郡早島町早島１６１９－８コウエイビル１F
TEL: 086-483-0008"
177,"株式会社　光風不動産
代表者: 山﨑　弘道","〒706-0151
玉野市長尾776-18
TEL: 0863-33-1995"
178,"有限会社　宏陽地所
代表者: 藤原　博己","〒719-0302
浅口郡里庄町大字新庄５７０７
TEL: 08656-4-5715"
179,"有限会社　宏陽地所
鴨方店
代表者: 藤原　博己","〒719-0301
浅口郡里庄町大字新庄５２９１－３
TEL: 0865-45-8556"
180,"晃和不動産　株式会社
代表者: 尾上　誠","〒710-0804
倉敷市西阿知町新田638-7
TEL: 086-697-5063"
181,"株式会社　コクエイ
代表者: 氏房　信明","〒702-8024
岡山市南区浦安南町１６－５
TEL: 086-264-5821"
182,"株式会社　コスモエーワン
代表者: 目黒　晃太郎","〒710-0057
倉敷市昭和２丁目１－３
TEL: 086-463-3010"
183,"株式会社コスモ住宅
代表者: 目黒　義則","〒710-0057
倉敷市昭和２丁目1番3号3階
TEL: 086-436-7970"
184,"株式会社　Ｃｏｎｎｅｃｔ
代表者: 竹内　章","〒700-0024
岡山市北区駅元町7-9吉田ビル1Ｆ
TEL: 086-250-7787"
185,"株式会社　コラボハウス
代表者: 石橋　雅則","〒700-0975
岡山市北区今２丁目16-35
TEL: 086-259-0525"
186,"頃安産業　株式会社
代表者: 頃安　剛誌","〒708-0807
津山市下横野４２８
TEL: 0868-27-0062"
187,"有限会社　さかい不動産
代表者: 酒井　昌宏","〒700-0087
岡山市北区津島京町３丁目６番１２－１号
TEL: 0862-54-7735"
188,"坂本興業
代表者: 坂本　愛純","〒710-0811
倉敷市川入706野田マンションC棟12号室
TEL: 086-697-5778"
189,"株式会社　佐藤地所
代表者: 佐藤　法和","〒701-0205
岡山市南区妹尾８４１－３
TEL: 086-250-2811"
190,"サバイズ　株式会社
代表者: 上岡　護","〒704-8172
岡山市東区大多羅町１１４－７
TEL: 086-942-4105"
191,"有限会社　サマー興産
代表者: 瀬戸　昭次","〒700-0081
岡山市北区津島東１丁目2番10-1号
TEL: 086-250-5011"
192,"有限会社　サマー興産
岡山理科大学前店
代表者: 瀬戸　昭次","〒700-0081
岡山市北区津島東２丁目1-36
TEL: 086-255-8119"
193,"株式会社　サマー・ラボ
代表者: 内田　雅子","〒700-0011
岡山市北区学南町２丁目６－４学南荘１階
TEL: 086-239-8200"
