,name,details
29,"株式会社　Ｓ・Ｋインターナショナル
代表者: 山本　光仁","〒880-0905
宮崎市中村西２丁目4番23号マウスフィールド101
TEL: 0985-75-0080"
30,"株式会社　エスシーハウス宮崎
代表者: 岳田　友介","〒880-0913
宮崎市恒久３丁目２－１１
TEL: 0985-52-1111"
31,"有限会社　エス・ティ・エム総合建設
代表者: 富田　敏康","〒880-0841
宮崎市吉村町江田原甲２０８－１２
TEL: 0985-29-8253
Mail: tabuhiro3@gmail.com"
32,"エステートプランニングＩＷＡＭＯＴＯ
代表者: 岩元　伸二","〒880-2223
宮崎市高岡町浦之名2447-2
TEL: 0985-82-4884
Mail: estateplaniwamotomoment2@yahoo.co.jp"
33,"株式会社　ＮＫハウス
代表者: 中島　恭一","〒880-0844
宮崎市柳丸町58番地4号
TEL: 0985-74-5353"
34,"株式会社　エヌ・ティー・エー
代表者: 西　哲郎","〒887-0022
日南市上平野町１丁目４番地６
TEL: 0987-64-3021"
35,"えびす堂不動産
代表者: 甲斐　正光","〒880-0036
宮崎市花ケ島町新地橋1145-26
TEL: 0985-44-6036"
36,"株式会社　ＯＦＣ企画
代表者: 藤田　和久","〒885-0024
都城市北原町３５号６番地２住岡ビル１０２号
TEL: 0986-36-7181"
37,"株式会社　大阪真和エンタープライズ
宮崎支店
代表者: 原川　久司","〒880-0812
宮崎市高千穂通１丁目５－１コートハイブリッジパートⅠ　４０２号
TEL: 0985-60-2220"
38,"太田宅地建物
代表者: 太田　司","〒880-0211
宮崎市佐土原町下田島20887-1東側
TEL: 0985-73-1200"
39,"大塚不動産　株式会社
代表者: 伊集院　三友","〒880-0951
宮崎市大塚町城ノ下２７７０－３
TEL: 0985-51-5566
HP: www.otukaf.jp
Mail: contact@otukaf.jp"
40,"株式会社　ＯＯＮＯ
代表者: 大野　裕己","〒880-0845
宮崎市新城町2番地2
TEL: 0985-77-5513"
41,"おおの不動産
代表者: 大野　家信","〒880-0036
宮崎市花ケ島町柳ノ丸554-4
TEL: 0985-41-5519"
42,"大橋不動産
代表者: 松岡　重成","〒880-0022
宮崎市大橋２丁目１５１－２
TEL: 0985-72-6767"
43,"大峰商事
代表者: 大久津　實盛","〒880-0951
宮崎市大塚町宮田２９８４－８
TEL: 0985-52-3827"
44,"小倉不動産
代表者: 小倉　敏裕","〒880-0841
宮崎市吉村町北原甲１４２４－１
TEL: 0985-27-6793"
45,"有限会社　修不動産建設
代表者: 辻　武男","〒880-0951
宮崎市大塚町柳ケ迫３８２１番地３
TEL: 0985-51-0096"
46,"オフィスエマ
代表者: 坂口　文子","〒881-0023
西都市大字調殿368-1
TEL: 0983-43-3309"
47,"オフィス中嶋
代表者: 中嶋　幸一","〒885-0054
都城市若葉町７３－４－１
TEL: 0986-80-6205
HP: https://office2n.shop/"
48,"有限会社オリオン
代表者: 築地　貴則","〒880-1101
東諸県郡国富町大字本庄1720-181階
TEL: 0985-75-3221"
49,"有限会社　会員権サービス
代表者: 前村　幸夫","〒880-0873
宮崎市堀川町195番地
TEL: 0985-20-7720"
50,"開成インベストメント　株式会社
代表者: 烏谷　和成","〒885-0079
都城市牟田町３０街区２４号
TEL: 0986-21-2525"
51,"株式会社　加行建設
代表者: 加行　諒平","〒882-0863
延岡市緑ケ丘３丁目１５－３３
TEL: 0982-32-2880"
52,"加藤宅建事務所
代表者: 加藤　恒雄","〒880-0871
宮崎市大王町９２番地4
TEL: 0985-28-4103"
53,"金丸住宅
代表者: 金丸　景紀","〒889-1606
宮崎市清武町池田台２８－６
TEL: 0985-84-4143"
54,"合同会社　カラープラス
代表者: 松本　彩","〒880-0014
宮崎市鶴島２丁目16番15号１F
TEL: 0985-78-0755"
55,"有限会社　カワソエ宅建
代表者: 川添　浩司","〒880-0121
宮崎市大字島之内６７３０－３コーポラス川添101号室
TEL: 0985-39-2333"
56,"株式会社　九州都市開発
代表者: 富岡　典仁","〒880-0022
宮崎市大橋３丁目4-262F
TEL: 0985-77-5757"
57,"旭洋宅建
代表者: 松浦　功一","〒882-0836
延岡市恒富町２丁目２－６
TEL: 0982-34-7708"
58,"有限会社　クシマ建築事務所
代表者: 串間　文明","〒880-0925
宮崎市大字本郷北方３０５１
TEL: 0985-52-4349"
59,"有限会社　久保田商事
代表者: 久保田　忠雄","〒880-0841
宮崎市吉村町北原甲1420-1
TEL: 0985-24-5220"
60,"倉田不動産
代表者: 倉田　猛","〒880-1101
東諸県郡国富町大字本庄4840-7国富貸事務所Ｂ号
TEL: 0985-65-9391
HP: https://www.kunitomi-kuratafudousan.jp/"
61,"クリーン不動産　株式会社
代表者: 石坂　孝春","〒880-0879
宮崎市宮崎駅東３丁目５番地7
TEL: 0985-72-6010
HP: https://clean-f.jp
Mail: info@clean-f.jp"
62,"株式会社　クリアルティ
代表者: 横田　剛秀","〒880-0021
宮崎市清水３丁目５番6号ヴェレッザ清水2Ｆ
TEL: 0985-82-7997
HP: https://clearlty.co.jp
Mail: yokota@clearlty.co.jp"
63,"株式会社黒木企画開発
代表者: 黒木　専","〒889-0611
東臼杵郡門川町大字門川尾末5881-1
TEL: 0982-66-7031"
64,"くろき不動産商事
代表者: 黒木　英俊","〒884-0006
児湯郡高鍋町大字上江2707-2
TEL: 0983-32-8531"
65,"黒木不動産
代表者: 黒木　正文","〒880-0916
宮崎市大字恒久５０２８ー３
TEL: 0985-53-7782"
66,"株式会社クロスワン
代表者: 清山　一寛","〒880-0006
宮崎市千草町2-141階
TEL: 0985-28-2333"
67,"有限会社　グリ－ン開発
代表者: 地頭園　祥寛","〒880-0873
宮崎市堀川町11番地1ＪＢビル102
TEL: 0985-27-3939
HP: www,green3939.com
Mail: fudousan@green3939.com"
68,"グローバック　株式会社
代表者: 玉井　秀樹","〒882-0826
延岡市船倉町１丁目４－１３ホワイトビル２F
TEL: 0982-32-8081"
69,"株式会社　グローバル・クリーン
代表者: 税田　和久","〒883-0066
日向市亀崎１丁目28番地
TEL: 0982-55-0360"
70,"有限会社　ケーズ・プランニング
代表者: 山下　啓一郎","〒880-0003
宮崎市高松町1-2サファイアビル6F
TEL: 0985-27-0742
HP: http://www.ks-planning.jp
Mail: shiotsuki@ks-planning.jp"
71,"現代ホールディングス　株式会社
代表者: 岡　龍雄","〒880-0805
宮崎市橘通東４丁目１－２
TEL: 0985-28-5700"
72,"株式会社　コーワエステート
代表者: 高山　正治","〒880-0034
宮崎市矢の先町１１５
TEL: 0985-27-2411
HP: http://www.kowaestate.jp/"
73,"幸栄不動産
代表者: 松田　幸一郎","〒882-0003
延岡市稲葉崎町１丁目２５７３
TEL: 0982-33-6188
HP: http://www.kouei-realestate.jp/
Mail: info@kouei-realestate.jp"
74,"光洋エステート
代表者: 白石　昇","〒889-1605
宮崎市清武町加納乙３５１－１２
TEL: 0985-65-8855
HP: https://kohyoh-e.com/
Mail: kohyoh@adagio.ocn.ne.jp"
75,"光和不動産
代表者: 佐々木　隆明","〒889-2162
宮崎市青島２丁目６－６
TEL: 0985-65-0077"
76,"コスモス開発
代表者: 長友　小夜子","〒880-0033
宮崎市神宮西２丁目１３５
TEL: 0985-25-4966"
77,"有限会社　児玉商事
代表者: 児玉　英樹","〒880-2112
宮崎市大字小松988-1サニーハイツ102
TEL: 0985-48-0218"
78,"株式会社　粋の家
代表者: 重面　精一","〒880-0212
宮崎市佐土原町下那珂774-11
TEL: 0985-73-7761"
79,"小土手不動産
代表者: 小土手　富士子","〒884-0002
児湯郡高鍋町大字北高鍋４５８５番地永友店舗1階東
TEL: 0983-32-7345"
80,"株式会社　コンフォートコーポレーション
代表者: 中村　行義","〒880-0815
宮崎市江平町１丁目1番地1コンフォート江平
TEL: 0985-28-4558"
81,"桜田ホーム
代表者: 櫻田　実","〒885-0092
都城市南横市町１９５１番地１
TEL: 0986-25-6419"
82,"佐藤建設株式会社
代表者: 佐藤　光輝","〒880-2112
宮崎市大字小松1429-4
TEL: 0985-47-0113"
83,"シティー住宅　株式会社
代表者: 富尾　光秀","〒880-0031
宮崎市船塚３丁目１４４
TEL: 0985-27-2760
HP: https://city-jyutaku.com"
84,"有限会社　シティ・不動産
代表者: 森田　隼人","〒885-0055
都城市早鈴町27街区9号
TEL: 0986-21-4040"
85,"有限会社　シティ・不動産
宮崎中央支店
代表者: 森田　隼人","〒880-0006
宮崎市千草町５番地１２号千草町店舗
TEL: 0985-61-6444"
86,"島津不動産
代表者: 堀口　公博","〒880-0055
宮崎市南花ケ島町６３－４
TEL: 0985-32-1212"
87,"有限会社　城山住建
代表者: 甲斐　章浩","〒882-0803
延岡市大貫町４丁目２９３４－１1階
TEL: 0982-31-0063"
88,"しんせい不動産
代表者: 松葉　雄一郎","〒883-0042
日向市高砂町116-2
TEL: 0982-60-3694"
89,"住宅センターイワコ
代表者: 上原　久幸","〒880-0056
宮崎市神宮東１丁目１－３８
TEL: 0985-32-3800"
90,"株式会社　Ｇ－ＣＡＴ
代表者: 若松　隆","〒880-0805
宮崎市橘通東３丁目1-11アゲインビル2Ｆ　ＥＳ北側
TEL: 0985-40-1490"
91,"ジーピー　株式会社
代表者: 児玉　祐樹","〒880-0818
宮崎市錦本町1-6ＥＸＥＳＳ　Ａｒｃ1Ｆ
TEL: 0985-65-7000"
92,"有限会社巣山工務店
代表者: 巣山　裕司","〒880-1101
東諸県郡国富町大字本庄573-11階北側
TEL: 0985-89-4260"
93,"有限会社　生活環境社
代表者: 橋口　昌吉","〒880-0032
宮崎市霧島２丁目１８番地
TEL: 0985-23-1377"
94,"瀬尾商事　有限会社
代表者: 瀬尾　良則","〒880-0021
宮崎市清水２丁目５番１６号瀬尾ビル2F　201号
TEL: 0985-25-5887"
95,"有限会社　セキサン住宅
代表者: 熊本　美起子","〒880-0051
宮崎市江平西２丁目２－５６
TEL: 0985-27-6858
Mail: sekisannjyuutaku@outlook.jp"
96,"株式会社　総研コンサル
代表者: 長友　岳夫","〒880-0803
宮崎市旭２丁目１－５総研ビル
TEL: 0985-61-1310"
97,"有限会社　太陽産業
代表者: 本村　荘一","〒889-1912
北諸県郡三股町大字宮村2867-4太陽コーポ101
TEL: 0986-52-3951"
98,"太陽不動産
代表者: 中西　俊雄","〒880-0951
宮崎市大塚町宮田３００５－２
TEL: 0985-52-1470
Mail: taiyoufudousan3153@sea.plala.jp"
99,"有限会社　髙山建設
代表者: 髙山　将之","〒889-1111
日向市美々津町3451-1
TEL: 0982-58-0268"
100,"タカラ不動産
代表者: 貴嶋　保生","〒881-0034
西都市妻町１丁目１２
TEL: 0983-43-2023"
101,"株式会社　匠家
代表者: 中吉　大介","〒880-0951
宮崎市大塚町水流５１１７－５匠家ビル2Ｆ
TEL: 0985-64-8484"
102,"田崎商事
代表者: 田崎　晋也","〒882-1101
西臼杵郡高千穂町大字三田井８０４番地ロ
TEL: 0982-72-2501
Mail: kalia@outlook.jp"
103,"大栄産業
代表者: 橋倉　幸一","〒882-0125
延岡市北方町川水流卯１４９４
TEL: 0982-47-2525"
104,"大信不動産
代表者: 高田　鉄也","〒882-0007
延岡市桜ケ丘２丁目５４２－５５
TEL: 0982-31-4335"
105,"帖佐不動産
代表者: 帖佐　素直","〒889-1912
北諸県郡三股町大字宮村２７４６
TEL: 0986-52-3260"
106,"ツマ不動産
代表者: 和田　健一","〒881-0015
西都市聖陵町２丁目42東側
TEL: 0983-30-2155"
107,"株式会社　Ｔ＆Ｔ
代表者: 和田　次男","〒885-0052
都城市東町７街区２
TEL: 0986-36-5039"
108,"株式会社　ティーエルエスリノベーション
代表者: 津貫　恭平","〒885-0026
都城市大王町52-52階
TEL: 0986-51-6606"
109,"株式会社　ＴＦＭ
代表者: 上野　孝昌","〒880-0930
宮崎市花山手東３丁目18-1
TEL: 0985-51-3728"
110,"株式会社　トゥギャザー
代表者: 渡邊　憲弘","〒880-0912
宮崎市大字赤江75-62Ｆ
TEL: 0985-63-9669"
111,"東海産業
代表者: 菊池　勇","〒882-0025
延岡市粟野名町１７０８番地
TEL: 0982-21-8033"
112,"株式会社　東洋ホーム
代表者: 保井　幸夫","〒880-0841
宮崎市吉村町江田原甲２０７番地2
TEL: 0985-27-3615"
113,"東建コーポレーション　株式会社
宮崎店
代表者: 左右田　稔","〒880-0904
宮崎市中村東３丁目４－４６大淀センタービル１Ｆ
TEL: 0985-64-0070"
114,"株式会社　とおりの不動産屋さん
代表者: 宮田　歩","〒880-0805
宮崎市橘通東４丁目1-4河北ビル２階２０８
TEL: 0985-44-1993"
115,"常盤産業　株式会社
代表者: 小田原　義典","〒880-0055
宮崎市南花ケ島町３３６－１
TEL: 0985-23-7777
HP: http://www.tokiwasre.jp
Mail: info@tokiwasre.jp"
116,"常盤住宅サ－ビス　株式会社
代表者: 小田原　義典","〒880-0021
宮崎市清水１丁目９番４号
TEL: 0985-20-8880"
117,"株式会社　トマト不動産
代表者: 合谷　明久","〒880-0854
宮崎市一の宮町３番地３
TEL: 0985-82-7766"
118,"朋幸産業　株式会社
代表者: 橋本　計","〒882-0803
延岡市大貫町４丁目２９４３番地２１F
TEL: 0982-35-2113"
119,"株式会社　ドルフィン
代表者: 大田川　龍一","〒889-2536
日南市吾田西１－１２－２４－１
TEL: 0987-23-6627"
120,"株式会社　ナカノ住宅
代表者: 中野　義弘","〒886-0004
小林市細野3855-1
TEL: 0984-23-2505"
121,"株式会社　中本建設
代表者: 中本　延行","〒880-0824
宮崎市大島町大将堀１８３３－１
TEL: 0985-27-6311"
122,"有限会社　南成宅建
代表者: 二宮　正","〒884-0006
児湯郡高鍋町大字上江１０６２－１
TEL: 0983-22-1302"
123,"株式会社　日本エコネット
宮崎支店
代表者: 三谷　秀和","〒880-0925
宮崎市大字本郷北方2157-7
TEL: 0985-89-2751"
124,"ハートプラス企画
代表者: 小山　秀弘","〒880-0874
宮崎市昭和町２７中村ビル101
TEL: 0985-32-0937"
125,"株式会社　ハートランド
代表者: 金丸　眞由美","〒887-0006
日南市春日町６番地３
TEL: 0987-23-1217
HP: http://www.heart-land.natsu.gs/
Mail: heart-land@btvm.ne.jp"
126,"株式会社　ハウス・ライフ
代表者: 保井　久美子","〒880-0833
宮崎市昭栄町１６０番地
TEL: 0985-26-1765"
127,"花山手不動産
代表者: 森　幸満","〒880-0930
宮崎市花山手東３丁目１８－４
TEL: 0985-59-5323"
128,"株式会社　浜荘産業
代表者: 浜畑　一裕","〒885-0013
都城市郡元町２８６８－１４
TEL: 0986-25-1837"
129,"株式会社ＨＡＲＥ
代表者: 高橋　三輪","〒880-0024
宮崎市祇園３丁目176-11階
TEL: 0985-77-6601"
130,"姫城総合不動産
代表者: 城脇　一男","〒885-0073
都城市姫城町１１街区２６号
TEL: 0986-23-1497"
131,"株式会社　平塚不動産
代表者: 平塚　浩德","〒880-0852
宮崎市高洲町121-31階
TEL: 0985-25-6565"
132,"ＰＲＭ合同会社
代表者: 宮本　衛","〒880-0925
宮崎市大字本郷北方２４４０－２４３階東側
TEL: 0985-69-7855"
133,"株式会社　ピースホーム
代表者: 福留　秀和","〒880-0051
宮崎市江平西１丁目1番21号
TEL: 0985-33-9700"
134,"有限会社　フィールドエム
代表者: 後藤　幸宏","〒880-0924
宮崎市大字郡司分丙９８５７－１６
TEL: 0985-51-7714
HP: http://www.1203.net/"
135,"不動産ａｎｔ株式会社
代表者: 大坪　雄市","〒880-0951
宮崎市大塚町天神後2669-4児玉アパート107号
TEL: 0985-65-8826"
136,"株式会社　不動産ネットワーク
代表者: 河野　文宏","〒882-0816
延岡市桜小路３４９－１９
TEL: 0982-22-8577"
137,"古谷不動産
代表者: 古谷　源治","〒880-0121
宮崎市大字島之内７３３６－３
TEL: 0985-39-1991"
138,"有限会社　プラン・ビュー
代表者: 平原　逸男","〒880-0823
宮崎市北権現町223番地6
TEL: 0985-27-1266
Mail: hi1949@abeam.ocn.ne.jp"
139,"株式会社　Ｂｅａｒ
代表者: 隈元　俊博","〒889-1914
北諸県郡三股町大字蓼池５６１０番地１
TEL: 0986-52-7397"
140,"株式会社　豊栄産業
代表者: 松山　強志","〒880-0022
宮崎市大橋２丁目２１５
TEL: 0985-26-5464"
141,"有限会社ほてい
代表者: 河野　仁延","〒889-1301
児湯郡川南町大字川南13712-26
TEL: 0983-27-0500
Mail: machinaka-f@outlook.jp"
142,"本郷不動産
代表者: 蛯原　良一","〒880-0923
宮崎市希望ケ丘２丁目２１－４
TEL: 0985-56-7594"
143,"株式会社　ボンズ・ジャパン
代表者: 金澤　淳","〒880-0805
宮崎市橘通東３丁目6-19ＥＳＴ２ビル6階
TEL: 0985-65-8300"
144,"株式会社Ｍａｐ．Ｎ
代表者: 中島　大治","〒880-2112
宮崎市大字小松3261日髙第一コーポ101号室
TEL: 0985-77-6570"
145,"有限会社　前原不動産
代表者: 前原　節子","〒889-2152
宮崎市学園木花台北２丁目7-1
TEL: 0985-58-0556"
146,"街中不動産
代表者: 松下　太郎","〒880-0006
宮崎市千草町７番地１４号ミッキーハウスビルⅡ102
TEL: 0985-33-9233"
147,"有限会社　松清産業
代表者: 松清　博男","〒880-0044
宮崎市大字瓜生野3756-3
TEL: 0985-41-0765"
148,"まるせい不動産
代表者: 松本　一徳","〒880-0041
宮崎市池内町榎迫504-9電設アパート3-2-1号室
TEL: 0985-41-9987"
149,"株式会社　丸山コーポレーション
代表者: 丸山　竜二","〒880-0856
宮崎市日ノ出町142-3タイコービル1階
TEL: 0985-23-3537"
150,"有限会社　丸和
代表者: 房野　孝栄","〒889-1802
都城市山之口町花木１９０－１
TEL: 0986-57-2348"
151,"有限会社　みき
代表者: 甲斐　靖丈","〒882-0802
延岡市野地町２丁目３６０４番地1
TEL: 0982-34-9621"
152,"三倉物産　株式会社
代表者: 峠　寛治","〒880-0813
宮崎市丸島町１－２４
TEL: 0985-26-2421"
153,"三井住宅
代表者: 鳥越　忍","〒882-0051
延岡市富美山町８３－４５８
TEL: 0982-35-0376"
154,"株式会社光喜不動産
代表者: 野﨑　重光","〒880-0021
宮崎市清水１丁目10-35Nコーポ1階
TEL: 0985-55-0867"
155,"三藏産業　株式会社
代表者: 井野　元裕","〒880-0034
宮崎市矢の先町３番
TEL: 0985-25-1788
HP: http://www.mitukura.co.jp
Mail: info@mitukura.co.jp"
156,"株式会社　三友
代表者: 石田　亘","〒880-0022
宮崎市大橋２丁目89
TEL: 0985-28-1120"
157,"南九州医療経済研究所
代表者: 宮永　寛","〒889-1912
北諸県郡三股町大字宮村1766-9
TEL: 0986-77-5491"
158,"蓑原不動産
代表者: 蓑原　行満","〒885-0093
都城市志比田町4612番地8
TEL: 0986-26-1689"
159,"都城ロイヤルハウジング
代表者: 抜迫　正春","〒885-0042
都城市上長飯町５４番４　カントリ－ハイツ１Ｆ
TEL: 0986-25-6958"
160,"宮古不動産
代表者: 河野　尚弥","〒880-0036
宮崎市花ケ島町三反田705-6
TEL: 0985-41-5244"
161,"宮崎コウヨウ不動産
代表者: 樋之口　保","〒885-0055
都城市早鈴町１５９３
TEL: 0986-26-1354"
162,"宮崎住宅建設工業株式会社
代表者: 川﨑　由美子","〒880-0923
宮崎市希望ケ丘１丁目37-24宮住ビル２階
TEL: 0985-56-8511"
163,"宮崎西部不動産
代表者: 飯干　光二","〒880-2112
宮崎市大字小松１７６３－３６
TEL: 0985-71-1548
HP: http://miyazaki-western.com/
Mail: miyazaki.western@gmail.com"
164,"ＭＩＲＫＡクリエイション
代表者: 望月　美香","〒880-2221
宮崎市高岡町内山3055-4別棟1東側
TEL: 0985-65-5862
Mail: ｍ-mochizuki@mirka-c.com"
165,"明和地建
代表者: 工藤　平寿郎","〒882-0856
延岡市出北３丁目１９番２６号
TEL: 0982-32-1919
Mail: suisen@arion.ocn.ne.jp"
166,"株式会社山田屋不動産
代表者: 山田　将大","〒882-0036
延岡市桜園町149番地1
TEL: 0982-20-5501"
167,"大和株式会社
代表者: 黒木　徹","〒880-2112
宮崎市大字小松968
TEL: 0985-69-6177"
168,"有限会社　やまと住宅
代表者: 柳迫　勇記","〒885-0052
都城市東町１２街区１３号
TEL: 0986-24-0488
Mail: info@8010j.net"
169,"有限会社大和屋ホーム
代表者: 佐藤　美智雄","〒883-0021
日向市大字財光寺1115
TEL: 0982-95-0330"
170,"株式会社　山春工務店
代表者: 長友　春雄","〒880-0123
宮崎市大字芳士８５１
TEL: 0985-39-6467"
171,"弥生ホーム
代表者: 隈元　ヤヨイ","〒880-0913
宮崎市恒久３丁目30-25第２弥生コーポ202
TEL: 0985-51-8894"
172,"株式会社　友愛
代表者: 吉田　尚弘","〒880-0211
宮崎市佐土原町下田島20038-2
TEL: 0985-72-1025
HP: http://www.m-you-i.net/
Mail: info@m-you-i.net"
173,"株式会社洋香園
代表者: 小村　亘","〒889-2301
宮崎市大字内海7677北
TEL: 0985-67-0068"
174,"株式会社　ヨシカワ
代表者: 吉川　健","〒880-0123
宮崎市大字芳士898-2東側
TEL: 0985-82-9714"
175,"吉村不動産
代表者: 日髙　義昭","〒880-0841
宮崎市吉村町曽師前甲３１５７番地４
TEL: 0985-25-0460"
176,"ライズスペース
代表者: 村中　悟","〒880-0867
宮崎市瀬頭２丁目11-52F
TEL: 0985-77-8010
HP: https://rise-space.jp
Mail: rise-space@snow.ocn.ne.jp"
177,"有限会社　ライフ・プランニング
代表者: 鮫島　太","〒880-0056
宮崎市神宮東３丁目５番地３３１階西側
TEL: 0985-23-9213"
178,"株式会社　リーディングホーム
代表者: 福井　寛","〒880-0006
宮崎市千草町7-12階西側
TEL: 0985-71-0990"
179,"株式会社　ＬＩＥＢＥ
代表者: 安藤　新","〒880-0056
宮崎市神宮東３丁目２番３２号緒方ビル1-1
TEL: 0985-69-3277"
180,"株式会社　Ｒｅ－Ｌａｂ
代表者: 柴田　正俊","〒880-0806
宮崎市広島２丁目３－５セイザンハイツ広島１Ｆ
TEL: 0985-77-5890
HP: https://www.re-lab.jp/
Mail: heyalab@re-lab.jp"
181,"リーラボ不動産株式会社
代表者: 大野　建太","〒880-0924
宮崎市大字郡司分甲245-1南側
TEL: 0985-56-9393"
182,"リブライフサポート　株式会社
代表者: 福重　伊織","〒880-0916
宮崎市大字恒久９５６番地1
TEL: 0985-50-4137"
183,"株式会社ルーマー
代表者: 谷名　祐","〒880-0027
宮崎市西池町1-10Vivo N 303号
TEL: 0985-69-1665"
184,"有限会社　六興
代表者: 黒木　泰明","〒889-0616
東臼杵郡門川町南町４丁目１３番地
TEL: 0982-63-6186"
185,"ロイヤルカーサ　株式会社
代表者: 橋口　二郎","〒885-0042
都城市上長飯町54-4カントリーハイツ102
TEL: 0986-24-3600"
