,name,details
66,"サンクリーク　合同会社
代表者: 三浦　健","〒646-0004
田辺市下万呂４－２メゾンサングレース２０３号
TEL: 0739-34-3005"
67,"三幸ハウス
代表者: 松久保　好文","〒648-0016
橋本市隅田町下兵庫１３８－２
TEL: 0736-34-2403"
68,"株式会社　シーグラン
代表者: 髙井　眞次","〒641-0036
和歌山市西浜１６６０－３３
TEL: 073-494-8688"
69,"有限会社　柴山建設
代表者: 柴山　卓之","〒640-8323
和歌山市太田１２０－１
TEL: 073-419-3250"
70,"有限会社　スコープ宮本
代表者: 宮本　佳史","〒640-8482
和歌山市六十谷７４８
TEL: 073-462-3738"
71,"株式会社　スターシオン
代表者: 久木　勝八","〒640-8301
和歌山市岩橋６５５－４２
TEL: 073-471-2633"
72,"周藤建築設計
代表者: 周藤　一紀","〒641-0022
和歌山市和歌浦南３丁目５－６
TEL: 073-460-1917"
73,"セイユー建設　株式会社
代表者: 熊代　伸行","〒649-2201
西牟婁郡白浜町堅田２３９９－１６３
TEL: 0739-43-5050"
74,"有限会社　千石不動産
代表者: 坂本　俊一","〒640-8304
和歌山市松島５１２－７
TEL: 073-474-5756"
75,"千壽興産　株式会社
代表者: 加賀　博","〒640-8323
和歌山市太田２丁目１０番１２－４０５号
TEL: 073-471-2763"
76,"太陽住宅　株式会社
代表者: 土屋　一博","〒640-8481
和歌山市直川６０８番地３
TEL: 073-462-3521
HP: http://www.club-t/
Mail: taiyou.sky@club-t.net"
77,"タウンライフ
代表者: 川端　美千代","〒640-8343
和歌山市吉田８６７　紀和ビル１Ｆ
TEL: 073-421-6851"
78,"株式会社　ＴＡＫＵＴＯ　ＩＮＶＥＳＴＭＥＮＴ
和歌山串本オフィス
代表者: 衣笠　賢二","〒649-3503
東牟婁郡串本町串本２４２９
TEL: 0735-65-2277"
79,"株式会社　武藤
代表者: 武内　久典","〒643-0032
有田郡有田川町大字天満８６－１
TEL: 0737-52-8620"
80,"タナカコーポレーション
代表者: 田中　正紹","〒646-0216
田辺市下三栖１４７５－１７９
TEL: 0739-26-1987"
81,"ＴＡＮＤＡＩホームサービス
代表者: 丹臺　耕平","〒640-8483
和歌山市園部８６６－５HKビル２階
TEL: 073-481-1283"
82,"大末サービス　株式会社
紀南事業所
代表者: 鈴木　正明","〒649-2201
西牟婁郡白浜町堅田２３９９－４４７
TEL: 0739-42-3420"
83,"大地エステート　株式会社
代表者: 小林　眞男","〒640-8352
和歌山市万町７番地　サピリア石倉１階
TEL: 073-424-2458"
84,"有限会社　ダイワホーム
代表者: 山元　美加子","〒640-8482
和歌山市六十谷字北加納田３１１番地の１８
TEL: 0734-61-1188"
85,"株式会社　ツカサ
代表者: 土岐　政晃","〒649-6234
岩出市高瀬７４－１　ダイコ－ビル
TEL: 0736-62-9533"
86,"ＴＯＴＡＬ　ＰＬＡＮＮＩＮＧ　ＳＴＡＲＳ
代表者: 星谷　吉宣","〒640-8412
和歌山市狐島６００－１　シマハイツ１Ｆ
TEL: 073-456-0023"
87,"東建コーポレーション　株式会社
ＨＭ和歌山駅前店
代表者: 左右田　稔","〒640-8331
和歌山市美園町４丁目６９　　　　　グランセオ美園Ⅱ１Ｆ
TEL: 073-421-3900"
88,"東建コーポレーション　株式会社
ホームメイト田辺店
代表者: 左右田　稔","〒646-0026
田辺市宝来町１４－２６
TEL: 0739-81-0030"
89,"東建コーポレーション　株式会社
和歌山店
代表者: 左右田　稔","〒640-8403
和歌山市北島４１７－４リッチ＆フォースＫＩＴＡＪＩＭＡ
TEL: 073-480-5500"
90,"株式会社　トリート
代表者: 中本　吉保","〒649-5314
東牟婁郡那智勝浦町大字浜ノ宮８６２－２２
TEL: 0735-52-0006"
91,"株式会社　ドリームコーポレーション
代表者: 吉田　起代子","〒640-8035
和歌山市万町２５　フユ－チヤ－本町
TEL: 073-426-8881"
92,"有限会社　ＮＡＯ企画
代表者: 小池　直哉","〒649-6213
岩出市西国分４７６－４
TEL: 0736-69-5514"
93,"中家工務店　株式会社
代表者: 中家　幸一","〒649-1325
日高郡日高川町大字中津川６５４
TEL: 0738-52-0709"
94,"有限会社　長岡開発
代表者: 長岡　史郎","〒649-6203
岩出市桜台１３６番地７５長岡ビル２０１
TEL: 0736-63-0635"
95,"株式会社　なにわ工務店
和歌山支店
代表者: 岩﨑　良信","〒640-8331
和歌山市美園町４丁目６９－８林ビル４階
TEL: 073-435-5567"
96,"なみ不動産
代表者: 古藤　浪","〒649-5312
東牟婁郡那智勝浦町大字宇久井８５－８
TEL: 0735-54-0121"
97,"株式会社　西村組
代表者: 西村　和能","〒640-8033
和歌山市本町９丁目１０
TEL: 073-431-6121"
98,"有限会社　日栄住建
代表者: 中岡　利平","〒644-0011
御坊市湯川町財部６５１－３
TEL: 0738-23-2709"
99,"株式会社　ＮＥＸＴ　ＲＥＮＯＶＡＴＩＯＮ
代表者: 出口　哲郎","〒649-6234
岩出市高瀬８４－２岩出Ｎ・Ｄビル４０１号室
TEL: 0736-60-4734"
100,"農人企画
代表者: 坂本　登","〒649-2211
西牟婁郡白浜町２７８７－２
TEL: 0739-42-4021"
101,"株式会社　埜々下
代表者: 埜々下　泰正","〒645-0012
日高郡みなべ町山内１７１８－５紀州みなべ館Ａ
TEL: 0739-20-5148"
102,"ハウジングマート　株式会社
代表者: 石田　小末江","〒648-0072
橋本市東家１丁目1-4秋山ビル１Ｆ
TEL: 0736-26-7077"
103,"ハウスメディア
代表者: 小畑　年秀","〒649-6235
岩出市西野148-1ミムラビル１階
TEL: 0736-63-3115"
104,"株式会社　バンビシステム
代表者: 岡崎　幹夫","〒648-0072
橋本市東家５丁目９番１６号
TEL: 0736-20-2403"
105,"パワーハウス株式会社
代表者: 宮田　善崇","〒640-8319
和歌山市手平１丁目１０－９
TEL: 073-432-8738"
106,"ＨｕｍａｎＨｏｍｅ
代表者: 瀬戸　伸幸","〒641-0003
和歌山市坂田７５９－１１
TEL: 073-473-7791"
107,"東住建
代表者: 東　京市","〒640-8318
和歌山市南出島３５－９
TEL: 0734-71-0198"
108,"日高不動産
代表者: 谷口　重多","〒646-0027
田辺市朝日ヶ丘１３－１　センタ－ビル１Ｆ
TEL: 0739-26-1015"
109,"和歌山不動産　株式会社
代表者: 引網　真生","〒640-8152
和歌山市十番丁９１十番町センタービル６Ｆ－Ａ
TEL: 073-488-8913"
110,"株式会社　フジシマ不動産
代表者: 藤林　正樹","〒640-8112
和歌山市南材木丁２丁目１０
TEL: 073-499-8000
HP: http://wakayama-hudousan.com/
Mail: fudousan@fuji-shima.com"
111,"フジリアルエステート
代表者: 藤川　久寿","〒649-6213
岩出市西国分１１７
TEL: 0736-60-1545"
112,"不動産管理「柚瀬」
代表者: 中谷　佳代子","〒642-0001
海南市船尾３６７－６
TEL: 080-2513-9170"
113,"Ｆｒｏｏｔｓ　Ｈｏｕｓｅ　株式会社
代表者: 松本　由樹","〒640-8451
和歌山市中６００－２０
TEL: 073-460-9330"
114,"株式会社　プロシード
代表者: 南　かほり","〒649-6273
和歌山市東田中４７－１
TEL: 073-499-6177"
115,"株式会社　プロスパーアイ
代表者: 伊庭　千恵子","〒649-6231
岩出市川尻２７５－３
TEL: 0736-61-7350"
116,"株式会社　ベストインテリア
代表者: 井上正次","〒649-7205
橋本市高野口町名倉1368番地1
TEL: 0736-43-0311"
117,"ホームエージェント
代表者: 藤森　弘之","〒640-8435
和歌山市古屋５－１５
TEL: 073-451-7802"
118,"株式会社ホームメディエーション
代表者: 松尾　則幸","〒649-6414
紀の川市打田１３３６番地1
TEL: 0736-77-7650
HP: https://www.home-mediation.jp
Mail: home-mediation@orange.ocn.ne.jp"
119,"有限会社　ホームワン
代表者: 山田　智之","〒641-0012
和歌山市紀三井寺５３９－１６
TEL: 073-448-5750"
120,"株式会社　北陽
代表者: 北山　和江","〒640-8315
和歌山市津秦167-7プチマンション津秦２Ｃ
TEL: 073-473-2874"
121,"ＭＹ不動産　株式会社
代表者: 室谷　好寛","〒649-6256
岩出市金池４２３－１
TEL: 0736-71-0344"
122,"株式会社　マトバックス
代表者: 的場　智博","〒649-6256
岩出市金池４１３番地の１
TEL: 0736-79-4200"
123,"丸石ホーム　株式会社
代表者: 石田　綾子","〒648-0072
橋本市東家５丁目４－１－１０１
TEL: 0736-34-2560"
124,"ミスギ不動産
代表者: 杉谷　博史","〒640-8331
和歌山市美園町２丁目１０　ラブリ－ビルけやき３階
TEL: 073-402-5188"
125,"株式会社　みずも
代表者: 松尾　彰英","〒649-7203
橋本市高野口町名古曽４９７－８
TEL: 0736-42-5032"
126,"有限会社　溝口建設
代表者: 溝口　幸一","〒646-2321
西牟婁郡白浜町保呂１０７－１
TEL: 0739-45-0326"
127,"株式会社　ＭＵＳＵＢＩプランニング
代表者: 大浦　政則","〒649-6332
和歌山市宇田森２９６－１
TEL: 073-461-2988"
128,"株式会社　明建ハウス
代表者: 川口　拓郎","〒643-0031
有田郡有田川町大字野田５１１－２
TEL: 0737-23-7789"
129,"株式会社　明建ハウス
和歌山支店
代表者: 川口　拓郎","〒640-8324
和歌山市吹屋町４丁目１８－２
TEL: 073-499-5167"
130,"めら不動産コンサルタントオフィス
代表者: 女良　勝幸","〒640-0405
紀の川市貴志川町岸宮１２７５－４５
TEL: 0736-64-3884"
131,"株式会社　Ｍｏｏｇｌｅ
代表者: 森本　陵","〒640-8412
和歌山市狐島４０１－６ソレイユ１番館１０１
TEL: 073-480-5060"
132,"やまだ
代表者: 山田　卓也","〒649-1342
御坊市藤田町吉田３８１－５
TEL: 0738-22-2119"
133,"ゆう不動産　株式会社
代表者: 松村　政幸","〒649-6245
岩出市中島８１３－１グリーンプラザ中島Ⅱ　２階G
TEL: 0736-79-4700"
134,"株式会社　湯崎館
代表者: 森　信仁","〒649-2211
西牟婁郡白浜町１８７１
TEL: 0739-42-3019"
135,"有限会社　世市開発
代表者: 小林　隆司","〒640-0411
紀の川市貴志川町前田３３５
TEL: 0736-64-3456"
136,"株式会社　ライフプランニング
代表者: 中川　佳紀","〒649-6248
岩出市中黒５５８番地１
TEL: 0736-69-5588"
137,"株式会社　ＬＡＮＤＯＯＲ
代表者: 嘉村　圭太郎","〒649-6224
岩出市山崎２２９番地２（１Ｆ）愛夢ビル
TEL: 0736-63-2050"
138,"良和興産　株式会社
代表者: 髙橋　良精","〒640-8028
和歌山市匠町２５番地ポポロビル２階
TEL: 073-424-0301"
139,"有限会社　リバティ
代表者: 林　佑美","〒640-8401
和歌山市福島４１８番地１１
TEL: 073-480-0033"
140,"株式会社　リバティハウス
代表者: 東　作司","〒649-6313
和歌山市楠本２３７－１
TEL: 073-462-2065"
141,"株式会社　Ｌｉｖｉｎｇーｉｎ
代表者: 畑中　克哉","〒640-8341
和歌山市黒田８７－１３河南産業ビル　２階
TEL: 073-473-6640"
142,"ルート開発　株式会社
代表者: 藤岡　芳治","〒640-8327
和歌山市橋向丁３２番地
TEL: 073-488-7238"
143,"ルームイントロデュース　株式会社
代表者: 佐倉　誠一","〒649-7202
橋本市高野口町伏原２５１－１
TEL: 0736-42-0021"
144,"レンタルライフ　株式会社
代表者: 中川　英文","〒649-6233
岩出市備前４６－１
TEL: 0736-63-2288"
145,"レンタルライフ　株式会社
中黒店
代表者: 中川　英文","〒649-6248
岩出市中黒５５８番地１
TEL: 0736-63-2240"
146,"レンタルライフ　株式会社
六十谷店
代表者: 中川　英文","〒640-8482
和歌山市六十谷８６－３　リバ－サイドビル
TEL: 0734-62-4045"
147,"ロックホーム株式会社
代表者: 岩井　靖樹","〒640-8413
和歌山市島橋東ノ丁１－４７
TEL: 073-488-6501
HP: http://rockhome.raindrop.jp/
Mail: rock-home@soleil.ocn.ne.jp"
148,"株式会社　ワモール
代表者: 干川　禮子","〒641-0015
和歌山市布引７１３－８
TEL: 073-445-6637"
