,name,details
21,"株式会社　ＲＥセレクション
住みかえＳＨＯＰ　緑店
代表者: 福田　裕史","〒458-0041
名古屋市緑区鳴子町３丁目４９－２３ナルコス２階
TEL: 052-848-7735"
22,"株式会社　ＲＥトレーディング
代表者: 山村　秀炯","〒460-0007
名古屋市中区新栄２丁目４－５東和パークビル西館９０１号
TEL: 052-228-4355
HP: https://www.keiai-meito.com/
Mail: info@keiai-meito.com"
23,"株式会社　アールエステート
代表者: 吉田　純子","〒448-0812
刈谷市高須町啻山２０－１
TEL: 0566-91-5672
Mail: sakura5672rst@yahoo.co.jp"
24,"株式会社　アールクレスト
代表者: 根岸　祐輔","〒461-0005
名古屋市東区東桜１丁目１０－３６第４４オーシャンビル２階
TEL: 052-951-0231"
25,"アール・ティー開発　株式会社
代表者: 川村　勝洋","〒460-0008
名古屋市中区栄２丁目６－１RT白川ビル５階
TEL: 052-310-0793"
26,"Ｒ．Ｄ．　株式会社
代表者: 服部　篤典","〒460-0012
名古屋市中区千代田４丁目１１－８鶴舞アネックス２０６号
TEL: 052-212-8592"
27,"株式会社　アールワンエステート
代表者: 曽我部　徴","〒464-0075
名古屋市千種区内山３丁目１０－２１ＮＲ今池３階
TEL: 052-753-7501"
28,"ＡＩＫＫＡホームズ　株式会社
代表者: 金森　諒","〒460-0002
名古屋市中区丸の内２丁目１８－２０ＤK丸の内ビル２階２０６号
TEL: 052-211-7195"
29,"相愛開発　株式会社
代表者: 岩月　幸十","〒473-0908
豊田市宝町庚申塚５５－６
TEL: 0565-24-5968"
30,"株式会社　アイエスエス
代表者: 位田　篤彦","〒465-0053
名古屋市名東区極楽４丁目３１５番地
TEL: 052-701-7618
HP: https://iss-aichi.com/
Mail: info@iss-aichi.com"
31,"株式会社　アイエムホーム
代表者: 磯村　壮宏","〒465-0064
名古屋市名東区大針２丁目１２１
TEL: 052-734-9811"
32,"株式会社　ａｉｏｎ不動産
代表者: 佐藤　拓也","〒487-0023
春日井市不二ガ丘２丁目２０－１
TEL: 0568-27-6223"
33,"アイカ産業　株式会社
代表者: 相崎　孝幸","〒486-0916
春日井市八光町４丁目９１－１
TEL: 0568-33-3933
HP: https://www.aikasangyo.jp"
34,"有限会社　愛協
代表者: 寺島　鋼司","〒458-0005
名古屋市緑区鳴丘２丁目１４０８
TEL: 052-877-5240"
35,"株式会社　愛協
代表者: 山下　一雄","〒462-0017
名古屋市北区落合町１６８番地愛協ビル６階・７階
TEL: 052-902-3501"
36,"愛岐設備工業　株式会社
代表者: 鈴木　祐司","〒462-0843
名古屋市北区田幡２丁目８－５
TEL: 052-325-3425"
37,"愛岐土地　株式会社
代表者: 尾関　武平","〒452-0843
名古屋市西区平中町２７７番地
TEL: 052-908-6890"
38,"有限会社　アイケー企画
代表者: 木下　育也","〒462-0833
名古屋市北区水切町５丁目６１
TEL: 052-854-6208"
39,"有限会社　愛興
代表者: 石井　多真紀","〒462-0018
名古屋市北区玄馬町２１５
TEL: 052-902-9000"
40,"愛昇産業　株式会社
代表者: 平山　健睦","〒460-0022
名古屋市中区金山１丁目１５－１４ト－カン金山ビル８０１号
TEL: 052-332-2220"
41,"株式会社　愛住宅
代表者: 中島　靖晃","〒496-0047
津島市西柳原町２丁目７－２
TEL: 0567-31-8109
Mail: aiai@jyuutaku.ptu.jp"
42,"有限会社　アイズ
代表者: 伊藤　誠","〒462-0051
名古屋市北区中切町１丁目６９
TEL: 052-917-5711
HP: https://www.izhome.jp/
Mail: info@iznet.co.jp"
43,"株式会社　アイズ
代表者: 福本　真衣","〒494-0012
一宮市明地字山中３４番地
TEL: 0586-69-7890"
44,"アイセー不動産
代表者: 加藤　大使","〒479-0836
常滑市栄町２丁目４７１階
TEL: 0569-47-5995"
45,"愛静東海　株式会社
代表者: 町　信雄","〒440-0034
豊橋市豊岡町１７８－１
TEL: 0532-63-3211"
46,"株式会社　アイセイトラスト
代表者: 金岡　啓善","〒462-0064
名古屋市北区大我麻町２５９－２アイセイビル２階
TEL: 052-901-8019
Mail: aisei-trust11@mocha.ocn.ne.jp"
47,"有限会社　アイチオートサービス
代表者: 野田　隆幸","〒454-0048
名古屋市中川区元中野町４丁目９３
TEL: 052-369-2369"
48,"株式会社　愛知建設
代表者: 豊藏　恵美","〒470-0207
みよし市福谷町竹ヶ花９－１ミツバヤシ店舗１階Ａ号室
TEL: 0527-47-5112"
49,"あいち地所　株式会社
代表者: 日内地　隆太","〒461-0004
名古屋市東区葵２丁目８－２０ハウスＭ１階
TEL: 052-908-0821"
50,"愛知ダイワ　株式会社
代表者: 木下　貴裕","〒460-0012
名古屋市中区千代田５丁目１－１５江崎ビル２階
TEL: 052-249-5616
HP: http://aichidaiwa.eek.jp/
Mail: aichidaiwa@gmail.com"
51,"株式会社　あいち不動産＆相続
代表者: 今井　裕司","〒448-0027
刈谷市相生町２丁目２９－２Ｋ－ｆｒｏｎｔビル３階
TEL: 0566-62-6022
HP: https://aichi-souzoku.com/
Mail: a.shiho40@gmail.com"
52,"株式会社　アイテック
代表者: 鵜飼　勇雄","〒463-0056
名古屋市守山区新城１３－２０中新田ビル１０１号
TEL: 052-758-6501"
53,"株式会社　アイバトレード
代表者: 長崎　逸貴","〒460-0003
名古屋市中区錦３丁目２－３２錦アクシスビル５Ａ
TEL: 052-265-5413"
54,"有限会社　アイプランニング
代表者: 柴田　高","〒460-0003
名古屋市中区錦３丁目５－３０三晃錦ビル６階
TEL: 052-766-6371"
55,"有限会社　愛豊ライフ
代表者: 濵島　隆","〒470-1151
豊明市前後町善江１６５４－６
TEL: 0562-97-2882"
56,"アイメン土地　株式会社
代表者: 高木　清次","〒486-0953
春日井市御幸町３丁目１－３４１階
TEL: 0568-33-8093"
57,"アイユー　株式会社
代表者: 谷口　隆紀","〒471-0834
豊田市寿町３丁目５０－７２階
TEL: 0565-50-8760"
58,"アイユウホーム
代表者: 大友　勇","〒470-2361
知多郡武豊町字多賀５丁目２７
TEL: 0569-72-2810"
59,"株式会社　アイラス
代表者: 鈴木　孝明","〒444-0702
西尾市寺部町田中６７－１
TEL: 0563-62-3379"
60,"株式会社　ａｉｌａｎａ
代表者: 坂　昭宏","〒496-8001
愛西市勝幡町大縄場２７９６－４
TEL: 0567-24-2248"
61,"株式会社　アイ．ランド
代表者: 上石　猛","〒473-0907
豊田市竜神町新生１５６番地
TEL: 0565-42-5688"
62,"株式会社　アイレックス
代表者: 小林　慎治","〒460-0011
名古屋市中区大須４丁目１３－４６ウイストリアビル６階
TEL: 052-259-2722"
63,"株式会社　葵企画
代表者: 谷口　伸吾","〒485-0071
小牧市弥生町８７番地
TEL: 0568-76-7365"
64,"株式会社　葵クリエイト
代表者: 高木　雅美","〒486-0968
春日井市味美町３丁目１０３－２
TEL: 0568-32-5115"
65,"あおい建設　株式会社
代表者: 森　明","〒471-0037
豊田市三軒町６丁目９－２
TEL: 0565-37-1268"
66,"アオイ土地　株式会社
代表者: 伊藤　真規","〒492-8328
稲沢市西島１丁目１１９２階
TEL: 0587-81-3855
HP: https://aoitochi.co.jp/"
67,"株式会社　アオキ建築
代表者: 青木　隆明","〒455-0066
名古屋市港区寛政町５丁目９
TEL: 052-382-4548"
68,"株式会社　秋田建設
代表者: 秋田　辰夫","〒462-0032
名古屋市北区辻町１丁目６２－３
TEL: 052-913-5914"
69,"株式会社　アキタプランニングオフィス
代表者: 秋田　憲二","〒454-0807
名古屋市中川区愛知町２４－１０
TEL: 052-353-2044"
70,"あき不動産管理　株式会社
代表者: 柴田　章貴","〒486-0912
春日井市高山町２丁目１４－１３１階
TEL: 0568-50-2608
HP: https://aki-realty.co.jp"
71,"有限会社　アクアネット
代表者: 山田　勝次","〒460-0022
名古屋市中区金山１丁目１６－１１グランド金山ビル２階
TEL: 052-339-3900"
72,"有限会社　アクアネット
ホームメイトＦＣ名古屋東口駅前店
代表者: 山田　勝次","〒450-0002
名古屋市中村区名駅２丁目４５－１０川島ビル６Ａ
TEL: 052-569-3966"
73,"有限会社　アクアネット
栄駅前店
代表者: 山田　勝次","〒460-0003
名古屋市中区錦３丁目１４－１４高坂ビル４Ａ
TEL: 052-955-3933"
74,"有限会社　アクアホーム
代表者: 尾崎　正浩","〒456-0053
名古屋市熱田区一番２丁目８－２
TEL: 052-665-2365"
75,"株式会社　アクアホームズ
代表者: 保井　卓也","〒486-0844
春日井市鳥居松町４丁目１７７友和ビル３Ａ
TEL: 0568-29-4980"
76,"株式会社　あくしゅ
代表者: 宇佐見　淳","〒452-0824
名古屋市西区こも原町３３番地
TEL: 052-325-7182"
77,"有限会社　Ａｃｔ　ｐｌｕｓ　ＨＩ
代表者: 伊藤　文明","〒450-0002
名古屋市中村区名駅４丁目２６－８知加羅ビル９階
TEL: 052-485-7811"
78,"アクリード　株式会社
代表者: 吉川　英一","〒468-0034
名古屋市天白区久方１丁目１２１
TEL: 052-808-8381"
79,"有限会社　アクル
代表者: 青木　隆徳","〒456-0053
名古屋市熱田区一番２丁目８－２
TEL: 052-653-8055"
80,"株式会社　アクロスソリューション
名古屋営業所
代表者: 作山　明彦","〒460-0002
名古屋市中区丸の内２丁目１８－１４ランドスクエア丸の内９階
TEL: 052-228-6331"
81,"株式会社　あけぼのリース産業
代表者: 佐藤　広美","〒466-0064
名古屋市昭和区鶴舞１丁目２－５０
TEL: 052-734-9999"
82,"上長不動産
代表者: 日比　修治","〒443-0021
蒲郡市三谷町伊与戸１６－３
TEL: 0533-68-6644"
83,"株式会社　アコードハウジング
代表者: 瀬野尾　忠司","〒440-0858
豊橋市つつじが丘１丁目５－５ライオンズマンション向山６０２号
TEL: 0532-74-1551"
84,"アサーティエンス　株式会社
代表者: 髙橋　尚志","〒461-0004
名古屋市東区葵１丁目２５－１ニッシンビル１００６号
TEL: 052-938-5987"
85,"有限会社　アサキ
代表者: 金森　成煥","〒460-0007
名古屋市中区新栄２丁目１５－２０
TEL: 052-242-0181
Mail: kim1123@wondernet.ne.jp"
86,"浅田不動産
代表者: 浅田　修一","〒469-8015
愛西市草平町江ノ田１２５－３１階
TEL: 0567-26-0057"
87,"株式会社　旭衛生社
代表者: 加藤　邦子","〒488-0821
尾張旭市長坂町南山2846番地-28
TEL: 0561-53-1400
Mail: meitou-g.fudousan@gctv.ne.jp"
88,"旭コンステック　株式会社
代表者: 笠井　滋夫","〒490-1213
あま市乙之子八反田１２番地
TEL: 052-445-4130"
89,"有限会社　あさひ不動産
代表者: 宮﨑　誠明","〒460-0007
名古屋市中区新栄１丁目６－２マルセンビル１階
TEL: 052-252-2222"
90,"有限会社　アシスト
代表者: 澤　幾子","〒475-0848
半田市成岩本町１丁目１９
TEL: 0569-25-2838"
91,"株式会社　アシスト
代表者: 柴田　雅好","〒475-0021
半田市州の崎町２－１５５
TEL: 0569-47-9255"
92,"アジャンスイモビリエール　株式会社
代表者: 伊藤　健一","〒483-8212
江南市古知野町瑞穂７１ピアコスモ天神１０２号
TEL: 0587-55-7550
HP: http://www.homemate-fc-konan.com/
Mail: homematefckounan@circus.ocn.ne.jp"
93,"あすか建設　株式会社
代表者: 玉中　双葉山","〒468-0015
名古屋市天白区原１丁目１５０１－１
TEL: 052-804-2121
HP: https://www.asuka-gp.co.jp/
Mail: info@asuka-gp.jp"
94,"株式会社　アスカコーポレーション
代表者: 鬼頭　彰","〒461-0002
名古屋市東区代官町３２－８
TEL: 052-930-5808"
95,"有限会社　あすか住建
代表者: 林　敏明","〒458-0918
名古屋市緑区南陵６０３
TEL: 052-621-7171
HP: http://j-asuka.jp/
Mail: asuka-juuken@mist.ocn.ne.jp"
96,"アスナル不動産
代表者: 横井　秀明","〒461-0011
名古屋市東区白壁２丁目２７－１７
TEL: 052-265-9185"
97,"アスナル不動産
アスナル賃貸
代表者: 横井　秀明","〒461-0004
名古屋市東区葵３丁目２３－１１シルバービル２階
TEL: 052-325-4440"
98,"有限会社　アズアイチ土地建物
代表者: 伊藤　正人","〒489-0934
瀬戸市菱野町１９９－１
TEL: 0561-89-5232"
99,"株式会社　アズクリエイト
代表者: 木村　昭郎","〒464-0851
名古屋市千種区今池南２９－１０川島第２ビル　２０７号
TEL: 052-734-8151"
100,"株式会社　アズ・スタット
名古屋支店
代表者: 長田　昌也","〒460-0008
名古屋市中区栄２丁目２－２３アーク白川公園ビルディング本館４０３号
TEL: 052-201-1146"
101,"アズパートナーズ　株式会社
代表者: 浅井　裕之","〒468-0011
名古屋市天白区平針２丁目１１１１Ａ２ビル２０２・２０４号
TEL: 052-807-7610"
102,"株式会社　アセットベース
代表者: 日比野　孝紀","〒465-0018
名古屋市名東区八前２丁目１１８
TEL: 052-737-5151"
103,"株式会社　Ａｓｓｅｔ　Ｌａｂ
代表者: 油布　賢一","〒460-0011
名古屋市中区大須３丁目２３－２３
TEL: 052-261-5501"
104,"アゼット　株式会社
代表者: 浅野　功嗣","〒460-0003
名古屋市中区錦２丁目１９－１１アゼット長者町ビル２階
TEL: 052-219-8500"
105,"株式会社　アゼスト
代表者: 岸田　圭史","〒464-0850
名古屋市千種区今池５丁目２－６今池センタービル４ＦＡ－２
TEL: 052-745-3177"
106,"株式会社　新
名古屋営業所
代表者: 新　健一","〒460-0002
名古屋市中区丸の内２丁目１６－４チサンマンション丸の内第６　４０３号
TEL: 052-228-6731"
107,"株式会社　アトワンス
代表者: 田中　健太郎","〒460-0017
名古屋市中区松原１丁目１－１０グリシーヌ栄１階
TEL: 052-265-5963"
108,"株式会社　ＡＤＶＡＮＣＥ
代表者: 櫻井　諭","〒460-0008
名古屋市中区栄４丁目７－１０栄第８ロイヤルビル５階
TEL: 052-938-9005"
109,"アドバントラスト　株式会社
代表者: 永田　真都","〒486-0813
春日井市金ケ口町３０１２－７
TEL: 0568-37-4037
HP: http://www.ad-trust.net
Mail: a-trust@arrow.ocn.ne.jp"
110,"株式会社　アドベンチャーハウス
代表者: 石原　亮治","〒481-0033
北名古屋市西之保光明田１４３番地
TEL: 0568-40-3752"
111,"株式会社　アニバーサリーホーム
代表者: 宮田　裕一","〒474-0053
大府市柊山町３丁目２３６番地
TEL: 0562-45-6337"
112,"株式会社　アニバーサリーホーム
アペックスホーム
代表者: 宮田　裕一","〒476-0011
東海市富木島町新石根１－１サニーコートⅡ店舗１階
TEL: 052-825-5708"
113,"株式会社　ＡＶＡＮＴＩＡ
代表者: 沢田　康成","〒467-0842
名古屋市瑞穂区妙音通３丁目３１－１
TEL: 052-859-0034"
114,"株式会社　ＡＶＡＮＴＩＡ
豊田支店
代表者: 沢田　康成","〒471-0878
豊田市下林町２丁目３４－１
TEL: 0565-32-8228"
115,"株式会社　ＡＶＡＮＴＩＡ
名古屋東支店
代表者: 沢田　康成","〒480-1143
長久手市井堀１１３
TEL: 0561-61-5534"
116,"株式会社　ＡＶＡＮＴＩＡ
豊橋営業所
代表者: 沢田　康成","〒440-0805
豊橋市大手町９２あいおい損保豊橋ビル１階
TEL: 0532-51-5634"
117,"株式会社　ＡＶＡＮＴＩＡ
安城営業所
代表者: 沢田　康成","〒446-0031
安城市朝日町１４－１朝日ビル１階　１０２号
TEL: 0566-71-2734"
118,"株式会社　ＡＶＡＮＴＩＡ
岡崎営業所
代表者: 沢田　康成","〒444-0206
岡崎市法性寺町猿待１７－３
TEL: 0564-72-3415"
119,"株式会社　ＡＶＡＮＴＩＡ
春日井支店
代表者: 沢田　康成","〒486-0845
春日井市瑞穂通８丁目２２－１
TEL: 0568-86-3334"
120,"株式会社　ＡＶＡＮＴＩＡ
名古屋南支店
代表者: 沢田　康成","〒458-0037
名古屋市緑区潮見が丘２丁目３番地
TEL: 052-899-0134"
121,"株式会社　ＡＶＡＮＴＩＡ
名古屋西支店
代表者: 沢田　康成","〒454-0932
名古屋市中川区中島新町３丁目２０１－１
TEL: 052-361-0034"
122,"株式会社　ＡＶＡＮＴＩＡ
半田営業所
代表者: 沢田　康成","〒475-0922
半田市昭和町１丁目１７－１
TEL: 0569-84-7534"
123,"株式会社　ＡＶＡＮＴＩＡ
日進梅森展示場
代表者: 沢田　康成","〒470-0132
日進市梅森町西田面１５番地
TEL: 050-3818-8355"
124,"株式会社　アパート工房ジャパン
代表者: 伊豫田　雅章","〒444-0104
額田郡幸田町大字坂崎字石ノ塔１１７－７１階
TEL: 0564-77-4523"
125,"有限会社　アパルトマン
代表者: 近藤　成利","〒460-0024
名古屋市中区正木３丁目１３－１０金山グランドハイツ１階
TEL: 052-322-1919
HP: https://www.apartman.co.jp/
Mail: info@apartman.co.jp"
126,"株式会社　ＡＢＬＡＺＥ
代表者: 大須　美智子","〒462-0051
名古屋市北区中切町字新田８８５－１３
TEL: 052-991-7707
Mail: fudousan@ablaze2015.co.jp"
127,"株式会社　アプリシエイト
代表者: 福田　光成","〒461-0001
名古屋市東区泉１丁目２１－２７泉ファーストスクエア７階
TEL: 052-211-7971"
128,"有限会社　アミューズメントセイブ
代表者: 山田　真澄","〒451-0034
名古屋市西区樋の口町４－１１シ－エスビル２階
TEL: 052-522-0606"
129,"株式会社　アミカ
代表者: 井村　匡邦","〒457-0073
名古屋市南区西田町１丁目２２
TEL: 052-819-1861"
130,"株式会社　ＡｍｉｒａｉＺ
代表者: 水田　章","〒461-0004
名古屋市東区葵１丁目１４－１３アーク新栄ビルディング８階
TEL: 052-933-6366"
131,"株式会社　アメニティプラス
代表者: 中垣　優貴子","〒455-0857
名古屋市港区秋葉１丁目３７－３
TEL: 052-355-7194"
132,"天兒不動産
代表者: 太田　沙友里","〒444-1152
安城市川島町太田屋敷８３番地１階
TEL: 0566-99-1315"
133,"株式会社　歩み家
代表者: 日比野　正嗣","〒460-0007
名古屋市中区新栄３丁目５－１セントラル千種ビル６０１号
TEL: 052-934-7701"
134,"株式会社　ア・ライズ
代表者: 神田　勝行","〒461-0005
名古屋市東区東桜１丁目９－２６ＩＫＫＯパーク栄ビル２階
TEL: 052-950-5534"
135,"株式会社　アライブ
代表者: 杉山　元一","〒442-0007
豊川市大崎町下金居場１９２
TEL: 0533-75-6464"
136,"株式会社　荒川殖産
代表者: 荒川　俊彦","〒454-0815
名古屋市中川区長良町３丁目１１９
TEL: 052-990-2226"
137,"合同会社　ＡＬＡＣＯ
代表者: 草深　裕子","〒464-0057
名古屋市千種区法王町２丁目５月見ヶ丘マンションＨ棟ルナプラザ３０７号
TEL: 052-784-6110"
138,"株式会社　アリア
代表者: 彦坂　洋介","〒460-0003
名古屋市中区錦３丁目２－３２錦アクシスビル３階
TEL: 052-961-2080"
139,"ＡＲＩＧＡＴＯ　ＰＲＯＰＥＲＴＹ　株式会社
代表者: 河合　正博","〒446-0059
安城市三河安城本町２丁目１－１０ＫＡＧＡＹＡＫＩ　ＳＱＵＡＲＥ　９０５号
TEL: 0566-91-8573"
140,"有限会社　有島工務店
代表者: 有島　哲也","〒498-0026
弥富市鯏浦町西前新田９３－１
TEL: 0567-67-5055
HP: www.arishima.net
Mail: arishima0106@yahoo.co.jp"
141,"株式会社　アリス不動産
代表者: 林　志保子","〒445-0853
西尾市桜木町３丁目５１－３
TEL: 0563-77-2802"
142,"有吉不動産コンサルティング事務所
代表者: 有吉　希予","〒460-0011
名古屋市中区大須４丁目２－４０東泉ビル２階
TEL: 052-261-5550"
143,"株式会社　アル・エル
名古屋支店
代表者: 田中　昌樹","〒460-0007
名古屋市中区新栄２丁目１－２河野ビル４階
TEL: 052-211-9464"
144,"株式会社　アルテグランデ
代表者: 長谷川　亮吉","〒461-0005
名古屋市東区東桜２丁目４－１第３コジマビル３A
TEL: 052-908-7580"
145,"株式会社　アルバ
代表者: 中村　忠司","〒453-0041
名古屋市中村区本陣通５丁目１３０１階
TEL: 052-486-2258"
146,"株式会社　アルファ不動産
代表者: 山下　浩史","〒460-0003
名古屋市中区錦３丁目４－６桜通大津第一生命ビル３階
TEL: 052-766-7092"
147,"株式会社　アルファ不動産企画調査事務所
代表者: 松川　智","〒470-2101
知多郡東浦町大字森岡字下今池３５－７
TEL: 0562-84-4848
HP: http://alphafudosan.co.jp
Mail: info@alphafudosan.jp"
148,"株式会社　アレアコーポレーション
代表者: 眞田　幸治","〒464-0850
名古屋市千種区今池４丁目５－８ＡＲＥＡビル３階
TEL: 052-734-0584"
149,"株式会社　ＡＲＯ
代表者: 鈴木　一男","〒461-0001
名古屋市東区泉２丁目１－３０ＡＲＯ－ＩＺＵＭＩ－ＢＬＤＧ－３階
TEL: 052-325-4634"
150,"株式会社　ａｌｏｏｃ
代表者: 小木曽　隼大","〒460-0003
名古屋市中区錦２丁目１３－２５２階
TEL: 052-223-4545"
151,"株式会社　あんじゅ
代表者: 苗加　孝誠","〒470-2362
知多郡武豊町字六貫山５丁目７０
TEL: 0569-89-9466"
152,"安城物流センター　株式会社
代表者: 片桐　徹","〒446-0004
安城市尾崎町堤下１１－１
TEL: 0566-97-5111"
153,"株式会社　安藤組
代表者: 安藤　和央","〒441-2525
豊田市小田木町大水別８番地
TEL: 0565-82-2505"
154,"安藤建設　株式会社
代表者: 安藤　康男","〒444-2355
豊田市近岡町吉田１－３
TEL: 0565-62-1168"
155,"安藤建築　株式会社
代表者: 川口　雅巳","〒458-0801
名古屋市緑区鳴海町字長田４１番地
TEL: 052-892-7501"
156,"株式会社　Ａｎｄ　Ｄｏホールディングス
名古屋西店
代表者: 安藤　正弘","〒451-0044
名古屋市西区菊井２丁目１９－１１大興クレアシオン４階
TEL: 052-589-9343"
157,"株式会社　アンホーム
代表者: 貝沼　隆史","〒462-0819
名古屋市北区平安２丁目１３－２１ニュー平安ビル７０２号
TEL: 052-211-8777"
158,"株式会社　ｉｔｔｏ　ｇｒｏｕｐ
代表者: 安立　一斗","〒468-0011
名古屋市天白区平針２丁目１５０２アスパイア平針１０２号
TEL: 052-846-4970"
159,"株式会社　イー・エステート
代表者: 川口　徳之","〒452-0908
清須市寺野美鈴１３番地
TEL: 052-799-7353"
160,"ＥＳ不動産　株式会社
代表者: 圓酒　元希","〒477-0032
東海市加木屋町樋３０－７清水コーポA号室１階
TEL: 0562-33-5270"
161,"株式会社　イーグルホーム
代表者: 山根　淳","〒460-0002
名古屋市中区丸の内１丁目１４－２４ライオンズビル第２丸の内５階
TEL: 052-220-3737"
162,"株式会社　ｅ．Ｇｒｏｗ
代表者: 東筋　秀太郎","〒462-0064
名古屋市北区大我麻町６７－１第２三鈴ビル３B
TEL: 052-908-7158"
163,"株式会社　ＥＧ－ＥＳＴＡＴＥ
代表者: 神谷　栄次","〒465-0018
名古屋市名東区八前２丁目３１１
TEL: 052-737-3367
HP: www.eg-estate.co.jp"
164,"株式会社　イー・スタイル
代表者: 岩佐　健司","〒457-0056
名古屋市南区本星崎町字本城８２１－６
TEL: 052-821-2687
HP: http://i-style-i.co.jp/
Mail: info@i-style-i.co.jp"
165,"株式会社　イースタイルホームズ
代表者: 中谷　洋裕","〒452-0908
清須市寺野美鈴１３番地
TEL: 052-799-7354"
166,"株式会社　イー・スマイル
代表者: 高橋　侑大","〒480-0303
春日井市明知町１３３４－１２階
TEL: 0568-88-4521"
167,"株式会社　Ｅ・センス
代表者: 鷲見　俊典","〒472-0044
知立市広見２丁目１６－１８セラヴィ広見１０５号
TEL: 0566-93-5020"
168,"株式会社　ｅ－ＮＥＸＴ
代表者: 岩江　良鎬","〒460-0007
名古屋市中区新栄３丁目３－９－２Ｇ－ｓｔｙｌｅ千種２階
TEL: 052-265-8875"
169,"株式会社　ｅ’ハウス
代表者: 岡本　和行","〒458-0814
名古屋市緑区鶴が沢１丁目１３２０
TEL: 052-877-5515"
170,"ｅ－ｈｏｍｅ　株式会社
代表者: 平山　英治","〒458-0831
名古屋市緑区鳴海町字向田７６－１プリムローズ１階
TEL: 052-629-1230
HP: https://www.zennichi.net/m/e-home/#pg_top
Mail: info@e-homeweb.com"
171,"株式会社　ｅ．Ｒｅａｌ　Ｅｓｔａｔｅ　Ａｇｅｎｔ
代表者: 冨田　直希","〒460-0008
名古屋市中区栄３丁目１５－３３栄ガスビル１３階
TEL: 052-855-3521"
172,"株式会社　イールライズ
代表者: 横山　雄二","〒461-0005
名古屋市東区東桜１丁目６－３ユニ－ブル栄７０１号
TEL: 052-961-0007"
173,"株式会社　ＥＹ
代表者: 山佳　永吉","〒471-0041
豊田市汐見町４丁目１３ハピネスⅡ２階
TEL: 0565-31-3018"
