,name,details
48,"株式会社　旭工務店
代表者: 吉弘　真二","〒812-0016
福岡市博多区博多駅南５丁目１０－１３
TEL: 092-431-4131"
49,"合同会社　旭日商事
代表者: 日吉　通人","〒800-0025
北九州市門司区柳町１丁目２－１６
TEL: 093-981-0064"
50,"有限会社　旭実業
代表者: 益田　親房","〒828-0021
豊前市大字八屋１６７６番地の３旭マンション二葉１F
TEL: 0979-82-2391"
51,"株式会社　朝日ホーム
代表者: 鬼丸　博","〒802-0085
北九州市小倉北区吉野町１１番３４号
TEL: 093-922-5667"
52,"株式会社　朝日ホームズ
代表者: 砂田　昇","〒815-0083
福岡市南区高宮３丁目２４－１４ラックシュリ－Ⅱ１０１
TEL: 092-521-7575"
53,"株式会社　アシスト
代表者: 林田　忠彦","〒811-2112
糟屋郡須惠町大字植木１８５番地６１
TEL: 092-405-6911"
54,"ＡＳＩＡ環境健康研究中心　株式会社
代表者: 矯　　健","〒812-0011
福岡市博多区博多駅前４丁目２３番６号６０１室
TEL: 092-483-1108"
55,"合同会社　アステリア
代表者: 原野　純枝","〒818-0072
筑紫野市二日市中央２丁目6-3-503鹿島ビル
TEL: 092-928-0028"
56,"株式会社　あすはな
代表者: 黒木　秀俊","〒811-3209
福津市日蒔野６丁目３０番地の２３
TEL: 0940-39-3838"
57,"株式会社　アスリンク
代表者: 小倉　聖司","〒812-0054
福岡市東区馬出２丁目３－３４
TEL: 092-643-6521"
58,"株式会社　ＡＺ建築コンサルタント
代表者: 吹原　一雄","〒812-0054
福岡市東区馬出４丁目5-22エオリアーナ203
TEL: 092-651-3614
HP: az-fukuoka.com
Mail: ｆkazu822@"
59,"有限会社アセット・インフィニティ
代表者: 大塚　誠司","〒810-0002
福岡市中央区西中洲１０－４－３Ｆワコービル
TEL: 092-738-8580"
60,"株式会社　アセットプロ
代表者: 下條　晴香","〒818-0132
太宰府市大字国分３丁目１７－２２
TEL: 092-921-7023"
61,"ＡＺＥＳＴ－ＮＥＯ　株式会社
福岡営業所
代表者: 須藤　秀昭","〒810-0023
福岡市中央区警固３丁目８－２３
TEL: 092-752-8511"
62,"株式会社　アトラックス
代表者: 倉田　新一","〒812-0035
福岡市博多区中呉服町３－１１－１３０５
TEL: 092-281-7710"
63,"株式会社　アトラクト
代表者: 川畑　亜貴人","〒814-0155
福岡市城南区東油山２丁目7-7-1Ｆ
TEL: 092-775-0223
HP: http://www.attractable.net
Mail: info@attractable.net"
64,"株式会社　ａｔｒｉｕｍ
代表者: 井川　雄太","〒810-0005
福岡市中央区清川３丁目２６－１９－６０１
TEL: 092-600-1595"
65,"アトリオマネジメント　株式会社
代表者: 堺　絋一郎","〒830-0022
久留米市城南町１２番２６号ブランシェ城南３階
TEL: 0942-37-7116"
66,"株式会社　アドバンス
代表者: 宮﨑　祐一","〒811-0120
糟屋郡新宮町中央駅前２丁目8-8
TEL: 092-940-5453"
67,"株式会社　アドバンス
福工大店
代表者: 宮﨑　祐一","〒811-0214
福岡市東区和白東３丁目３０－１　福岡工業大学内
TEL: 092-605-6620"
68,"株式会社　アドバンス
福岡西店
代表者: 宮﨑　祐一","〒819-1116
糸島市前原中央１丁目５－１２advanceBLDG
TEL: 092-329-7250"
69,"株式会社　アドバンス
福岡大学前店
代表者: 宮﨑　祐一","〒814-0133
福岡市城南区七隈４丁目１１－１３
TEL: 092-874-6833"
70,"アニーズファーム　株式会社
代表者: 寺本　征一郎","〒803-0812
北九州市小倉北区室町２丁目１１－４TMビル４階
TEL: 093-582-8011"
71,"アネストホーム　合同会社
代表者: 福谷　盤司","〒805-0050
北九州市八幡東区春の町３丁目７－２
TEL: 093-600-2847"
72,"株式会社　ＡＶＡＮＴＩＡ
福岡天神営業所
代表者: 沢田　康成","〒810-0041
福岡市中央区大名１丁目２－２３ビジネス・ワンけやき通りビル１階
TEL: 092-738-8034"
73,"株式会社　ＡＶＡＮＴＩＡ
福岡支店
代表者: 沢田　康成","〒810-0035
福岡市中央区梅光園２丁目６－１５ＳＲＫ レジデンス２階２０１・２０２号
TEL: 092-235-3555"
74,"株式会社　アプロステーション
代表者: 内田　剛","〒803-0831
北九州市小倉北区日明５丁目3-3
TEL: 093-571-3232"
75,"阿部不動産
代表者: 阿部　公毅","〒811-3117
古賀市今の庄１丁目１番３４号
TEL: 092-942-7343"
76,"アマヤ　株式会社
代表者: 山邊　悦弘","〒818-0101
太宰府市観世音寺５丁目2-33
TEL: 092-555-6144
Mail: info@amaya.life"
77,"株式会社　アメニティクリエイト
代表者: 池田　秀士","〒818-0036
筑紫野市光が丘３丁目２－３
TEL: 092-926-6621"
78,"アライアンスサービス　株式会社
代表者: 中垣　昌康","〒810-0073
福岡市中央区舞鶴３丁目９番３９号
TEL: 092-292-2085"
79,"株式会社　有明地所
代表者: 井上　幸祐","〒837-0915
大牟田市大字久福木75
TEL: 0944-53-8886"
80,"ありがとうホーム株式会社
代表者: 浦尾　吉樹","〒800-0352
京都郡苅田町富久町１丁目２１－５－１
TEL: 0934-34-2340"
81,"Ａｌｖｉｓアセットマネジメント　株式会社
代表者: 舩越　和臣","〒810-0042
福岡市中央区赤坂１丁目１４番２２号　７階
TEL: 092-752-3600"
82,"株式会社　アルゴ
代表者: 横山　巧","〒819-0043
福岡市西区野方２丁目１３番５号
TEL: 092-406-5757"
83,"株式会社　アルタス
代表者: 諸岡　研介","〒812-0016
福岡市博多区博多駅南４丁目３－３センターいずみビル２０１号
TEL: 092-433-6777
HP: https://www.arutas-fudousan.jp/
Mail: arutas1122@gmail.com"
84,"アルバクリエイト　株式会社
代表者: 塩山　耕起","〒810-0023
福岡市中央区警固２丁目１７－３０アルバけやき通りビル６Ｆ
TEL: 092-732-1011"
85,"株式会社　アルファ
代表者: 松原　伸一","〒802-0064
北九州市小倉北区片野２丁目１－１７
TEL: 093-923-0644"
86,"株式会社　アルファーホーム
柳川店
代表者: 辻　真由美","〒832-0806
柳川市三橋町柳河817-1
TEL: 0944-85-7480"
87,"株式会社　アンサープロパティ
代表者: 石原　孝七郎","〒802-0001
北九州市小倉北区浅野２丁目１５－４６
TEL: 093-953-9732"
88,"アンシン企画　株式会社
代表者: 安　日出守","〒807-0141
遠賀郡芦屋町大字山鹿７９６番地１０
TEL: 093-222-2030"
89,"株式会社　安藤商会
代表者: 安藤　一朗","〒838-0801
朝倉郡筑前町栗田１４０８－２
TEL: 0946-22-3487"
90,"株式会社　Ａｎｄ　Ｄｏホールディングス
博多駅南店
代表者: 安藤　正弘","〒812-0016
福岡市博多区博多駅南１丁目１５－２２シノケン博多ビル５Ｆ
TEL: 092-432-3742"
91,"アンドハウス　株式会社
代表者: 濱﨑　紘子","〒803-0815
北九州市小倉北区原町２丁目11-8
TEL: 093-967-0045"
92,"株式会社　ＥＲ　Ｍａｎａｇｅｍｅｎｔ
代表者: 江川　喬也","〒816-0964
大野城市南ケ丘３丁目１４－２２
TEL: 092-596-7790"
93,"株式会社　ＥＡＣ
代表者: 森山　圭三","〒814-0006
福岡市早良区百道２丁目９番２４フォセット百道２０２号
TEL: 092-833-6121"
94,"有限会社　ＥＣエステート
代表者: 百留　明子","〒802-0077
北九州市小倉北区馬借１丁目１６－１２－１０２
TEL: 093-521-0114
HP: https://www.ec-estate.jp
Mail: info@ec-estate.jp"
95,"株式会社　ＥＣＰ
代表者: 下川　佳代子","〒812-0038
福岡市博多区祇園町２－２２－４０２号
TEL: 092-231-0925"
96,"株式会社　イーストエイジアコーポレーション
代表者: 山口　俊史","〒814-0001
福岡市早良区百道浜１丁目３－７０－４５０２
TEL: 092-833-5060
HP: http://eastasiacorp.jp
Mail: info@eastasiacorp.jp"
97,"イーストハウス　合同会社
代表者: 平川　惇司","〒812-0045
福岡市博多区東公園１－１８さくら紙工ビル３０１
TEL: 092-292-9287"
98,"イールドキャピタル　株式会社
代表者: 中島　昌光","〒814-0021
福岡市早良区荒江３丁目１０－６ヘブンフィールド荒江５０１号
TEL: 092-833-0311"
99,"いえあーる　合同会社
代表者: 屋敷　勝","〒811-2209
糟屋郡志免町王子１丁目２－２０
TEL: 092-936-2598
HP: https://www.ie-r.jp/
Mail: info@ie-r.jp"
100,"株式会社　家づくりＬＡＧＯＭ
代表者: 仮屋　智美","〒810-0004
福岡市中央区渡辺通１丁目９－２－２０６号
TEL: 092-985-9079"
101,"株式会社　家屋
代表者: 平田　義彦","〒816-0931
大野城市筒井５丁目７－２０
TEL: 092-985-1070"
102,"有限会社　池田商店
代表者: 池田　稔","〒804-0072
北九州市戸畑区元宮町７－１６ビブレマンシヨン戸畑２０４
TEL: 093-872-9777"
103,"池田不動産
代表者: 池田　憲昭","〒805-0019
北九州市八幡東区中央２丁目１番１号レインボープラザ１Ｆ
TEL: 093-616-2723"
104,"株式会社　イコーハウス
代表者: 井藤　俊二","〒805-0031
北九州市八幡東区槻田２丁目２－３
TEL: 093-654-1200"
105,"井田・菅原宅建　合同会社
代表者: 井田　博之","〒811-4163
宗像市自由ヶ丘１丁目８－８
TEL: 0940-62-5024
HP: https://www.zennichi.net/m/is-estate/#pg_top
Mail: isgodo2022@gmail.com"
106,"一銀商事　株式会社
代表者: 橋田　壽賀子","〒815-0032
福岡市南区塩原２丁目１０－８
TEL: 092-561-6690"
107,"株式会社　一ノ瀬不動産
代表者: 一ノ瀬　保二郎","〒815-0031
福岡市南区清水１丁目3-8-316エイルマンション清水ロゼア
TEL: 092-555-5308"
108,"いちばんおもしろい不動産屋さん　株式会社
代表者: 河津　良介","〒812-0041
福岡市博多区吉塚２丁目１－３５清島ビル2F
TEL: 092-409-4840"
109,"株式会社　井筒屋商事
代表者: 中園　愼一","〒803-0814
北九州市小倉北区大手町２－６
TEL: 093-581-0473"
110,"出光不動産
代表者: 出光　良治","〒811-4146
宗像市赤間５丁目１－１７
TEL: 0940-32-2726"
111,"株式会社　田舎暮し
代表者: 中原　宏治","〒811-4342
遠賀郡遠賀町大字尾崎１７１６－９
TEL: 093-282-5515"
112,"株式会社　ｉＮＵＫＯ
代表者: 那須　祐助","〒802-0001
北九州市小倉北区浅野２丁目9-8-403小倉興産KMM南館
TEL: 093-600-2664"
113,"今古賀ハウジング
代表者: 岡部　志津子","〒811-4305
遠賀郡遠賀町松の本２丁目１９－２３
TEL: 093-293-6383"
114,"株式会社　イマス
流通事業部福岡営業所
代表者: 米蟲　祥多","〒812-0016
福岡市博多区博多駅南１丁目２－３　　博多駅前第一ビル６階
TEL: 092-414-8150"
115,"株式会社　イワシタ
代表者: 岩下　成久","〒814-0104
福岡市城南区別府１丁目21-24アクション別府1
TEL: 092-844-5800"
116,"有限会社　インサイト・サポート
代表者: 中井　威","〒823-0011
宮若市宮田６４野田アパート１０５
TEL: 0949-32-2344
HP: http://www43.tok2.com/home/insig/
Mail: insightsu@gmail.com"
117,"株式会社　インビクタス
代表者: 青木　孝彦","〒812-0023
福岡市博多区奈良屋町１０－３
TEL: 092-283-5255"
118,"株式会社　インプレイズ
代表者: 佐藤　秀昭","〒810-0014
福岡市中央区平尾１丁目１３－２５－　２０３国泰ビル
TEL: 092-535-0600"
119,"ウィンホーム
代表者: 花田　雅仁","〒814-0155
福岡市城南区東油山４丁目７－２アンベリ－ル東油山１２０２号
TEL: 092-861-2645"
120,"ウィンマネジメント　株式会社
代表者: 狩浦　伸彦","〒806-0031
北九州市八幡西区熊西２丁目５－１８－４０４
TEL: 093-643-6075"
121,"ウェーブ原宿
代表者: 古賀　功","〒802-0022
北九州市小倉北区上富野５丁目３－１９
TEL: 093-541-2279"
122,"有限会社　ウッドヒル
代表者: 赤星　登志子","〒811-4142
宗像市泉ヶ丘２丁目３４４－６６
TEL: 0940-35-2076"
123,"有限会社　ウエスト
代表者: 田中　義人","〒806-0044
北九州市八幡西区相生町３－２４
TEL: 093-631-2342"
124,"株式会社　ウエダ
代表者: 上田　信輝","〒829-0105
築上郡築上町大字上別府579-1
TEL: 0930-52-2476"
125,"株式会社　うさぎや
代表者: 馬場　堅太郎","〒805-0019
北九州市八幡東区中央２丁目１９－１
TEL: 093-883-6051"
126,"株式会社　牛島慶
福岡支社
代表者: 牛島　慶二郎","〒839-0809
久留米市東合川５丁目２－２１コーシン東合川２階
TEL: 0942-44-3441"
127,"株式会社　ＵＮＯ建設
代表者: 松木　聖多朗","〒808-0144
北九州市若松区高須東４丁目２番８号共栄ビル１階
TEL: 093-647-5133"
128,"株式会社　ウムデザイン
福岡支店
代表者: 金子　養三","〒812-0013
福岡市博多区博多駅東２丁目５－２８博多偕成ビル２階
TEL: 092-432-7575"
129,"ウメダ不動産
代表者: 梅田　俊司","〒806-0047
北九州市八幡西区鷹の巣１丁目１５番５号
TEL: 093-641-8886"
130,"株式会社　ＡＥＣパートナーズ
代表者: 山田　邦彦","〒812-0020
福岡市博多区対馬小路１０番２２号AEC天神東ビル８F
TEL: 092-262-7896"
131,"ＡＳＫ不動産　株式会社
代表者: 小林　公重","〒839-0863
久留米市国分町１３２６－１大津山ビルⅢ２Ｆ
TEL: 0942-65-4140"
132,"ＡＦＴ企画　株式会社
代表者: 行村　英毅","〒813-0035
福岡市東区松崎４丁目40-25
TEL: 092-410-0602"
133,"エーシティ　株式会社
代表者: 上田　新","〒807-0803
北九州市八幡西区千代ケ崎３丁目１番３１号
TEL: 093-692-9136"
134,"ＡＧ　Ｍａｎａｇｅｍｅｎｔ　合同会社
代表者: 東　由夏","〒805-0019
北九州市八幡東区中央２丁目１３－５
TEL: 093-662-1299"
135,"株式会社　Ａ－ｓｍｉｌｅ
代表者: 山下　仁子","〒814-0143
福岡市城南区南片江３丁目９番１８号
TEL: 092-982-5085
Mail: k.yamashita0416@gmail.com"
136,"株式会社　ＡＰＯ
代表者: 本松　昌幸","〒811-1321
福岡市南区柳瀬１丁目３３－１５－２０１
TEL: 092-585-8545"
137,"株式会社　ａｉｌｅ
代表者: 賀佐見　ひろみ","〒802-0974
北九州市小倉南区徳力１丁目20-3
TEL: 093-383-5211"
138,"株式会社　エーワンディヴェロップ
代表者: 麻生　一郎","〒819-0024
福岡市西区十郎川団地サンハイツ１５－２０１
TEL: 092-891-5330"
139,"株式会社　エアーインベストメント
代表者: 横山　建二","〒814-0013
福岡市早良区藤崎１丁目１３番２５号藤崎ハイツ１０３
TEL: 092-707-6808"
140,"栄建興産　株式会社
代表者: 新井　健司","〒815-0082
福岡市南区大楠１丁目２９番１３号K.Aビル
TEL: 092-526-7120"
141,"栄宏商事　株式会社
福岡支店
代表者: 吉田　雅代","〒810-0073
福岡市中央区舞鶴２丁目４－２６イメイブル・ド・舞鶴・６０３
TEL: 092-753-7095
Mail: kyushu@eikoh.cc"
142,"株式会社　栄信グループ
福岡営業所
代表者: 浅村　明良","〒810-0031
福岡市中央区谷１丁目15-28-302
TEL: 092-791-8200"
143,"株式会社　栄信不動産
代表者: 岩槻　琢也","〒812-0016
福岡市博多区博多駅南１丁目3-8-805博多パールビル
TEL: 092-260-8411"
144,"株式会社　栄信不動産
博多駅前店
代表者: 岩槻　琢也","〒812-0011
福岡市博多区博多駅前３丁目１０－１０Biz Gate HAKATA 1F
TEL: 092-477-8016"
145,"栄信ホールディングス　株式会社
代表者: 浅村　明良","〒810-0011
福岡市中央区高砂１丁目２４番２６号５０２号室
TEL: 092-401-0407"
146,"株式会社　ＡＺアズ
代表者: 重谷　泰博","〒803-0864
北九州市小倉北区熊谷２丁目１２－１７
TEL: 093-571-6445
Mail: sigetani1@ybb.ne.jp"
147,"株式会社　エイダイホーム
代表者: 髙﨑　美和","〒807-0055
遠賀郡水巻町二西３丁目２０－２０
TEL: 093-203-5530"
148,"株式会社　エイチ・アイ
代表者: 竹内　綾美","〒811-0213
福岡市東区和白丘２丁目８－１２
TEL: 092-692-8188"
149,"エイチキューブ　株式会社
代表者: 由利　慎司","〒812-0014
福岡市博多区比恵町１１－７ニューいわきビル１０５
TEL: 092-472-8882"
150,"エイチキューブ　株式会社
六本松店
代表者: 由利　慎司","〒810-0044
福岡市中央区六本松３丁目７－１４クロス六本松３０１
TEL: 092-406-9369"
151,"株式会社　エイプラス
代表者: 小野　泰彦","〒812-0016
福岡市博多区博多駅南４丁目４－１２
TEL: 092-432-0677"
152,"株式会社　栄林
代表者: 岩本　相栄","〒815-0083
福岡市南区高宮３丁目２番２２号ルネス高宮３Ｆ
TEL: 092-791-9883"
153,"株式会社　エイルワン
代表者: 古賀　久美子","〒812-0011
福岡市博多区博多駅前３丁目７－３皐月マンション博多４０３号
TEL: 092-452-2831"
154,"株式会社　江口総合不動産
代表者: 江口　輝佳","〒803-0816
北九州市小倉北区金田２丁目７－６本田ビル１Ｆ
TEL: 093-592-5680
Mail: egutisougou@gmail.com"
155,"株式会社　エコハウス
代表者: 村上　正","〒800-0241
北九州市小倉南区長野本町２丁目１－２
TEL: 093-471-9260"
156,"株式会社　ＳＥＣ
代表者: 泉　澄男","〒810-0062
福岡市中央区荒戸３丁目３－２０
TEL: 092-741-4880"
157,"ＳＨＹ　株式会社
代表者: 村田　博昭","〒820-0021
飯塚市潤野867-1
TEL: 0948-23-5013"
158,"エススタイル建築　株式会社
代表者: 志岐　典久","〒831-0005
大川市大字向島２０１８－１
TEL: 0944-86-8484"
159,"株式会社　エス・ティー・ケー
福岡店
代表者: 上田　浩史","〒810-0001
福岡市中央区天神３丁目４－２シエルブルー天神２階
TEL: 092-734-0088"
160,"合同会社　エステージア
代表者: 小笠原　章元","〒820-0021
飯塚市潤野４０４
TEL: 0948-43-8809
HP: http://www.esutejia.co.jp
Mail: info@esutejia.co.jp"
161,"有限会社　エステートアイ
代表者: 伊藤　明","〒802-0841
北九州市小倉南区北方２丁目１２番１号
TEL: 093-952-6660"
162,"エステート宇山
代表者: 宇山　清孝","〒800-0232
北九州市小倉南区朽網東６丁目２２－１５
TEL: 093-472-9213"
163,"株式会社　エステートｅｎ
代表者: 浦　起美代","〒810-0065
福岡市中央区地行浜２丁目２番４－１９０４ザ・パークハウス福岡タワーズWEST
TEL: 092-577-4682"
164,"株式会社　エステート苅田
代表者: 岡本　真理","〒824-0123
京都郡みやこ町国分１３１９－１
TEL: 0930-55-2410"
165,"エステート・幸　株式会社
代表者: 花田　秀和","〒811-2307
糟屋郡粕屋町原町３丁目５－２
TEL: 092-710-8653
HP: http://f-search.co.jp/
Mail: info@h-search.jp"
166,"株式会社　エステートサロン
代表者: 清水　文隆","〒812-0006
福岡市博多区上牟田３丁目4-11-1Ｆ
TEL: 092-986-0035
HP: http://www.estate-salon.com
Mail: estatesalon@yahoo.co.jp"
167,"株式会社　エステート三丁目
代表者: 占部　百合子","〒810-0004
福岡市中央区渡辺通３丁目１１－１０
TEL: 092-761-1914"
168,"株式会社　エステートソリューション
代表者: 橋本　正則","〒812-0016
福岡市博多区博多駅南５丁目６－１１
TEL: 092-434-5200
Mail: info@estatesolution.jp"
169,"エステートタケダ
代表者: 武田　貞行","〒805-0021
北九州市八幡東区石坪町１－２７
TEL: 093-651-5919"
170,"有限会社　エステートチケン
代表者: 松岡　慎太郎","〒815-0082
福岡市南区大楠３丁目３－３松岡高砂ビル1F
TEL: 092-531-4318"
171,"エステートプラス　株式会社
代表者: 松岡　孝典","〒812-0013
福岡市博多区博多駅東３丁目11-11
TEL: 092-415-1045"
172,"エステート松尾
代表者: 松尾　栄司","〒802-0051
北九州市小倉北区黒原２丁目３２－１
TEL: 093-922-8899"
173,"有限会社　エステートみず木
代表者: 日髙　章","〒819-0006
福岡市西区姪浜駅南３丁目１０－１１
TEL: 092-882-7777
Mail: e-mizuki@violin.ocn.ne.jp"
174,"有限会社　エステート山元
代表者: 山本　博治","〒807-0022
遠賀郡水巻町頃末北２丁目８－１５
TEL: 093-203-1121"
175,"有限会社　エステート渡辺
代表者: 渡辺　智巳","〒807-0845
北九州市八幡西区永犬丸南町１丁目５番１号
TEL: 093-612-2161"
176,"株式会社　エス・デザイン
代表者: 金子　哲","〒812-0874
福岡市博多区光丘町１丁目１－１
TEL: 092-586-5551"
177,"株式会社　エスト不動産
代表者: 野澤　誠","〒804-0013
北九州市戸畑区境川２丁目17-12
TEL: 093-881-5005"
178,"株式会社　ＳＢＧ
代表者: 福地　武俊","〒812-0011
福岡市博多区博多駅前２丁目１２番１２号第５グリーンビル４階
TEL: 092-474-2826"
