,name,details
42,"株式会社　セントラルホーム
代表者: 小林　学","〒030-0845
青森市緑２丁目１６－２１
TEL: 017-721-3560"
43,"絆不動産
代表者: 藤田　博己","〒037-0035
五所川原市大字湊字千鳥１７６－９
TEL: 0173-34-8824"
44,"株式会社　北田定弥不動産
代表者: 北田　典子","〒031-0075
八戸市内丸３丁目４－４
TEL: 0178-43-4761"
45,"有限会社　木村住建工業
代表者: 木村　利春","〒036-8373
弘前市大字藤代２丁目２２－７
TEL: 0172-37-8080"
46,"有限会社　くじら不動産
代表者: 葛西　慶信","〒031-0003
八戸市吹上６丁目３－１０６－２
TEL: 0178-20-9946"
47,"クロタキ不動産　株式会社
代表者: 黒滝　孝","〒030-0803
青森市安方２丁目９－１６イエスワンビル
TEL: 017-723-1996"
48,"株式会社　コーサイ
代表者: 齊藤　昭弘","〒036-8318
弘前市大字八代町８－３６
TEL: 0172-36-7398"
49,"株式会社　コアラハウス
代表者: 坂下　幸夫","〒039-1161
八戸市大字河原木字小田上２６－１４
TEL: 0178-20-5919"
50,"有限会社　光和建設
代表者: 石川　春夫","〒039-1212
三戸郡階上町蒼前西１丁目９－１９００
TEL: 0178-88-5012"
51,"有限会社　コスモマイハウス
代表者: 福井　和春","〒036-0242
平川市猿賀字南田８５－１４
TEL: 0172-57-4519"
52,"このは不動産　株式会社
代表者: 鏡山　希","〒030-0823
青森市橋本３丁目１５－１１瀧野澤ビル２階
TEL: 017-718-3580"
53,"株式会社　今野商事
代表者: 今野　敏男","〒036-8162
弘前市大字安原１丁目１－２
TEL: 0172-34-6078
HP: http://www.コンノ.com/
Mail: m@c-konno.xsrv.jp"
54,"有限会社　さくら不動産
代表者: 小向　猛彦","〒039-2241
八戸市大字市川町字船場川原２６－１
TEL: 0178-52-5488"
55,"佐々木商事　株式会社
代表者: 佐々木　慎","〒039-2254
上北郡おいらせ町苗振谷地３９番地９
TEL: 0178-52-3096"
56,"有限会社　サダテコーポレーション
代表者: 左舘　則子","〒039-1111
八戸市東白山台３丁目１３－２６
TEL: 0178-23-4134"
57,"有限会社　サトウ不動産商事
代表者: 佐藤　久藏","〒038-0031
青森市大字三内字丸山６８－１４
TEL: 017-782-6861"
58,"澤不動産
代表者: 澤　寅央","〒030-0861
青森市長島３丁目１３－２
TEL: 017-775-2146
HP: http://www.sawa-f.com/
Mail: t-sawa@w3.dion.ne.jp"
59,"有限会社　サンコー
代表者: 高橋　美江子","〒036-8003
弘前市大字駅前町６－１５
TEL: 0172-33-2452"
60,"サンショウ
代表者: 池田　卓爾","〒031-0813
八戸市大字新井田字岩渕２１－４
TEL: 0178-34-3931"
61,"株式会社　サンテツ
代表者: 小枝　英夫","〒036-8184
弘前市大字松森町１３３
TEL: 0172-32-3869"
62,"株式会社　サンネット
代表者: 中村　昭介","〒031-0022
八戸市大字糠塚字平中１７－３
TEL: 0178-47-2156"
63,"三陽不動産
代表者: 三星　力蔵","〒031-0802
八戸市小中野２丁目８－１
TEL: 0178-24-3625"
64,"サンライズ不動産　株式会社
代表者: 敦賀　鉄正","〒037-0033
五所川原市字鎌谷町５１７－７
TEL: 0173-35-0037"
65,"三和興業　株式会社
代表者: 吉町　敦子","〒030-0823
青森市橋本１丁目９－１４
TEL: 017-734-0319"
66,"ＣＢエステート
代表者: 千葉　隆一","〒031-0072
八戸市城下４丁目１４－２０藤田ビル３号室
TEL: 0178-38-9180"
67,"有限会社　シーユーハウジング
代表者: 中里　肇","〒039-1111
八戸市東白山台４丁目８－１６
TEL: 0178-70-7757"
68,"親和土地産業　株式会社
代表者: 奥崎　隆和","〒031-0802
八戸市小中野５丁目２－１１
TEL: 0178-22-9376"
69,"有限会社　ジェイ・エス
代表者: 齊藤　丈士","〒030-0813
青森市松原１丁目４－１４
TEL: 017-723-5655"
70,"株式会社　ジェイホ－ム
代表者: 田名部　智之","〒034-0003
十和田市元町東３丁目２－３５
TEL: 0176-22-3939"
71,"株式会社　ジェイホ－ム
八戸店
代表者: 田名部　智之","〒039-1103
八戸市長苗代３丁目２２－３１
TEL: 0178-28-6391"
72,"株式会社　住通
代表者: 百目木　厚信","〒031-0081
八戸市柏崎１丁目９－３０
TEL: 0178-47-5144
HP: http://10-2.co.jp"
73,"有限会社　神不動産
代表者: 神　満理","〒030-0823
青森市橋本２丁目６－２
TEL: 017-777-9836"
74,"スカイアース不動産
代表者: 佐々木　大地","〒031-0813
八戸市大字新井田字水溜５－３
TEL: 0178-51-8678
HP: https://skyearth-est.com
Mail: info@skyearth-est.com"
75,"助川住研
代表者: 助川　紀彦","〒031-0073
八戸市大字売市字右水門下７－２
TEL: 0178-43-4032
HP: https://www.sukekawajuuken.com/
Mail: sukekawa@sukekawajuuken.com"
76,"株式会社　スターライト
代表者: 澤橋　和男","〒031-0802
八戸市小中野５丁目２－５大町マンション５Ｆ
TEL: 0178-70-5521"
77,"スマイル不動産
代表者: 中谷　俊之","〒030-0113
青森市第二問屋町１丁目４－８
TEL: 090-9633-4054"
78,"諏訪商会
代表者: 諏訪　信幸","〒038-3644
北津軽郡板柳町大字横沢字花岡３２－５
TEL: 0172-73-3682"
79,"関　不動産
代表者: 関　福志","〒039-3166
上北郡野辺地町字二本木向前田２５－４３
TEL: 0175-64-5438"
80,"千来　株式会社
代表者: 長谷川　浩子","〒038-1325
青森市浪岡大字北中野字上嶋田２－２
TEL: 0172-26-6050"
81,"タップサービス　株式会社
代表者: 齋藤　政則","〒030-0823
青森市橋本２丁目１３－５TAP橋本ビル
TEL: 017-775-2103"
82,"太平洋興産　株式会社
代表者: 泉本　忍","〒031-0071
八戸市沼館３丁目６－１３
TEL: 0178-47-0555"
83,"有限会社　タウンマネジメント
代表者: 舘山　稔","〒030-0843
青森市浜田２丁目２４－３
TEL: 017-729-8372
Mail: town.m.t2911@gmail.com"
84,"有限会社　高繁不動産
代表者: 高坂　洋子","〒030-0134
青森市大字合子沢字山崎１８－２
TEL: 017-738-3622"
85,"たかち不動産
代表者: 髙地　豊人","〒036-8325
弘前市大字浜の町北１丁目１８－１
TEL: 0172-36-5646"
86,"株式会社　高松工業
代表者: 髙松　良司","〒037-0032
五所川原市字烏森６０７
TEL: 0173-34-3342
HP: http://takamatsu-kogyo.jp/
Mail: houset@r66.7-dj.com"
87,"有限会社　巧工社
代表者: 相内　秀明","〒031-0802
八戸市小中野２丁目３－７
TEL: 0178-46-4060"
88,"有限会社　タクモト開発
代表者: 木元　猛","〒037-0004
五所川原市大字唐笠柳字藤巻５２２－４
TEL: 0173-35-6811"
89,"タケショウ　株式会社
代表者: 工藤　武","〒035-0033
むつ市横迎町２丁目１５－１
TEL: 0175-39-9753"
90,"竹高産業　株式会社
代表者: 竹高　裕子","〒031-0072
八戸市城下３丁目１０－３６
TEL: 0178-38-7653"
91,"株式会社　タケナカホーム
代表者: 中野　武美","〒031-0801
八戸市江陽５丁目１４－２１サニ－ハイツヘライＡ－１０１号
TEL: 0178-47-0148"
92,"有限会社　立木不動産
代表者: 木立　幸男","〒030-0862
青森市古川２丁目３－１９
TEL: 017-773-5885"
93,"タナカホーム　株式会社
代表者: 金田一　光徳","〒039-1166
八戸市根城８丁目１４－９
TEL: 0178-43-0925"
94,"タナカホーム　株式会社
類家店
代表者: 金田一　光徳","〒031-0001
八戸市類家３丁目６－６
TEL: 0178-51-8977"
95,"タナカホーム　株式会社
おいらせ店
代表者: 金田一　光徳","〒039-2114
上北郡おいらせ町高田８４－１
TEL: 0178-20-0401"
96,"株式会社　田名部組
代表者: 田名部　智之","〒039-1165
八戸市石堂２丁目１１－２１
TEL: 0178-20-1414"
97,"株式会社　タノスム
代表者: 長谷川　泰典","〒037-0033
五所川原市字鎌谷町５１７－１７
TEL: 0173-23-3525
HP: https://www.tanosum.com
Mail: tanosum@tanosum.com"
98,"株式会社　タフホーム
代表者: 高橋　克彦","〒038-0041
青森市大字岡町字松本９－９
TEL: 017-788-5501"
99,"株式会社　大一通商
代表者: 大坂　功","〒030-0931
青森市大字平新田字森越１２－２８
TEL: 017-737-0001"
100,"株式会社　第一ホーム
代表者: 岩渕　義昭","〒031-0816
八戸市新井田西３丁目２－１７
TEL: 0178-25-8400"
101,"株式会社　大進建設
代表者: 八木橋　一","〒038-0024
青森市浪館前田１丁目１４－２５
TEL: 017-781-3000"
102,"株式会社　大和不動産商事
代表者: 堀川　領治","〒030-0801
青森市新町１丁目１４－１５新町ビル３Ｆ
TEL: 017-723-5035"
103,"中部開発　株式会社
代表者: 伊藤　博美","〒030-0855
青森市北金沢１丁目６－８
TEL: 017-777-7878"
104,"長成不動産　株式会社
代表者: 渋谷　東一","〒036-8185
弘前市大字御幸町１２－１
TEL: 0172-32-1009
Mail: chocei@ark.ocn.ne.jp"
105,"ちえん地所　株式会社
代表者: 工藤　武義","〒036-8316
弘前市大字石渡４丁目１６－１
TEL: 0172-34-1177
HP: hirochien.info
Mail: ita@kfx.biglobe.ne.jp"
106,"有限会社　津川建築
代表者: 津川　渡","〒030-0931
青森市大字平新田字森越１２－１１８
TEL: 017-737-3366"
107,"株式会社　Ｔ＆Ｒコーポレーション
代表者: 髙谷　朋江","〒030-0811
青森市青柳１丁目１０－９
TEL: 017-734-2520
HP: https://www.trcorp.jp/
Mail: info@trcorp.jp"
108,"ティー・エイチ・エヌ
代表者: 大沢　幸立","〒039-1161
八戸市大字河原木字売場２４
TEL: 0178-29-1231"
109,"株式会社　ＴＭ計画
代表者: 工藤　摩言","〒030-0844
青森市桂木３丁目２－８
TEL: 017-752-0456"
110,"テーエム不動産　有限会社
代表者: 中野渡　富治","〒034-0001
十和田市大字三本木字西金崎３７６－２５
TEL: 0176-23-9777"
111,"株式会社　トークス
青森支社
代表者: 稲妻　英俊","〒030-0112
青森市第二問屋町４丁目６－１１
TEL: 017-729-0941"
112,"株式会社　トータルワン
代表者: 森　和幸","〒030-0965
青森市松森１丁目１２－１３
TEL: 017-718-5286"
113,"東建コーポレーション　株式会社
ホームメイト青森店
代表者: 左右田　稔","〒038-0003
青森市石江１丁目２１－６
TEL: 017-761-2900"
114,"株式会社　東信住設機器
代表者: 坂本　直哉","〒037-0081
五所川原市大字新宮字岡田２６－３
TEL: 0173-38-1202
Mail: toshin.real.estate@gmail.com"
115,"有限会社　東信不動産
代表者: 木村　文俊","〒037-0036
五所川原市中央１丁目６７番地
TEL: 0173-33-0003"
116,"有限会社　東信不動産
レオパレスパートナーズ弘前店
代表者: 木村　文俊","〒036-8182
弘前市大字土手町１７９ミックスドハウス吉川１Ｆ
TEL: 0172-39-7640"
117,"東北送配電サービス　株式会社
青森支社
代表者: 伊東　裕彦","〒030-0901
青森市港町２丁目１２－１９
TEL: 017-743-7251"
118,"有限会社　藤和不動産
代表者: 青山　幸正","〒036-8035
弘前市大字百石町３１－１中村ビル１Ｆ－Ａ
TEL: 0172-32-6613
HP: www.touwa-fudousan.com/
Mail: info@touwa-fudousan.com"
119,"株式会社　都市計画
代表者: 相馬　利秋","〒036-8062
弘前市大字青山１丁目１１－６
TEL: 0172-33-8831"
120,"有限会社　土地建物サービス
代表者: 高橋　宏隆","〒036-8021
弘前市大字和徳町７－７
TEL: 0172-31-1020"
121,"有限会社　十和田住建
代表者: 中野渡　広志","〒034-0011
十和田市稲生町１２－１４
TEL: 0176-22-6210"
122,"なかの不動産
代表者: 中野　正年","〒031-0081
八戸市柏崎４丁目１６－１３
TEL: 0178-45-6058"
123,"有限会社　中野渡管財
代表者: 中野渡　広志","〒034-0011
十和田市稲生町１２－１４
TEL: 0176-22-2625"
124,"有限会社　南部開発
代表者: 飯原　正勝","〒031-0802
八戸市小中野６丁目１９－７
TEL: 0178-47-7075"
125,"有限会社　日東不動産
代表者: 寺島　勝博","〒036-8155
弘前市大字中野１丁目５－１
TEL: 0172-34-0102"
126,"有限会社　乗田コーポレーション
代表者: 乗田　宣明","〒038-0011
青森市篠田２丁目９－２
TEL: 017-761-7270"
127,"株式会社　箱田住宅工業
代表者: 箱田　鐵雄","〒038-3104
つがる市柏桑野木田浅井３３－１
TEL: 0173-25-2527"
128,"八戸住宅倶楽部フタガミ
代表者: 大久保　健二","〒031-0802
八戸市小中野５丁目２－１０
TEL: 0178-38-5406"
129,"株式会社　八戸土地産業
代表者: 柾谷　光子","〒031-0812
八戸市大字湊町字新井田道１４－１
TEL: 0178-33-8475"
130,"ハナブサ不動産　株式会社
代表者: 髙田　英樹","〒036-0367
黒石市大字前町５１
TEL: 0172-88-9772"
131,"原住建不動産部
代表者: 原　昭吉","〒039-1501
三戸郡五戸町大字上市川字附柳３５－２
TEL: 0178-68-2037"
132,"有限会社　ひまわり不動産
代表者: 石田　茂和","〒031-0072
八戸市城下１丁目１－６
TEL: 0178-47-8903"
133,"ビジョナリー・アンド・カンパニー　株式会社
代表者: 福間　直樹","〒036-8094
弘前市大字外崎４丁目４－３４
TEL: 0172-55-7805
HP: https://www.ouchi-j.com
Mail: stj@v-and-c.co.jp"
134,"ビジョナリー・アンド・カンパニー　株式会社
堅田支店
代表者: 福間　直樹","〒036-8052
弘前市大字堅田２丁目１０－５
TEL: 0172-55-7444"
135,"ビジョナリー・アンド・カンパニー　株式会社
城東支店
代表者: 福間　直樹","〒036-8182
弘前市大字土手町２１１－１０
TEL: 0172-38-0980"
136,"ビジョナリー・アンド・カンパニー　株式会社
土手町支店
代表者: 福間　直樹","〒036-8182
弘前市大字土手町２１１－１０
TEL: 0172-38-0980"
137,"ビジョナリー・アンド・カンパニー　株式会社
五所川原支店
代表者: 福間　直樹","〒037-0015
五所川原市大字姥萢字菖蒲３－６
TEL: 0173-26-0404"
138,"ビジョナリー・アンド・カンパニー　株式会社
青森本店
代表者: 福間　直樹","〒030-0803
青森市安方１丁目３－２青森ビル１階
TEL: 017-718-4244"
139,"ピットイン　合同会社
代表者: 平山　幸司","〒037-0024
五所川原市みどり町４丁目４６
TEL: 050-7118-6505"
140,"株式会社　フォレスト・ヴィル
代表者: 小笠原　章彦","〒031-0804
八戸市青葉１丁目１８－４
TEL: 0178-44-2588"
141,"有限会社　福原建業
代表者: 福原　真一","〒036-0332
黒石市大字牡丹平字福民西８８－１３
TEL: 0172-53-2337"
142,"有限会社　フジコウ
代表者: 工藤　虎雄","〒039-1112
八戸市南白山台３丁目７－１
TEL: 0178-70-2341"
143,"有限会社　不動産大栄
代表者: 長尾　實","〒037-0072
五所川原市字川端町３－１８
TEL: 0173-38-3010
HP: www.fdaiei.jpn.org
Mail: fdaiei@wonder.ocn.ne.jp"
144,"有限会社　不動産ライフ
代表者: 角田　泰樹","〒030-0862
青森市古川２丁目９－１３
TEL: 017-721-5588
HP: https://www.life21seiki.co.jp/
Mail: annai@life21seiki.co.jp"
145,"株式会社　プラスワン
代表者: 三橋　啓之","〒036-8094
弘前市大字外崎５丁目２－７
TEL: 0172-55-5357"
146,"有限会社　平成不動産
代表者: 原　勝博","〒031-0072
八戸市城下４丁目１９－７
TEL: 0178-46-3215
HP: http://www.heisei-fd.com/
Mail: info@heisei-fd.com"
147,"有限会社　平和不動産
代表者: 畑中　斉","〒030-0821
青森市勝田１丁目１７－３
TEL: 017-777-8501
HP: http://www.heiwa-f.co.jp
Mail: info@heiwa-f.co.jp"
148,"株式会社　ヘリテージホーム
代表者: 荒沢　隆二","〒039-1104
八戸市大字田面木字中明戸１－１
TEL: 0178-73-5155"
149,"有限会社　ベストハウジング
代表者: 中村　一幸","〒030-0846
青森市青葉３丁目１-１１
TEL: 017-762-7511
HP: http://www.besthousing.jp
Mail: best04@minos.ocn.ne.jp"
150,"有限会社　北翔宅建
代表者: 髙杉　秋光","〒038-1311
青森市浪岡大字浪岡字若松７６－２７
TEL: 0172-69-3513"
151,"株式会社　北西ファーム
代表者: 竹内　大介","〒037-0311
北津軽郡中泊町大字大沢内字二タ見４６３－１
TEL: 0173-69-2470"
152,"有限会社　北部土地産業
代表者: 吉田　淳一","〒039-1161
八戸市河原木字千刈田４
TEL: 0178-28-5553"
153,"有限会社　北陽開発
代表者: 川上　禎","〒030-0943
青森市大字幸畑字阿部野２５０－６
TEL: 017-718-3541
Mail: hokuyo-kai@minos.ocn.ne.jp"
154,"株式会社　ホリエイ
代表者: 堀内　精二","〒038-2202
西津軽郡深浦町大字岩崎字松原１９３－２
TEL: 0173-77-2102"
155,"株式会社　松橋不動産
代表者: 松橋　里実","〒039-1166
八戸市根城９丁目４－１
TEL: 0178-45-0793
HP: https://www.matuhasi.co.jp/
Mail: info@matuhasi.co.jp"
156,"有限会社　丸倉商事不動産
代表者: 倉内　寿","〒030-0862
青森市古川３丁目３－７
TEL: 017-776-6321"
157,"マルトー不動産商事
代表者: 安田　稔","〒038-0015
青森市千刈１丁目６－３
TEL: 017-761-6107"
158,"有限会社　マルフジ土地産業
代表者: 工藤　良春","〒031-0833
八戸市大字大久保字西ノ平２５－２３９
TEL: 0178-33-9737"
159,"有限会社　三浦建設
代表者: 三浦　初男","〒038-3503
北津軽郡鶴田町大字鶴田字中泉２２６－１０
TEL: 0173-22-5214"
160,"有限会社　みちのく不動産
代表者: 木村　高徹","〒031-0081
八戸市柏崎３丁目５－８
TEL: 0178-73-5546"
161,"有限会社　みなと宅建
代表者: 木幡　孝行","〒031-0812
八戸市大字湊町字縄張３２－２１コーポエミー１０１号室
TEL: 0178-20-9595"
162,"宮崎不動産
代表者: 宮崎　康志","〒031-0802
八戸市小中野２丁目８－１８
TEL: 0178-22-3847"
163,"有限会社　みやの不動産
代表者: 宮野　貞明","〒036-8203
弘前市大字本町６９
TEL: 0172-32-6067
HP: www.miyano-fudousan.com
Mail: s-miyano@sea.plala.or.jp"
164,"有限会社　恵不動産
代表者: 松山　弘司","〒031-0004
八戸市南類家３丁目１－２１エポマンシヨン
TEL: 0178-71-4340
HP: http://www.megumi-est.com/
Mail: megumi.e@megumi-est.com"
165,"森山ディーゼル　株式会社
代表者: 森山　義弘","〒038-0001
青森市新田３丁目１１―１
TEL: 017-766-1344"
166,"八代産業　株式会社
代表者: 鈴木　文武","〒031-0075
八戸市内丸１丁目６－４
TEL: 0178-45-1212"
167,"ヤマサ不動産商事
代表者: 佐藤　政文","〒038-3802
南津軽郡藤崎町大字藤崎字舘岡８
TEL: 0172-75-2903"
168,"株式会社　ヤマノアーキデザイン
代表者: 工藤　晃史","〒038-3524
北津軽郡鶴田町大字境字北原７３－２４
TEL: 0173-22-6789"
169,"ヤマノ開成不動産
代表者: 野呂　晶清","〒030-0803
青森市安方２丁目１１－１２
TEL: 017-775-1883"
170,"ヤマボシ中西不動産
代表者: 中西　弘文","〒030-0853
青森市金沢３丁目２５－２１
TEL: 017-723-4376"
171,"ユネストホーム　株式会社
代表者: 櫻田　明寛","〒030-0843
青森市大字浜田字豊田５０２
TEL: 017-762-5521"
172,"ライズ・コーポレーション　株式会社
代表者: 近藤　智","〒030-0917
青森市矢作３丁目８－２２
TEL: 017-736-6400"
173,"有限会社　らいず不動産
代表者: 坂田　弘美","〒031-0071
八戸市沼館１丁目６－３
TEL: 0178-71-1151"
174,"株式会社　ランドワン
八戸営業所
代表者: 高橋　恭博","〒031-0032
八戸市大字三日町１６ハートビルマルフク1Ｆ
TEL: 0178-47-1050"
175,"株式会社　リッチモンドハウス
代表者: 安倍　真由美","〒036-8141
弘前市大字松原東４丁目５－３１
TEL: 0172-55-0641"
176,"株式会社　リッチモンドハウス
むつ店
代表者: 安倍　真由美","〒035-0021
むつ市大字田名部字赤川ノ内並木９２－４
TEL: 0175-23-9151"
177,"株式会社　リアルパートナー
代表者: 齋藤　富士代","〒030-0947
青森市浜館４丁目８－９
TEL: 017-765-1611
HP: www.real-partner.co.jp
Mail: information@real-partner.co.jp"
178,"株式会社　リイル宅建事務所
代表者: 相馬　明彦","〒036-8318
弘前市大字八代町８－３６
TEL: 0172-39-7071"
179,"株式会社　ＲＥＬＩＦＥ
代表者: 神　泰裕","〒036-0301
黒石市一番町１９５リライフＡ
TEL: 0172-55-7212"
180,"株式会社　ＲＥＬＩＦＥ
青森中央店
代表者: 神　泰裕","〒030-0843
青森市浜田３丁目１－１ドリームタウンＡＬⅰ　Ｂ棟２０８
TEL: 017-752-9415"
181,"レ・オーラ　株式会社
代表者: 笹森　茂","〒034-0001
十和田市大字三本木字稲吉１３－３８
TEL: 0176-51-4114"
182,"株式会社　ＲＥＣＩＰＥ
代表者: 神　康知","〒038-1306
青森市浪岡福田３丁目2－４
TEL: 0172-88-7495
HP: aoimori-recipe.com
Mail: info@aoimori-recipe.com"
183,"株式会社　ＲＥＣＩＰＥ
アルスタ浪岡店
代表者: 神　康知","〒038-1306
青森市浪岡福田３丁目２－３
TEL: 0172-88-8143"
184,"株式会社　ＲＥＣＩＰＥ
弘前店
代表者: 神　康知","〒036-8062
弘前市大字青山１丁目１０－３
TEL: 0172-26-8985"
185,"ロッキー不動産
代表者: 岩野　敏雄","〒031-0075
八戸市内丸３丁目１－３３藤要ビル２０４号
TEL: 0178-73-6944"
186,"ワナベ建築工房　株式会社
代表者: 渡邊　智也","〒031-0081
八戸市柏崎６丁目２４－１７
TEL: 0178-38-8633"
