,name,details
58,"株式会社　ＨＳＣ
代表者: 原田　智史","〒370-2101
高崎市吉井町南陽台１丁目１８－１５
TEL: 027-384-6055"
59,"有限会社　エイムプランニング
代表者: 髙橋　剛","〒371-0844
前橋市古市町１丁目５６－１７
TEL: 027-219-3966"
60,"株式会社　エス・ケイ・ホーム
代表者: 竹渕　進吾","〒371-0037
前橋市上小出町２丁目４０－１５
TEL: 027-237-1122"
61,"有限会社　エステート植松
代表者: 植松　信雄","〒370-0005
高崎市浜尻町２１１－４植松ハイツⅡ１０１号
TEL: 027-362-1696"
62,"株式会社　エステートタジマ
代表者: 田島　まり子","〒370-0346
太田市新田上田中町１９７－１
TEL: 0276-49-5866"
63,"有限会社　エステート野村
代表者: 戸部　和明","〒378-0043
沼田市東倉内町２１９－３和美企画ビル1F
TEL: 0278-22-0796"
64,"株式会社　エステート・マック
代表者: 林　和弘","〒370-0075
高崎市筑縄町１４－１４
TEL: 027-361-3786
HP: http://www.estate-muc.com
Mail: muc@po.wind.ne.jp"
65,"株式会社　ＳＢ
代表者: 菅野　高広","〒370-0851
高崎市上中居町２２５－１１Ｆ
TEL: 027-386-6217"
66,"合同会社　エフビイ企画
代表者: 萩原　伸治","〒371-0042
前橋市日輪寺町４００－１
TEL: 027-234-4040"
67,"株式会社　エムエス不動産
代表者: 町田　伸一","〒370-0844
高崎市和田多中町２４９
TEL: 027-320-8580
HP: https://www.fudo-san.co.jp/"
68,"ＭＫコーポレーション
代表者: 石原　武","〒372-0038
伊勢崎市新栄町３８４８－３
TEL: 0270-24-2456"
69,"有限会社　エムケイハウジング
代表者: 御供　崇行","〒375-0051
藤岡市本動堂５２９－２
TEL: 0274-23-1200"
70,"株式会社　エムズ・コンサル
代表者: 大和久　雅史","〒372-0833
伊勢崎市富塚町２２９－８
TEL: 0270-40-3005"
71,"エリム　株式会社
代表者: 田嶋　景姫","〒371-0816
前橋市上佐鳥町６３１－７
TEL: 027-289-8872"
72,"有限会社　エルクリップ
代表者: 井田　亨","〒372-0801
伊勢崎市宮子町３４１７－３
TEL: 0270-25-6831"
73,"有限会社　遠坂エステート
代表者: 遠坂　勝好","〒379-2301
太田市藪塚町１２５７－５
TEL: 0277-20-4408"
74,"有限会社　エンゼル
代表者: 木暮　知弘","〒371-0023
前橋市本町２丁目１４－１５
TEL: 027-224-5750"
75,"有限会社　オーエムハウジング
代表者: 深澤　三男","〒371-0001
前橋市荻窪町３１９－５
TEL: 027-269-2992"
76,"有限会社　オーキッドハウス
代表者: 加藤　真","〒375-0021
藤岡市小林３５１－７
TEL: 0274-50-4321"
77,"株式会社　Ｏ２ＰＬＡＮ
代表者: 佐藤　祐司","〒370-0084
高崎市菊地町５８１－３
TEL: 027-388-0281"
78,"株式会社　オーナーズ・プロジェクト
代表者: 大野　和弘","〒370-0065
高崎市末広町１９４－８
TEL: 090-9159-5563"
79,"株式会社　オールシーズン
代表者: 大熊　宣成","〒370-3334
高崎市本郷町１０８２－６
TEL: 027-386-6000"
80,"オールハウジング　合同会社
代表者: 佐藤　和也","〒375-0051
藤岡市本動堂９番地２号
TEL: 0274-50-8101"
81,"有限会社　太田工務店
代表者: 太田　とり子","〒378-0024
沼田市下川田町７７８－１
TEL: 0278-23-5174"
82,"有限会社　大森不動産
代表者: 森田　泰正","〒373-0813
太田市内ケ島町２０６５
TEL: 0276-60-2036"
83,"株式会社　オフィスソレイユ
代表者: 津田　悦子","〒371-0854
前橋市大渡町１丁目６番地１２
TEL: 027-289-5104"
84,"オフィス藤枝
代表者: 藤枝　睦男","〒370-2212
甘楽郡甘楽町大字福島９－３
TEL: 0274-74-6555"
85,"有限会社　オリエンタル
代表者: 須田　義光","〒371-0037
前橋市上小出町３丁目２１－６シティーワンズ１０３
TEL: 027-235-8833"
86,"有限会社　オレンヂ不動産
代表者: 根岸　栄","〒370-0321
太田市新田木崎町７０４番地１
TEL: 0276-56-2200
Mail: orendi29@sunfield.ne.jp"
87,"Ｃａｓａ　ｒｏｂｏｔｉｃｓ　株式会社
代表者: 細谷　竜一","〒370-0851
高崎市上中居町１６１９番地２
TEL: 027-329-7756"
88,"Ｃａｓａ　ｒｏｂｏｔｉｃｓ　株式会社
ひら屋専門店IKI前橋けやき展示場
代表者: 細谷　竜一","〒371-0805
前橋市南町３丁目７６－１
TEL: 027-289-8832"
89,"カイマッセ不動産　株式会社
代表者: 土屋　陽一","〒370-0854
高崎市下之城町522番地12カーサ・ドマーニ106
TEL: 027-386-9936"
90,"カイマッセ不動産　株式会社
太田営業所
代表者: 土屋　陽一","〒373-0026
太田市東本町２７－１９
TEL: 0276-57-6220"
91,"有限会社　カオス不動産
代表者: 三田　益雄","〒370-0074
高崎市下小鳥町２６８－８
TEL: 027-363-1204
HP: http://www.athome.co.jp/ahst/kaos-fudousan.html
Mail: m-masuo@jcom.home.ne.jp"
92,"カガミ
代表者: 加々美　栄吾","〒371-0056
前橋市青柳町４７９－１２加々美ハイツＢ２０１
TEL: 027-896-9264"
93,"加藤土地
代表者: 加藤　精一","〒370-3574
前橋市清野町１１９
TEL: 027-251-9106"
94,"カネコ土地建物
代表者: 金子　喜男","〒378-0021
沼田市岩本町１９５
TEL: 0278-24-8654"
95,"株式会社　金澤工務店
代表者: 金澤　和彦","〒370-1401
藤岡市鬼石１０１－３
TEL: 0274-52-2233"
96,"有限会社　金政建設
代表者: 金子　靖一","〒376-0125
桐生市新里町山上２２１３－１
TEL: 0277-74-8084"
97,"加辺建設　株式会社
代表者: 加辺　政寿","〒370-0873
高崎市下豊岡町８２８－３
TEL: 027-327-2621"
98,"カミング
代表者: 柿沼　智子","〒373-0862
太田市末広町５６５－６
TEL: 0276-38-6572
Mail: info@kaming.jp"
99,"株式会社　軽井沢高原ビレッジ
代表者: 小林　良徳","〒377-1402
吾妻郡嬬恋村大字鎌原１４８６－１００
TEL: 0279-82-5860"
100,"川端不動産
代表者: 川端　登","〒375-0003
藤岡市立石新田２３５
TEL: 0274-42-2171"
101,"株式会社　関東地所
代表者: 鈴木　章之","〒370-3102
高崎市箕郷町生原１１７８－１
TEL: 027-384-8337"
102,"関東地所　有限会社
代表者: 清水　敏雄","〒371-0051
前橋市上細井町１３４４－２
TEL: 027-289-2000"
103,"株式会社　関東土地開発
代表者: 髙橋　明","〒373-0851
太田市飯田町１５４７OTAスクエアビル７F
TEL: 0276-30-0211"
104,"有限会社　綺羅々開発
代表者: 清水　実","〒371-0825
前橋市大利根町１丁目１３－３５
TEL: 027-280-5701"
105,"有限会社　クゥネル
代表者: 奥田　伸二","〒371-0037
前橋市上小出町１丁目１６－９
TEL: 027-212-6002"
106,"合同会社　クォーツ
代表者: 平舘　英次郎","〒370-0857
高崎市上佐野町３５３番地１上佐野マンション１０１
TEL: 027-388-8600"
107,"草処建設　株式会社
代表者: 草処　晋一","〒376-0121
桐生市新里町新川１７１
TEL: 0277-74-1682"
108,"クボタホーム　株式会社
代表者: 東宮　勝弥","〒372-0812
伊勢崎市連取町３０４９－３
TEL: 0270-70-4438
HP: http://kubotahome.co.jp/
Mail: info@kubotahome.co.jp"
109,"株式会社　ＣＬＩＰ
代表者: 浅尾　毅","〒371-0044
前橋市荒牧町１１８７－１２
TEL: 027-289-6892"
110,"株式会社　クリエートハウジング
代表者: 角田　秀則","〒372-0031
伊勢崎市今泉町２丁目４９４－２６
TEL: 0270-30-3833
HP: http://www.create-h.com/
Mail: info@create-h.com"
111,"株式会社　ＫＵＲＵＲＵ
代表者: 折原　健","〒371-0802
前橋市天川町１６２７－１０
TEL: 027-257-0118"
112,"株式会社　黒沢工務店
代表者: 黒沢　一男","〒375-0005
藤岡市中２００２－３３
TEL: 0274-23-3886"
113,"株式会社　グラッツィア
代表者: 田代　一登","〒370-0803
高崎市大橋町２９－１
TEL: 027-387-0451"
114,"株式会社　グラントコーポレーション
代表者: 亀井　大之","〒373-0861
太田市南矢島町５４３－４
TEL: 0276-57-6945"
115,"株式会社　ＧＬａｎｄ
代表者: 根岸　孝広","〒372-0801
伊勢崎市宮子町１７３９番地
TEL: 0270-27-4576
HP: https://www.gland.me/
Mail: GLand@x2.gmobb.jp"
116,"株式会社　グランド・エフ・シィ
代表者: 満永　稔浩","〒379-2304
太田市大原町４８６－２
TEL: 027-746-9791"
117,"有限会社　グリーンコーポレーション
代表者: 木暮　睦","〒371-0846
前橋市元総社町９４７－４８
TEL: 027-254-7890"
118,"合同会社　グリーンハイム
代表者: 小此木　恵美","〒372-0823
伊勢崎市今井町３５５番地１
TEL: 0270-61-6251"
119,"ケイアイネットクラウド　株式会社
はなまるハウス伊勢崎営業所
代表者: 真杉　恵美","〒372-0812
伊勢崎市連取町２０６４－２
TEL: 0270-61-7070"
120,"ケイアイネットクラウド　株式会社
はなまるハウス太田展示場
代表者: 真杉　恵美","〒373-0813
太田市内ケ島町２００５－２
TEL: 0276-30-3313"
121,"ケイアイネットクラウド　株式会社
はなまるハウス高崎営業所
代表者: 真杉　恵美","〒370-0005
高崎市浜尻町１２１２
TEL: 027-329-7776"
122,"ケイアイネットリアルティ　株式会社
代表者: 瀧口　裕一","〒370-0851
高崎市上中居町１７２７
TEL: 027-388-0577"
123,"ケイアイネットリアルティ　株式会社
前橋ハウジングセンター
代表者: 瀧口　裕一","〒371-0024
前橋市表町１丁目２２－８
TEL: 027-226-7000"
124,"ケイアイネットリアルティ　株式会社
伊勢崎ハウジングセンター
代表者: 瀧口　裕一","〒372-0034
伊勢崎市茂呂町１丁目４０８－７
TEL: 0270-30-1688"
125,"ケイアイネットリアルティ　株式会社
太田ハウジングセンター
代表者: 瀧口　裕一","〒373-0033
太田市西本町１１－１０
TEL: 0276-55-1153"
126,"景匠イモビリエ
代表者: 福田　景晴","〒372-0024
伊勢崎市下植木町１１５４－４
TEL: 0270-30-3388"
127,"株式会社　Ｋ・ドリーム
代表者: 小暮　泰記","〒370-0853
高崎市下中居町３７７番地１
TEL: 027-386-3017
HP: https://www.kdream.co.jp/
Mail: info@kdream.co.jp"
128,"有限会社　ケイハウス
代表者: 下山　勇志","〒370-2603
甘楽郡下仁田町大字馬山４３３５－５
TEL: 0274-82-5369
HP: http://www.keihouse1994.jp
Mail: info_takasaki@keihouse1994.jp"
129,"有限会社　建友ホーム
代表者: 森田　裕","〒378-0051
沼田市上原町１７１６－３１
TEL: 0278-23-7075"
130,"株式会社　興栄
代表者: 宇佐美　玉雄","〒370-0018
高崎市新保町１７１９
TEL: 027-353-1777
HP: http://www.fudousannokoei.com/
Mail: info@fudousannokoei.com"
131,"晃企画
代表者: 二瓶　明夫","〒371-0025
前橋市紅雲町２丁目１３－６
TEL: 027-224-5252"
132,"光都産業　株式会社
代表者: 楯　優子","〒370-3602
北群馬郡吉岡町大字大久保２８６番地１
TEL: 0279-20-5606"
133,"光都産業　株式会社
高崎営業所
代表者: 楯　優子","〒370-3521
高崎市棟高町２１５２番地１
TEL: 027-310-9300
HP: https://koutosangyo.co.jp/
Mail: info@koutosangyo.co.jp"
134,"株式会社　コウハウス
代表者: 倉澤　恒志","〒379-2313
みどり市笠懸町鹿２５１６－１
TEL: 0277-46-7199"
135,"木暮建築設計事務所　不動産部
代表者: 木暮　吉伸","〒371-0037
前橋市上小出町１丁目２１－４
TEL: 027-232-8825"
136,"コバヤシ不動産　株式会社
代表者: 小林　寛","〒370-1301
高崎市新町２１３９－２
TEL: 0274-42-8213
HP: http://www.kobayasi-fudosan.jp
Mail: mail@kobayasi-fudosan.jp"
137,"有限会社　コマイ・ハウジング
代表者: 駒井　喜美男","〒371-0801
前橋市文京町３丁目２８－１７
TEL: 027-224-0488
HP: http://www.wind.ne.jp/k-komai/
Mail: komai@xp.wind.jp"
138,"小向建設　株式会社
代表者: 小向　郁雄","〒376-0601
桐生市梅田町１丁目３８４－２
TEL: 0277-32-0420"
139,"小向建設　株式会社
桐生店　いえ。とち。物語
代表者: 小向　郁雄","〒376-0031
桐生市本町６丁目２７－１プライマリービル４Ｆ
TEL: 0277-43-6820"
140,"合同会社　こもん
代表者: 金　道亨","〒370-3525
高崎市三ツ寺町１２１７－６
TEL: 027-395-4707"
141,"株式会社　サイトウ
代表者: 齋藤　正幸","〒373-0824
太田市高林寿町６０６番地２７
TEL: 0276-55-8201"
142,"サカイ不動産　有限会社
代表者: 河田　英雄","〒370-0124
伊勢崎市境７６２－１０
TEL: 0270-74-0099"
143,"サカエハウス　株式会社
代表者: 木村　芳治","〒370-0841
高崎市栄町１５－９
TEL: 027-388-1515
Mail: info@sakae-h.com"
144,"株式会社　サガ・コーポレーション
代表者: 中島　雄平","〒370-0861
高崎市八千代町１丁目１８－７
TEL: 027-321-4231"
145,"株式会社　サガセ不動産
代表者: 須田　克身","〒370-0078
高崎市上小鳥町３８４－２
TEL: 027-386-2490"
146,"サクセス不動産
代表者: 石山　美喜","〒370-0518
邑楽郡大泉町城之内３丁目２－１６
TEL: 0276-20-0001
HP: http://www.athome.co.jp/ahst/sakusesu.html
Mail: s491114@sannet.ne.jp"
147,"さくら不動産　株式会社
代表者: 市川　喜規","〒370-0053
高崎市通町４６－２
TEL: 027-386-4800"
148,"株式会社　さくらプラザ
代表者: 伊藤　隆治","〒371-0013
前橋市西片貝町２丁目７８
TEL: 027-243-6033"
149,"株式会社　さとり
代表者: 佐鳥　俊幸","〒370-0802
高崎市並榎町１４１番地１
TEL: 027-315-8336"
150,"株式会社　サンアイホーム
太田店
代表者: 近藤　達夫","〒373-0861
太田市南矢島町６９０
TEL: 0276-60-5522"
151,"株式会社　三榮地所
代表者: 丸山　伸行","〒370-3101
高崎市箕郷町柏木沢１８３２番地１
TEL: 027-386-4751"
152,"株式会社　サンエルホーム
ハグハウス太田店
代表者: 平井　俊也","〒373-0852
太田市新井町５５１－７ー１０１
TEL: 0276-55-3039"
153,"株式会社　産興技研
代表者: 大塚　博","〒379-2121
前橋市小屋原町１７３９－１
TEL: 027-266-1200"
154,"三幸グループ　株式会社
代表者: サミーアマド","〒373-0815
太田市東別所町１３２－１
TEL: 0276-55-6435"
155,"株式会社　サンコウホーム
代表者: 平井　俊也","〒375-0015
藤岡市中栗須２４２－４
TEL: 0274-22-9411"
156,"有限会社　三成
代表者: 青山　鉄壮","〒371-0805
前橋市南町３丁目１９－５松井コーポ１０３号
TEL: 027-289-6937"
157,"さんのうハウジング
代表者: 土屋　のり子","〒372-0831
伊勢崎市山王町１５４５－２
TEL: 0270-31-0656"
158,"株式会社　サン不動産ネクスト
代表者: 大橋　祐介","〒372-0047
伊勢崎市本町１０－１８
TEL: 0270-30-3322"
159,"株式会社　サンワークス
代表者: 上原　聡","〒379-0116
安中市安中４５０５－５
TEL: 027-329-6785"
160,"有限会社　三和エージェンシー群馬
代表者: 髙橋　保男","〒370-2343
富岡市七日市１２２２－１
TEL: 0274-63-8415"
161,"三和販売　有限会社
代表者: 矢部　修一","〒373-0036
太田市由良町９３３－４
TEL: 0276-31-2848"
162,"有限会社　シュンエイ企画
代表者: 酒井　俊彦","〒371-0831
前橋市小相木町３４９－１
TEL: 027-210-5077"
163,"株式会社　商工センター
代表者: 市村　正明","〒371-0034
前橋市昭和町３丁目３８－１
TEL: 027-233-6733"
164,"シティープラン　株式会社
代表者: 坂本　時子","〒379-2154
前橋市天川大島町１丁目２９－１５
TEL: 027-221-0582"
165,"下田不動産
代表者: 下田　隆","〒375-0012
藤岡市下戸塚１２１－１
TEL: 0274-23-6679"
166,"有限会社　新栄地所
代表者: 星野　孝一","〒372-0038
伊勢崎市新栄町３９０７－３
TEL: 0270-25-9251"
167,"株式会社　新日本ハイテック
代表者: 鈴木　政男","〒370-3503
北群馬郡榛東村大字新井３１３３－５
TEL: 0279-55-0170"
168,"株式会社　ジェイテック
代表者: 志村　晃","〒370-3521
高崎市棟高町８４１－２
TEL: 027-372-1431"
169,"有限会社　住創開発
代表者: 橋本　安夫","〒378-0051
沼田市上原町１７５６－２１２
TEL: 0278-24-2710"
170,"株式会社　ジョイホーム
代表者: 山崎　和也","〒370-0071
高崎市小八木町５５３－２
TEL: 027-384-8646"
171,"株式会社　上毛新聞ＴＲ
代表者: 内山　充","〒371-0843
前橋市新前橋町１７番地１７
TEL: 027-252-4151"
172,"株式会社　ジー・アンド・ジークリエーションズ
代表者: 久保　吾朗","〒370-2216
甘楽郡甘楽町大字金井８８２－７
TEL: 0274-67-5041"
173,"ジー・ティー・ディー　有限会社
代表者: 菅家　利一","〒372-0832
伊勢崎市除ケ町３６６番地４
TEL: 0270-75-1201"
174,"甚不動産相談事務所
代表者: 関口　孝司","〒379-2152
前橋市下大島町７４２－３
TEL: 027-226-6751
HP: http://jin-office.jp/
Mail: info@jin-office.jp"
175,"株式会社　鈴木プランニング
代表者: 鈴木　康之","〒373-0036
太田市由良町１７０５－１１
TEL: 0276-32-2122
HP: http://suzukiplanning.p-kit.com/
Mail: daruma51store@yahoo.co.jp"
176,"スター企画
代表者: 星野　憲雄","〒377-0003
渋川市八木原１０５４－１２
TEL: 0279-22-3615"
177,"株式会社　スタイルエステート群馬
代表者: 堀口　真哉","〒371-0837
前橋市箱田町３４５番地６
TEL: 027-212-9123
HP: http://style-e.co.jp
Mail: info@style-e.co.jp"
178,"株式会社　Ｓｔｏｒｙ　ｈｏｕｓｅ
代表者: 石井　大介","〒379-2211
伊勢崎市市場町２丁目８５４－１
TEL: 0270-61-8734
HP: https://www.storyhouse.jp/
Mail: story1441@storyhouse.top"
179,"株式会社　スマート
代表者: 砂山　徹夫","〒372-0822
伊勢崎市中町７４６－１
TEL: 0270-27-7200
HP: http://www.smart-dream.com/
Mail: home@smart-dream.com"
180,"株式会社　スマートホーム
代表者: 吉田　修","〒377-0003
渋川市八木原６４６番地３ボンジュール１F
TEL: 0279-22-1070"
181,"住まいのＧＥＮ　有限会社
代表者: 齋藤　英之","〒378-0077
沼田市石墨町１８８９－１
TEL: 0278-22-6522"
182,"住まいのＧＥＮ　有限会社
横塚店
代表者: 齋藤　英之","〒378-0002
沼田市横塚町１３６８－１
TEL: 0278-25-4422"
183,"スマイリー　株式会社
代表者: 岩崎　達也","〒372-0812
伊勢崎市連取町１４８８－３
TEL: 0270-61-6835"
184,"株式会社　住まいる館
代表者: 宮澤　匠","〒371-0023
前橋市本町１丁目２－１１
TEL: 027-234-8126"
185,"株式会社　住まいる館
エイブルネットワーク高崎店
代表者: 宮澤　匠","〒370-0043
高崎市高関町３５７－４１階
TEL: 027-395-8126"
186,"株式会社　住まいる館
エイブルネットワーク高崎駅前店
代表者: 宮澤　匠","〒370-0849
高崎市八島町２０番地KSビル１階２号室
TEL: 027-388-1701"
187,"住まいるプラン
代表者: 内田　清美","〒370-0421
太田市粕川町３８－４
TEL: 0276-52-2595
Mail: uchii@ivory.plala.or.jp"
188,"スリーワン・エステート
代表者: 越塚　豊","〒376-0101
みどり市大間々町大間々５５９番地１テナント３１大間々町２号
TEL: 0277-47-6388"
189,"有限会社　太雅建物
代表者: 太田　雅之","〒371-0032
前橋市若宮町４丁目２５－６
TEL: 027-237-2566
HP: http://www.taiga-t.com
Mail: taiga@fork.ocn.ne.jp"
