,name,details
13,"いえものがたり　株式会社
代表者: 長澤　猛","〒321-0932
宇都宮市平松本町７４７ー１５
TEL: 028-612-5521"
14,"株式会社　イケダ総合企画
代表者: 池田　清","〒321-2112
宇都宮市上横倉町775-6
TEL: 028-665-0808"
15,"株式会社　石井工務店
宇都宮支店
代表者: 石井　一夫","〒321-0904
宇都宮市陽東６丁目2-2
TEL: 028-613-1175"
16,"株式会社　いずみや
代表者: 武藤　定夫","〒326-0143
足利市葉鹿町７５０
TEL: 0284-62-1029"
17,"有限会社　猪瀬酒店
代表者: 猪瀬　泰道","〒329-0617
河内郡上三川町大字上蒲生３
TEL: 0285-56-2112"
18,"ウィシュランド　株式会社
代表者: 菱沼　建之","〒321-0945
宇都宮市宿郷５丁目１５－１２
TEL: 028-651-0555"
19,"株式会社　ウッドハウス
代表者: 亀田　恵司","〒321-1261
日光市今市９００－１１
TEL: 0288-21-4324"
20,"有限会社　ウッドマン那須
代表者: 平山　輝夫","〒329-2763
那須塩原市井口９８６－２
TEL: 0287-37-4488"
21,"有限会社　上原商事
代表者: 小川　高志","〒329-0507
下野市文教２丁目７－８
TEL: 0285-53-3079
HP: ueharashouji.com
Mail: ueharahouji@ia4.itkeeper.ne.jp"
22,"株式会社　Ａｉ’ｓエステート
代表者: 麻生　敏男","〒323-0028
小山市若木町２丁目１１－５
TEL: 0285-32-7199"
23,"株式会社　ＡＰホーム企画
代表者: 椿　智浩","〒321-0413
宇都宮市松風台１１５９－１８
TEL: 028-689-8971"
24,"株式会社　ＨＩＫ
代表者: 水野　京子","〒325-0021
那須塩原市安藤町４０－４３０内外ビル４F
TEL: 0287-74-6311"
25,"駅前ハウス　株式会社
代表者: 宮本　大介","〒321-0942
宇都宮市峰１丁目２４－１
TEL: 028-601-9300"
26,"株式会社　エクセレント不動産
代表者: 髙島　　進","〒321-0983
宇都宮市御幸本町４８６２－４
TEL: 028-661-1221"
27,"Ｓ＆Ｒ　株式会社
北関東支社
代表者: 新井　俊介","〒321-0954
宇都宮市元今泉４丁目６－６ロワールビル４階
TEL: 028-612-5695"
28,"株式会社　エス・シーエネルギーコンサルタント
代表者: 髙森　茂之","〒320-0841
宇都宮市六道町１４－１２
TEL: 028-637-3397"
29,"株式会社　エヅリン
代表者: 江連　秀夫","〒324-0037
大田原市上石上北山１５６７－３
TEL: 0287-46-7669"
30,"株式会社　エムエスホーム
代表者: 板橋　都","〒321-0952
宇都宮市泉が丘６丁目１１－１１
TEL: 028-683-7851"
31,"株式会社　Ｍ’ｓ　ｅｓｔａｔｅ
代表者: 長谷川　俊一","〒326-0824
足利市八幡町２丁目１０－２
TEL: 0284-64-7887
HP: https://www.zennichi.net/m/msestate/index.asp
Mail: m.s-estate@qa2.so-net.ne.jp"
32,"おうちねっと　株式会社
代表者: 増渕　雅史","〒321-0952
宇都宮市泉が丘６丁目３－２５
TEL: 028-662-1021"
33,"おうちねっと　株式会社
鹿沼店
代表者: 増渕　雅史","〒322-0028
鹿沼市栄町２丁目１３－１４
TEL: 0289-77-5565"
34,"おうちねっと　株式会社
日光店
代表者: 増渕　雅史","〒321-1261
日光市今市９７６－１
TEL: 0288-25-5919"
35,"おうちねっと　株式会社
那須塩原店
代表者: 増渕　雅史","〒325-0072
那須塩原市豊住町７８－７９
TEL: 0287-74-3839"
36,"おうちねっと　株式会社
矢板店
代表者: 増渕　雅史","〒329-2164
矢板市本町８－２０
TEL: 0287-53-7356"
37,"株式会社　大島建設
代表者: 大島　　勉","〒321-0932
宇都宮市平松本町1221-10
TEL: 028-639-6639"
38,"おおひら不動産　株式会社
代表者: 田中　新太郎","〒329-4421
栃木市大平町西野田185-1
TEL: 0282-25-6860"
39,"荻田　合同会社
代表者: 荻田　博範","〒325-0301
那須郡那須町大字湯本２０６－１２２６愛寿荘
TEL: 0287-76-2496"
40,"株式会社　オフィス・ティ・エム
代表者: 増澤　鉄也","〒321-0154
宇都宮市西川田東町１１－１
TEL: 028-653-0116"
41,"有限会社　オフィストミタ
代表者: 冨田　　清","〒321-0923
宇都宮市下栗町２９３８－４
TEL: 028-634-2390"
42,"Ｃａｓａ　ｒｏｂｏｔｉｃｓ　株式会社
ひら屋専門店ＩＫＩ宇都宮展示場
代表者: 細谷　竜一","〒321-0954
宇都宮市元今泉７丁目３－１１
TEL: 028-689-8260"
43,"カキセイ不動産
代表者: 柿沼　繁樹","〒322-0063
鹿沼市戸張町1808
TEL: 0289-65-1969
HP: http://kakisei-love.main.jp
Mail: kakisei.hudousan@gmail.com"
44,"株式会社　カクニシ都市開発
代表者: 西村　陽一","〒322-0021
鹿沼市上野町２８１－４
TEL: 0289-63-3210
HP: http://kakunishi.com/ph-kanuma/
Mail: info@kakunishi.com"
45,"かとう不動産企画室
代表者: 加藤　和之","〒322-0029
鹿沼市西茂呂４丁目１７－２１
TEL: 0289-74-7110
HP: https://katokazu.net/
Mail: katou.f.kikaku@sky.plala.or.jp"
46,"株式会社　カナメ
代表者: 吉原　正博","〒321-0905
宇都宮市平出工業団地３８－５２
TEL: 028-660-3831"
47,"株式会社　加納不動産
代表者: 加納　敏秀","〒323-0822
小山市駅南町１丁目12-32カーサガレリア211
TEL: 0285-37-9520
Mail: tk0915kano@ybb.ne.jp"
48,"株式会社　ＫＯＫホームズ
代表者: 小島　　稔","〒327-0845
佐野市久保町５５－１０
TEL: 0283-21-2233"
49,"株式会社　平成コーポレーション
代表者: 保坂　武","〒323-0822
小山市駅南町１丁目１２番３２号
TEL: 0285-37-7077
HP: https://www.zennichi.net/m/heisei-corp/
Mail: heisei-corp@solid.ocn.ne.jp"
50,"株式会社　川堀工務店
代表者: 川堀　剛","〒321-0912
宇都宮市石井町２５７８
TEL: 028-688-0180"
51,"株式会社　環境保全クリエイト
代表者: 長井　智","〒329-2151
矢板市幸岡７８２－２
TEL: 0287-47-5789
HP: http://www.khcreate.jp"
52,"輝心不動産
代表者: 佐藤　朋子","〒323-0022
小山市駅東通り２丁目２６－２２－７０３
TEL: 0285-39-8973
HP: https://www.kisinfudousan.jp
Mail: kisin@kisinfudousan.jp"
53,"株式会社　北関東エステート
代表者: 森田　友宏","〒321-0983
宇都宮市御幸本町４８７０－４
TEL: 028-683-1144"
54,"株式会社　ＧＡＬＬＥＲＹ　ＨＯＵＳＥ
代表者: 神山　周市","〒320-0851
宇都宮市鶴田町２０３９－４
TEL: 028-648-0789"
55,"株式会社　ＧＡＬＬＥＲＹ　ＨＯＵＳＥ
ＧＲＡＮＤ　ＤＥＳＩＧＮ事業部
代表者: 神山　周市","〒320-0851
宇都宮市鶴田町２０４１ー１
TEL: 028-647-0055"
56,"株式会社　クエスト
代表者: 山形　林克","〒321-0967
宇都宮市錦２丁目７－２
TEL: 028-307-4833"
57,"クエストビル株式会社
代表者: 増渕　雅史","〒320-0807
宇都宮市松が峰１丁目３－１６
TEL: 028-688-8977"
58,"株式会社　クラココ
代表者: 宇賀神　智行","〒320-0865
宇都宮市睦町８－１７
TEL: 028-680-6776"
59,"株式会社　クレバー
代表者: 近江　俊二","〒321-0954
宇都宮市元今泉４丁目６－６ロワールビル２階
TEL: 028-612-3741"
60,"株式会社　クロスランド
代表者: 野澤　修","〒320-0808
宇都宮市宮園町２－２ＫＵビル４Ｆ
TEL: 028-666-5521"
61,"グッドネスプラン　株式会社
代表者: 齋藤　隆司","〒328-0075
栃木市箱森町３－２４
TEL: 0282-21-7789"
62,"株式会社　グランテック
代表者: 野田　歩","〒321-2335
日光市森友1519-49
TEL: 0288-25-7757"
63,"グローバル不動産　株式会社
代表者: 近藤　明宏","〒323-0820
小山市西城南３丁目７－１３
TEL: 0285-28-9623"
64,"ケイアイスター不動産　株式会社
宇都宮営業所
代表者: 塙 圭二","〒320-0846
宇都宮市滝の原１丁目３－３８１Ｆ
TEL: 028-612-6766"
65,"ケイアイスター不動産　株式会社
小山営業所
代表者: 塙 圭二","〒323-0807
小山市城東３丁目２－２０プラザホテル１０３
TEL: 0285-39-6815"
66,"ケイアイスター不動産　株式会社
佐野営業所
代表者: 塙 圭二","〒327-0821
佐野市高萩町１２０７－１サンクレスト高萩１０１
TEL: 0283-85-7270"
67,"ケイアイネットクラウド　株式会社
はなまるハウス小山展示場
代表者: 真杉　恵美","〒323-0820
小山市西城南６丁目１２－４
TEL: 0285-38-8188"
68,"ケイアイネットクラウド　株式会社
はなまるハウス宇都宮営業所
代表者: 真杉　恵美","〒320-0826
宇都宮市西原町６８－１
TEL: 028-612-8188"
69,"ケイアイネットリアルティ　株式会社
小山ハウジングセンター
代表者: 瀧口　裕一","〒323-0829
小山市東城南４丁目１番地１６
TEL: 0285-39-6566"
70,"ケイアイネットリアルティ　株式会社
真岡ハウジングセンター
代表者: 瀧口　裕一","〒321-4337
真岡市上高間木３丁目２－１１
TEL: 0285-80-7337"
71,"ケイアイネットリアルティ　株式会社
佐野ハウジングセンター
代表者: 瀧口　裕一","〒327-0821
佐野市高萩町１３３２－４
TEL: 0283-27-0303"
72,"ケイアイネットリアルティ　株式会社
宇都宮西ハウジングセンター
代表者: 瀧口　裕一","〒321-0151
宇都宮市西川田町５０－１
TEL: 028-611-1488"
73,"株式会社　ケイツーコム
代表者: 黒野　展明","〒329-2732
那須塩原市一区町３１５－２１１
TEL: 0287-53-7380"
74,"株式会社　Ｋ．Ｔ．Ｋ
代表者: 近藤　武之","〒327-0837
佐野市植野町２０６５－３
TEL: 0283-85-8881"
75,"株式会社　光琳建設
代表者: 志賀　昭征","〒329-1571
矢板市片岡１０２７－１
TEL: 0287-48-4889"
76,"株式会社　ＫＯＫＯハウジング
代表者: 松田　浩一","〒327-0003
佐野市大橋町２１００－２９
TEL: 0283-86-8484"
77,"コスゲトチタテモノ　株式会社
代表者: 小菅　彰之","〒329-1311
さくら市氏家１８５６滝沢ビル１階
TEL: 028-612-4323"
78,"小松住研　株式会社
宇都宮支店
代表者: 小松　久男","〒320-0048
宇都宮市北一の沢町２１－２０創造日建ビル２階
TEL: 028-678-5515"
79,"株式会社　金剛
代表者: 助川　文則","〒329-2712
那須塩原市下永田１丁目９２７－３
TEL: 0287-46-5071
Mail: kongou@tuba.ocn.ne.jp"
80,"株式会社　ゴールド・ウィンズ
代表者: 松﨑　　廣","〒327-0835
佐野市植下町1231-2
TEL: 0283-22-8123"
81,"サークルブレイン　株式会社
代表者: 臼井　宏明","〒323-0022
小山市駅東通り３丁目３１－９エムジャパンコーポ１０３号室
TEL: 0285-38-7963"
82,"株式会社　さくら
代表者: 稲川　知法","〒320-0806
宇都宮市中央２丁目５－１２ＴＵビル２Ｆ
TEL: 028-610-8338"
83,"サクラクリエイション　株式会社
代表者: 松石　秀和","〒321-0901
宇都宮市平出町3523-1SCビル２０１号
TEL: 028-666-6675
Mail: hmatsuishi@kind.ocn.ne.jp"
84,"里山不動産
代表者: 小林　一男","〒322-0047
鹿沼市酒野谷８４２－１
TEL: 0289-74-5791"
85,"株式会社　サンアチーブ
那須塩原支店
代表者: 山口　朋宏","〒329-3133
那須塩原市沓掛2-3-13エクロール１階
TEL: 0287-74-6672"
86,"株式会社　サングランド
代表者: 小林　陽一","〒321-3321
芳賀郡芳賀町大字下高根沢２５４２－１
TEL: 028-687-1880"
87,"株式会社　サン・トレイド
代表者: 森田　努","〒320-0851
宇都宮市鶴田町２１５－９
TEL: 028-647-5501"
88,"株式会社　サンハウス
代表者: 三村　稔","〒329-2703
那須塩原市槻沢３４４－３
TEL: 0287-36-8036
HP: nasu-sunhouse.co.jp
Mail: info@nasu-sunhouse.co.jp"
89,"株式会社　サンフィールドプランニング
代表者: 川上　芳夫","〒321-0925
宇都宮市東簗瀬１丁目１３－５
TEL: 028-612-6788
HP: http://www.sunfield-planning.co.jp"
90,"有限会社　サンプライ
代表者: 福田　祝芳","〒322-0002
鹿沼市千渡１２２５－３
TEL: 0289-64-5890
HP: http://www.bc9.ne.jp/~sunply/index.htm"
91,"株式会社　サンワコーポレーション
代表者: 栗原　秀也","〒326-0141
足利市小俣町336-3
TEL: 0284-64-0038"
92,"三和住建　有限会社
代表者: 中村　利美夫","〒321-0967
宇都宮市錦３丁目７－１１
TEL: 028-623-6230"
93,"株式会社　財産ネットワークス栃木
代表者: 田島　隆雄","〒322-0021
鹿沼市上野町２９７－１
TEL: 0289-63-5258"
94,"株式会社　しいね産業開発
代表者: 椎根　一雄","〒321-0132
宇都宮市雀の宮５丁目５－６
TEL: 028-653-6310
HP: sign-archi.sytes.net
Mail: office@sign-archi.sytes.net"
95,"株式会社　シマジュー
代表者: 島尻　則章","〒323-0014
小山市大字喜沢１４１９－４
TEL: 050-5445-2641"
96,"新光産業　株式会社
代表者: 金川　一郎","〒329-2746
那須塩原市四区町７４０－５
TEL: 0287-47-7110"
97,"株式会社　シンシア
代表者: 山本　和寛","〒321-0962
宇都宮市今泉町５２２－１０３
TEL: 028-666-7373"
98,"株式会社　新成ハウジング
代表者: 田辺　定男","〒321-0107
宇都宮市江曽島１丁目15-10
TEL: 028-688-0536"
99,"株式会社　新日本ビルド
代表者: 大塚　幸一","〒321-4361
真岡市並木町４丁目13-11
TEL: 0285-83-8688
HP: http://www.sumai-station.net/
Mail: sumai-station@xc4.so-net.ne.jp"
100,"仁愛棒屋
代表者: 阿部　浩行","〒326-0143
足利市葉鹿町１丁目２９－３７
TEL: 0284-43-8760"
101,"株式会社　スモールワールド
代表者: 笠原　徹","〒326-0831
足利市堀込町２４６２－１
TEL: 0284-22-7660"
102,"株式会社　瑞翔
代表者: 茂呂　宗男","〒326-0032
足利市真砂町91-3
TEL: 0284-42-3360"
103,"有限会社　相互企画
代表者: 若田部 和正","〒327-0843
佐野市堀米町1302-2
TEL: 0283-22-4411
HP: sogo-rcm.com
Mail: rcm@minos.ocn.ne.jp"
104,"創進建設　株式会社
代表者: 坂本　昇太","〒329-0433
下野市緑１丁目４－３
TEL: 0285-39-8877"
105,"有限会社　大晃組
代表者: 大岩　正彦","〒321-4104
芳賀郡益子町大字大沢２５７６－３
TEL: 0285-72-6822
Mail: taicogumi@iaa.itkeeper.ne.jp"
106,"株式会社　大興リゾート
代表者: 福田　光昭","〒325-0303
那須郡那須町大字高久乙２８２７－１
TEL: 0287-74-5211"
107,"株式会社　高山不動産宇都宮
代表者: 高山　友克","〒321-0925
宇都宮市東簗瀬１丁目２８－５
TEL: 028-678-4721"
108,"株式会社　たまには
代表者: 青木　征士","〒326-0025
足利市寿町14-1
TEL: 0284-40-1017"
109,"チェリー不動産
代表者: 久田　芳男","〒320-0811
宇都宮市大通り５丁目２－１７
TEL: 028-622-3511
HP: www.cherryhudousan.com
Mail: info@cherryhudousan.com"
110,"賃貸住宅管理メンテナンス・茂呂
代表者: 金子　浩二","〒328-0124
栃木市野中町1370番地3パークヒルズウスイB棟102号
TEL: 0282-28-6437"
111,"株式会社　ＴＳコーポレーション
代表者: 菅原　拓朗","〒320-0065
宇都宮市駒生町１３５９－１４
TEL: 028-611-1425
HP: http://www.andplace.com"
112,"株式会社　ティーコンサルティング
代表者: 今野　哲也","〒321-0912
宇都宮市石井町３４１４－８４
TEL: 028-612-1020"
113,"ティ・オー・エス　合同会社
代表者: 蓼沼　美奈子","〒320-0072
宇都宮市若草５丁目１２－１４
TEL: 028-666-0041"
114,"株式会社　東栄住宅
宇都宮営業所
代表者: 佐藤　千尋","〒321-0904
宇都宮市陽東６丁目６－８
TEL: 028-683-3811"
115,"東建コーポレーション　株式会社
宇都宮店
代表者: 左右田　稔","〒321-0118
宇都宮市インターパーク１丁目3-1
TEL: 028-688-4300"
116,"東建コーポレーション　株式会社
ホームメイト　小山店
代表者: 左右田　稔","〒323-0822
小山市駅南町４丁目２７－６
TEL: 0285-31-4300
HP: http://www.homemate.co.jp/
Mail: A07@token.co.jp"
117,"東建コーポレーション　株式会社
ホームメイト　佐野店
代表者: 左右田　稔","〒327-0821
佐野市高萩町１３２５－３
TEL: 0283-20-5300"
118,"東建コーポレーション　株式会社
小山店
代表者: 左右田　稔","〒323-0829
小山市東城南２丁目３８－１７
TEL: 0285-31-5660"
119,"合同会社　湯治屋
代表者: 水品　沙紀","〒321-2601
日光市湯西川３７５－３
TEL: 0288-25-6746"
120,"株式会社　トチキン
代表者: 別井　正人","〒328-0033
栃木市城内町１丁目１－１
TEL: 0282-23-3366"
121,"栃木圏貸家センター
代表者: 臼井　勇治","〒322-0027
鹿沼市貝島町3025-29
TEL: 0289-75-4053"
122,"栃木県総合開発　株式会社
代表者: 渡邊　孝行","〒323-0827
小山市大字神鳥谷1210栃木県総合開発㈱ビル2F
TEL: 0285-21-3600"
123,"株式会社　栃木綜合開発
代表者: 和氣　素行","〒320-0011
宇都宮市富士見が丘４丁目２４－１８メゾンフルール南棟２０５号
TEL: 028-688-0205"
124,"栃木ハウス　株式会社
代表者: 森 　　　功","〒322-0021
鹿沼市上野町３３１－１
TEL: 0289-63-5255"
125,"トチワーク　株式会社
代表者: 小峰　一紀","〒321-0982
宇都宮市御幸ケ原町８４－２０1F
TEL: 028-680-5470"
126,"合同会社　トチワン
代表者: 髙岡　達浩","〒321-0954
宇都宮市元今泉１丁目１９－５
TEL: 028-610-0543"
127,"有限会社　巴二開発
代表者: 皆川　玲子","〒329-1232
塩谷郡高根沢町光陽台５丁目７番地8
TEL: 028-675-6060"
128,"株式会社　トライエブリシング
代表者: 孫　志玉","〒323-0829
小山市東城南４丁目３０－７
TEL: 0285-32-6165"
129,"株式会社　トラストネクサス
栃木営業所
代表者: 瀬川　英樹","〒328-0044
栃木市富士見町１３－１９
TEL: 0282-88-1755
HP: https://www.zennichi.net/m/t-nxs-tcg
Mail: kawamura@t-nxs.com"
130,"有限会社　那須サンユーホーム
代表者: 今成　清和","〒325-0304
那須郡那須町大字高久甲５２８８番１
TEL: 0287-78-3055
Mail: sanyouhome@yahoo.co.jp"
131,"那須不動産
代表者: 今　栄治","〒325-0303
那須郡那須町大字高久乙５９３－３０１
TEL: 0287-78-2770"
132,"株式会社　なないろ不動産
代表者: 江幡　晃慈","〒323-0029
小山市城北５丁目７－１－１０２号室パルネットアメニティ
TEL: 0285-37-7533
HP: https://www.7716-f.co.jp
Mail: info@7716-f.co.jp"
133,"日光ネイチャー
代表者: 平野　　要","〒321-1264
日光市瀬尾２７４
TEL: 0288-23-0607"
134,"株式会社　ネクステージ
代表者: 堀　清彦","〒321-0107
宇都宮市江曽島４丁目２２５－７
TEL: 028-615-7233"
135,"株式会社　ノーブルホーム
宇都宮インターパーク店
代表者: 福井　英治","〒329-0606
河内郡上三川町大字磯岡６０２TBSハウジング宇都宮インターパーク会場
TEL: 0285-55-2320"
136,"株式会社　ノーブルホーム
小山店
代表者: 福井　英治","〒323-0806
小山市中久喜２丁目１－２３小山住宅公園展示場内
TEL: 0285-30-5505"
137,"株式会社　ノーブルホーム
小山ショールーム
代表者: 福井　英治","〒323-0822
小山市駅南町６丁目２７－８
TEL: 0285-31-3733"
138,"株式会社　ハーフビルドホーム
代表者: 青木　真","〒325-0302
那須郡那須町大字高久丙1195-368
TEL: 0287-69-6620"
139,"白亜エステート　株式会社
代表者: 須田　則行","〒321-0104
宇都宮市台新田１丁目１－１
TEL: 028-684-6914"
140,"有限会社　羽吉商事
代表者: 羽吉　聡美","〒320-0811
宇都宮市大通り４丁目１－１２
TEL: 028-650-5951"
141,"ハンディホーム　株式会社
代表者: 大島　康弘","〒329-0511
下野市石橋字西浦５２０－１
TEL: 0285-38-6661"
142,"株式会社　パースハウジング
代表者: 廣瀬　尚文","〒321-0945
宇都宮市宿郷１丁目１９－１７
TEL: 028-612-5977
HP: http://perth-housing.com
Mail: info@perth-housing.com"
143,"株式会社　ＰＡＣＩＦＩＣ　ＧＲＯＵＰ　Ｓ．Ｒ．ＬＴＤ
代表者: マラディエゲ","〒321-0932
宇都宮市平松本町７７９－２９大邦ハイツ２０３号室
TEL: 028-307-6176"
144,"有限会社　ヒルキング
代表者: 近藤　武之","〒326-0811
足利市井草町２４０３－６
TEL: 0284-42-8000"
145,"ビューハウス　株式会社
小山店
代表者: 落合　聡志","〒323-0822
小山市駅南町１丁目26-3
TEL: 0285-38-8883"
146,"ビューハウス　株式会社
宇都宮東店
代表者: 落合　聡志","〒321-0932
宇都宮市平松本町1125-9カスティール・イン・宇都宮108
TEL: 028-612-6500"
147,"株式会社　ビービーハウジング
代表者: 髙橋　史恭","〒320-0057
宇都宮市中戸祭１丁目14-11
TEL: 028-650-1050"
148,"有限会社　福岡建設研究所
代表者: 福岡　正","〒320-0061
宇都宮市宝木町２丁目1120-8
TEL: 028-623-7700"
149,"有限会社　フタバ
代表者: 今井　誠","〒321-0162
宇都宮市大和１丁目8-21
TEL: 028-658-1868
HP: oheyasagashi.annex-homes.jp/
Mail: yuugenfutaba@train.ocn.ne.jp"
150,"合同会社　不動産マン
代表者: 土屋　繁美","〒321-1102
日光市板橋１９９０－２６
TEL: 0288-25-3004"
151,"不動産流通　株式会社
代表者: 川口　俊樹","〒321-0964
宇都宮市駅前通り１丁目１－１
TEL: 028-612-2311
HP: http://www.fudousan-ryutsuu.com/
Mail: info@fudousan-ryutsuu.com"
152,"ふるさと情報センター
代表者: 上遠野　美知子","〒321-4217
芳賀郡益子町大字益子７０６－２
TEL: 0285-81-3361
HP: http://furusato3979.blog.fc2.com/
Mail: mikotake@yahoo.co.jp"
153,"株式会社　ＢＲＥＡ
代表者: 鱒渕　貴章","〒321-0923
宇都宮市下栗町７５１－６
TEL: 028-680-6895"
154,"株式会社　プランニングパートナー
代表者: 江川　覚","〒320-0861
宇都宮市西１丁目１－６
TEL: 028-678-8926"
155,"株式会社　プロエステート社
代表者: 早乙女　勝彦","〒321-0933
宇都宮市簗瀬町１２６０－３
TEL: 028-689-8800"
156,"平和観光開発　株式会社
那須平和郷販売センター
代表者: 平田　浩司","〒325-0301
那須郡那須町大字湯本字ツムジケ平２１３番地
TEL: 0287-76-7127"
157,"株式会社　ＢＡＳＩＳ
代表者: 眞塩　渚","〒326-0824
足利市八幡町３丁目３－１６グランドパレス１０１
TEL: 0284-64-8077"
158,"株式会社　ベガ
代表者: 浅香　充宏","〒329-1417
さくら市フィオーレ喜連川３丁目１－２
TEL: 028-686-5525
HP: http://vega-inc.net/
Mail: vega@pure.ocn.ne.jp"
159,"株式会社　ホットハウス
宇都宮支店
代表者: 日下　敦","〒320-0035
宇都宮市伝馬町3-3
TEL: 028-610-5907"
160,"株式会社　ホームガイア
代表者: 小林　　優","〒321-2104
宇都宮市上小池町３７４－８
TEL: 028-669-2277"
161,"北央総業　株式会社
代表者: 平澤　保子","〒325-0302
那須郡那須町大字高久丙字白川道下1185-66
TEL: 0287-76-1740"
162,"株式会社　ＰＯＳＳＥ
代表者: 菊地　聡","〒329-4305
栃木市岩舟町静戸３５０－１
TEL: 0282-21-8136"
163,"株式会社　ポラリス
代表者: 藤原　千果","〒329-1416
さくら市桜ヶ丘１丁目２－１
TEL: 028-686-2020"
164,"株式会社　マーブル
小山オフィス
代表者: 髙野　慎一","〒323-0023
小山市中央町１丁目２－７マーブルコート小山２－Ａ号
TEL: 0285-38-9348"
165,"まい住ぺーす．ｌａｂｏ
代表者: 佐山　敏美","〒321-0967
宇都宮市錦２丁目７－２ポケットオフィスNISHIKI　D号
TEL: 028-680-4742"
166,"有限会社　マイハウジング
代表者: 薄井　正利","〒321-0135
宇都宮市五代３丁目１０－１１
TEL: 028-653-8951"
167,"株式会社　マウンドビッグ
代表者: 大塚　昌志","〒321-0932
宇都宮市平松本町345-1
TEL: 028-614-2614"
168,"まほらＨＯＭＥ
代表者: 木村　真志亜","〒327-0843
佐野市堀米町３２７２
TEL: 0283-21-0180"
169,"有限会社　丸ちょん木材
代表者: 沼尾　 孝昭","〒321-2413
日光市倉ケ崎新田字長島２１－５
TEL: 0288-22-2282"
170,"マル菜不動産　株式会社
代表者: 石川　賢至","〒326-0056
足利市大町１３－２３
TEL: 0284-22-4107"
171,"株式会社　マルビシ
代表者: 山下　武司","〒325-0026
那須塩原市上厚崎４４６
TEL: 0287-62-7560
Mail: y_takesi@khaki.plala.or.jp"
172,"有限会社　丸方ＭＡＲＵＨＯ
代表者: 張　穎","〒321-0966
宇都宮市今泉１丁目１－１７
TEL: 028-616-8747"
173,"株式会社　三木ハウス
代表者: 三木　健史","〒320-0828
宇都宮市花房本町３－９
TEL: 028-678-5723"
174,"株式会社　ミツミ
代表者: 塚原　正光","〒320-0802
宇都宮市江野町５－９篠原ビル４階
TEL: 028-632-6578"
175,"みどり野不動産　株式会社
代表者: 受川　伸一","〒321-0136
宇都宮市みどり野町２２－１３
TEL: 028-908-7707"
176,"湊興業株式会社
代表者: 大出　雄司","〒321-0204
下都賀郡壬生町緑町１丁目５－２
TEL: 028-286-4731"
177,"有限会社　みのり不動産
代表者: 飯嶋　實","〒321-4323
真岡市東沼５８６－３
TEL: 0285-81-6907
HP: http://www.zennichi.net/m/minori/index.asp
Mail: fueta@cyber.ocn.ne.jp"
178,"株式会社　宮ウエストホーム
代表者: 渡邉　一史","〒320-0847
宇都宮市滝谷町４－３
TEL: 028-612-4681
HP: http://www.miya-westhome.com/
Mail: info@miya-westhome.com"
179,"武蔵コーポレーション　株式会社
宇都宮支店
代表者: 大谷　義武","〒321-0953
宇都宮市東宿郷４丁目２－２４（センターズ・ビルディング１０F）
TEL: 028-610-1975"
180,"村越建鉄工業
代表者: 村越　洋","〒321-0216
下都賀郡壬生町大字壬生丁２４６－１０
TEL: 0282-82-2709"
181,"株式会社　矢板・リフォームセンター
代表者: 松本　圭司","〒324-0043
大田原市浅香２丁目２－４－９
TEL: 0287-48-7275"
182,"有限会社　ユー・ホーム不動産
代表者: 大柿　二郎","〒321-0945
宇都宮市宿郷２丁目８－１１オフィス宿郷Ⅱ１０１
TEL: 028-651-2121"
